18,7,0,0,19,1,0,86,147,10,2,185,264,9,1,264,354,0,0,354,438,15,4,438,464,17,7,548,570,6,4,596,597,19,6,733,810,8,8,1016,1113,3,12,1244,1252,18,8,1314,1374,5,13,1400,1480,11,14,1492,1511,14,11,1579,1669,2,15,1669,1689,16,13,1746,1766,13,16,1840,1928,12,17,2031,2116,4,19,2294,2315
15,8,0,0,61,4,1,159,233,6,1,361,424,0,1,438,447,3,5,508,596,18,2,596,664,19,5,666,733,7,9,761,777,9,9,1074,1133,17,12,1133,1217,10,10,1244,1294,2,13,1319,1396,11,13,1400,1461,12,11,1524,1557,5,15,1579,1601,14,13,1762,1777,15,17,1903,1968,13,19,2116,2215,16,18,2215,2294,1,18,2483,2546
6,5,0,0,11,17,2,185,264,0,2,508,542,10,6,761,855,3,11,1153,1244,14,8,1244,1319,7,14,1319,1380,2,14,1400,1415,13,13,1461,1507,9,15,1579,1608,19,16,1667,1719,11,17,1746,1806,15,16,1808,1903,12,15,1903,1943,16,15,1950,1953,6,17,2004,2035,4,17,2091,2181,8,17,2181,2201,1,16,2257,2356,18,16,2483,2508
8,15,1,86,159,1,2,244,304,5,3,334,408,0,3,594,656,2,6,666,668,12,6,850,947,3,9,1016,1102,13,9,1111,1120,8,9,1153,1229,16,10,1229,1259,6,12,1579,1588,9,16,1667,1695,17,16,1746,1800,7,17,1800,1822,4,16,1888,1950,11,19,1950,2004,10,15,2004,2036,14,15,2091,2137,18,12,2171,2190,19,17,2247,2273
14,11,1,185,235,10,3,264,331,17,4,354,406,5,4,432,499,2,4,508,542,0,4,666,677,12,5,760,850,8,6,850,932,16,7,947,948,7,11,988,1081,1,6,1081,1089,9,11,1225,1314,13,12,1359,1440,15,13,1440,1452,4,13,1530,1547,19,15,1579,1637,18,9,1641,1739,6,16,1950,1998,3,19,2004,2091,14,16,2171,2221
12,15,0,0,5,4,0,86,115,5,1,159,173,8,2,244,306,11,2,309,381,7,5,415,420,9,4,594,609,16,5,666,683,0,5,757,817,19,7,817,906,6,6,906,976,18,5,976,1024,17,11,1024,1092,10,8,1113,1160,12,10,1440,1524,2,17,1808,1850,3,18,1905,1962,14,14,1968,1998,13,18,2031,2075,1,15,2116,2119
19,17,0,0,52,12,1,86,159,3,1,159,172,16,2,244,325,10,4,334,419,18,0,419,493,9,3,508,594,14,3,594,624,11,6,666,709,1,5,760,772,0,6,837,880,15,7,906,962,7,12,1081,1096,5,10,1133,1146,19,11,1211,1278,13,11,1278,1359,4,15,1667,1702,2,16,1746,1778,8,14,1888,1929,6,19,2171,2247
11,19,0,0,15,8,1,86,152,14,0,185,201,6,0,264,361,13,1,361,407,3,4,438,501,4,4,508,546,16,4,579,661,12,4,666,760,5,7,827,835,10,7,906,967,0,7,976,1028,11,11,1253,1330,15,12,1359,1419,1,12,1808,1905,7,18,1905,1922,9,18,2004,2088,2,18,2091,2108,17,19,2257,2304,18,15,2423,2469
7,12,0,0,45,9,0,86,147,2,1,159,212,7,3,244,248,8,3,334,404,16,3,415,508,6,3,508,579,15,6,579,614,17,8,666,724,13,6,726,733,4,5,761,836,18,4,850,876,5,8,947,954,0,8,1038,1115,14,7,1115,1211,11,10,1211,1253,19,14,1487,1578,3,17,1840,1894,10,18,2346,2399,1,17,2399,2464
4,17,1,86,162,2,2,244,303,7,4,334,415,9,2,415,452,19,3,471,534,13,5,629,726,18,3,726,763,3,7,763,784,11,8,906,932,15,8,976,1038,6,7,1038,1071,0,9,1115,1152,10,9,1160,1209,12,8,1244,1280,16,11,1319,1381,4,12,1400,1412,5,14,1492,1523,1,13,1905,1958,8,15,2004,2013,14,19,2483,2580
9,16,0,0,3,11,3,381,471,6,5,666,729,9,5,760,779,8,7,947,949,4,8,1016,1111,12,7,1111,1153,15,9,1153,1184,0,10,1227,1242,19,12,1314,1324,3,14,1400,1492,17,13,1492,1508,13,14,1578,1604,1,10,1641,1672,7,16,1672,1690,5,18,2091,2171,2,19,2171,2209,10,17,2247,2344,14,18,2399,2408,18,18,2599,2610
16,15,2,159,213,3,3,334,347,16,6,757,758,2,8,855,940,4,9,1111,1122,6,8,1153,1227,18,7,1227,1251,0,11,1314,1357,1,7,1359,1375,9,13,1440,1488,10,12,1530,1533,11,15,1579,1648,8,12,1667,1741,13,17,1928,2001,5,17,2004,2070,7,19,2091,2111,17,18,2171,2257,12,19,2257,2285,14,17,2346,2375,19,19,2399,2402
10,2,0,0,86,11,0,86,106,12,3,244,302,7,7,620,650,14,4,693,709,17,9,761,774,4,6,855,873,13,8,947,1016,19,9,1016,1033,9,10,1133,1225,3,13,1314,1370,16,12,1400,1490,6,11,1492,1579,15,14,1579,1667,10,14,1667,1746,1,11,1746,1808,0,12,1808,1816,5,16,1905,2004,8,16,2091,2137,18,17,2546,2599
13,10,1,86,172,1,1,185,241,5,2,244,334,19,2,334,375,13,2,438,447,15,5,508,544,3,6,596,664,9,6,837,899,7,10,906,944,11,9,976,1038,16,8,1038,1070,18,6,1115,1144,2,11,1160,1230,4,11,1244,1248,8,10,1314,1386,14,9,1400,1469,17,14,1578,1606,12,13,1667,1726,0,13,1905,1910,6,18,2091,2136
3,14,1,264,326,1,3,354,432,4,3,432,450,18,1,508,542,19,4,579,666,17,10,855,881,2,10,1081,1139,13,10,1153,1170,5,11,1227,1305,11,12,1330,1339,7,15,1400,1471,3,15,1492,1550,10,13,1579,1597,15,15,1667,1705,12,14,1746,1793,8,13,1793,1888,6,15,1888,1915,16,16,2004,2070,0,14,2091,2127,9,19,2171,2233
5,16,1,86,185,3,2,244,311,14,2,354,357,5,6,757,827,11,7,827,831,9,7,906,988,2,9,988,1009,19,10,1111,1135,7,13,1153,1170,15,11,1314,1337,12,9,1359,1431,8,11,1440,1530,17,15,1641,1669,6,13,1672,1690,13,15,1762,1792,18,11,1840,1937,1,14,2004,2005,0,15,2171,2227,4,18,2227,2275,10,19,2399,2443
2,3,0,0,3,4,2,244,333,17,5,432,455,11,4,508,533,13,4,548,629,7,8,693,695,9,8,988,1074,5,9,1074,1123,2,12,1244,1299,6,10,1314,1400,19,13,1400,1487,14,10,1492,1578,1,9,1578,1641,12,16,1950,2031,15,19,2054,2118,10,16,2118,2161,0,16,2227,2273,16,19,2294,2361,18,14,2361,2423,8,19,2423,2455
0,7,2,150,244,15,3,244,325,17,6,508,543,11,5,548,572,2,5,596,623,5,5,666,757,8,5,757,837,13,7,837,839,19,8,906,971,3,8,976,997,16,9,1115,1151,4,10,1160,1184,9,12,1314,1396,10,11,1400,1455,1,8,1487,1499,14,12,1669,1762,6,14,1762,1813,12,18,2116,2142,18,13,2247,2346,0,17,2346,2397
1,12,2,159,209,17,3,264,327,8,4,415,474,13,3,508,548,7,6,548,620,1,4,620,693,10,5,693,761,2,7,761,847,14,5,855,895,6,9,1227,1303,5,12,1314,1389,9,14,1530,1543,4,14,1579,1613,11,16,1667,1676,3,16,1746,1840,16,14,1840,1938,15,18,1968,2054,19,18,2294,2327,0,18,2397,2483,18,19,2610,2614
17,10,0,0,7,7,1,86,150,13,0,150,217,19,1,217,309,2,3,334,346,6,2,438,449,4,7,947,962,14,6,1016,1078,3,10,1111,1118,15,10,1227,1229,12,12,1579,1623,18,10,1739,1793,9,17,1793,1838,11,18,1888,1893,17,17,1950,2026,16,17,2091,2166,5,19,2171,2237,8,18,2257,2335,0,19,2483,2569,1,19,2569,2601
