7,10,0,0,36,7,1,83,157,0,0,169,238,3,5,530,561,6,8,670,686,4,11,760,771,11,8,850,930,2,12,935,1025,9,13,1231,1305,8,12,1305,1366,1,14,1381,1403,14,10,1403,1498,5,14,1498,1570,13,12,1580,1676,12,14,1676,1693
11,8,1,83,96,1,2,179,226,0,1,272,353,12,3,353,391,6,6,434,448,13,2,530,623,14,3,623,694,5,6,699,735,3,7,735,761,4,12,850,923,11,9,930,956,7,8,967,1016,9,11,1095,1118,2,14,1498,1519,10,14,1677,1715
8,12,0,0,38,4,1,38,87,11,1,121,179,6,4,272,289,0,2,353,434,2,6,503,574,7,5,574,636,1,9,864,949,8,8,949,974,9,10,1025,1043,14,7,1109,1193,3,12,1193,1285,10,10,1285,1381,5,12,1381,1413,13,14,1745,1809
3,9,2,121,156,2,4,326,364,4,6,425,444,0,3,503,565,1,5,574,650,12,5,670,706,10,4,706,753,8,6,753,850,13,6,930,1005,11,10,1005,1084,3,11,1084,1094,7,9,1109,1134,14,8,1208,1261,5,13,1440,1492,6,14,1677,1741
12,1,0,0,83,12,1,83,169,5,3,283,296,11,3,353,396,9,4,434,483,10,3,530,597,0,4,623,703,2,10,760,804,8,7,850,898,6,11,930,949,4,14,1019,1031,13,8,1095,1135,3,14,1381,1456,7,13,1456,1527,14,13,1676,1744
1,4,0,0,36,2,0,38,100,1,1,121,172,6,3,179,206,10,2,272,353,7,3,353,356,14,0,425,498,5,5,521,615,9,7,699,745,0,5,745,748,12,7,788,805,13,7,1005,1095,8,11,1208,1230,3,13,1285,1288,11,12,1381,1405
13,13,0,0,10,3,0,83,116,14,1,498,510,9,5,530,576,4,10,727,759,0,6,788,826,2,11,864,935,1,10,949,975,8,9,1025,1065,12,12,1208,1266,5,11,1285,1347,7,12,1381,1386,10,11,1440,1447,11,13,1498,1522,6,13,1585,1623
0,11,0,0,78,9,1,83,87,6,2,121,142,8,2,179,212,2,3,272,326,14,2,530,544,13,3,623,686,3,8,788,829,0,7,864,926,4,13,930,1019,12,10,1025,1082,5,10,1109,1165,1,13,1285,1374,7,14,1527,1554,10,13,1585,1677
14,8,0,0,69,5,1,121,153,4,3,203,246,11,2,283,345,6,5,353,396,3,4,434,530,12,4,530,613,2,8,670,689,13,4,727,788,10,5,788,793,7,7,864,902,9,9,949,1021,0,8,1025,1079,1,11,1109,1139,14,14,1745,1820
6,3,2,203,283,4,4,283,352,1,4,353,442,11,6,615,691,12,6,706,717,6,10,753,825,9,8,825,921,5,8,921,967,10,7,1025,1048,8,10,1109,1203,0,9,1208,1274,7,11,1285,1340,13,11,1381,1408,2,13,1440,1449,14,11,1498,1585
9,9,0,0,27,2,2,179,272,1,3,272,287,8,3,353,400,11,4,434,435,7,4,521,536,4,8,574,611,6,9,703,752,3,10,930,942,5,9,1019,1049,12,11,1109,1173,10,9,1208,1243,0,10,1285,1373,14,12,1585,1675,13,13,1676,1745
4,7,0,0,12,4,2,121,131,2,7,574,670,3,6,670,681,1,7,727,745,5,7,788,864,12,8,864,963,10,6,963,1014,14,6,1025,1109,6,12,1109,1208,13,9,1208,1285,11,11,1285,1294,9,14,1381,1404,8,14,1440,1456,0,11,1498,1580
2,6,1,38,116,2,1,121,168,10,1,179,196,5,2,238,244,3,3,283,313,13,1,353,439,4,7,503,568,1,6,670,722,7,6,727,777,14,4,788,791,9,12,1135,1231,12,13,1285,1381,8,13,1381,1440,0,12,1580,1583,11,14,1676,1718
10,3,1,121,203,7,2,203,207,12,2,283,321,9,3,353,433,5,4,434,521,8,4,521,607,6,7,615,630,4,9,670,727,2,9,727,760,11,7,760,809,13,5,850,912,14,5,930,977,1,12,1208,1213,10,12,1498,1552,0,13,1676,1688
5,6,0,0,29,5,0,38,121,4,5,353,425,2,5,425,503,11,5,521,577,9,6,615,699,8,5,699,730,1,8,788,810,3,9,864,919,12,9,963,977,10,8,1109,1191,7,10,1208,1226,14,9,1285,1343,13,10,1373,1381,0,14,1745,1833
