6,0,0,0,94,9,0,94,99,8,2,172,268,4,2,268,289,14,3,318,352,3,3,369,399,11,4,450,501,13,5,501,590,10,6,590,679,12,5,679,712,2,4,718,768,6,5,799,867,1,8,892,983,5,13,1526,1540,7,13,1560,1617
12,6,0,0,18,0,1,94,160,14,2,164,206,5,2,230,318,11,3,318,326,2,3,369,455,10,5,455,535,7,4,535,596,8,8,787,865,13,8,865,928,4,8,997,1076,1,12,1237,1255,3,12,1312,1339,12,12,1367,1442,9,11,1621,1666
4,1,0,0,74,10,0,74,164,0,2,164,174,13,2,174,225,14,4,369,406,4,4,455,491,5,5,535,566,3,7,799,892,8,9,892,948,12,9,983,1063,6,8,1068,1153,7,10,1191,1198,11,14,1274,1361,2,12,1621,1660,9,13,1748,1754
7,4,0,0,78,10,1,164,191,1,2,206,294,0,3,294,347,6,2,359,379,7,3,410,459,11,6,704,788,9,9,799,887,3,8,892,924,14,10,930,942,5,7,997,1080,8,11,1084,1092,13,9,1153,1171,2,10,1364,1446,12,13,1459,1555
3,6,1,94,169,5,1,169,230,0,4,359,385,12,4,590,621,9,7,629,718,14,11,997,1084,11,12,1113,1180,1,11,1180,1231,10,10,1274,1364,8,14,1364,1379,7,11,1446,1526,3,14,1526,1535,13,12,1560,1576,2,13,1660,1695,4,14,1720,1816
2,11,0,0,47,3,1,74,97,9,3,318,378,0,5,450,465,12,3,501,521,8,6,622,704,4,6,704,799,7,8,1068,1074,5,8,1113,1191,14,12,1191,1274,2,9,1274,1342,6,10,1364,1407,13,13,1621,1628,10,14,1708,1781,1,14,1781,1814
10,14,0,0,57,8,0,57,142,4,3,318,378,12,2,378,475,3,4,475,528,0,6,535,600,11,5,626,629,9,8,718,796,1,9,983,1062,10,9,1207,1235,5,10,1274,1324,13,11,1404,1434,6,11,1464,1488,2,11,1560,1580,7,14,1621,1628
11,7,0,0,32,8,1,142,172,9,1,172,231,5,4,455,471,0,7,626,708,1,6,708,716,14,8,799,804,2,5,876,930,6,7,983,1037,3,10,1088,1118,11,13,1180,1238,12,11,1238,1328,13,10,1328,1345,4,12,1464,1516,10,12,1560,1566
8,13,0,0,28,14,1,57,73,4,1,142,165,2,1,173,255,12,1,268,330,9,4,378,419,6,3,455,459,1,5,535,613,10,7,679,728,0,8,728,738,11,8,876,904,8,10,983,1068,7,9,1113,1175,3,11,1191,1247,5,14,1560,1590
14,13,1,57,78,11,1,94,137,8,3,268,359,1,3,359,410,6,4,535,626,5,6,626,691,14,7,704,777,7,6,799,898,4,7,898,997,3,9,997,1088,0,9,1088,1115,10,8,1153,1185,12,14,1555,1599,9,12,1666,1748,2,14,1748,1816
9,3,2,142,172,9,2,244,274,2,2,318,358,4,5,535,564,13,6,629,688,12,6,718,751,1,7,799,806,11,9,928,988,8,12,1153,1219,0,10,1219,1312,14,13,1312,1332,5,12,1454,1516,7,12,1526,1529,10,13,1621,1656,6,14,1708,1774
13,10,2,206,207,13,3,294,369,5,3,369,439,1,4,455,512,9,6,535,601,14,6,601,669,7,5,679,714,3,6,718,776,12,8,876,926,2,6,930,951,11,10,997,1066,8,13,1219,1307,0,11,1312,1404,4,11,1404,1446,6,13,1621,1708
5,3,0,0,73,5,0,74,103,1,1,142,173,12,0,173,238,7,1,268,320,10,4,359,450,13,4,450,467,8,7,704,787,11,7,799,833,2,7,997,1003,4,9,1088,1164,6,9,1164,1237,14,14,1367,1464,0,12,1464,1560,9,14,1819,1832
0,11,2,169,244,10,3,294,302,7,2,359,368,8,4,410,423,9,5,475,492,3,5,535,629,12,7,799,876,14,9,876,884,1,10,1068,1086,2,8,1153,1207,5,11,1367,1454,6,12,1560,1597,4,13,1621,1663,0,13,1666,1736,13,14,1736,1771
1,2,0,0,4,14,5,455,481,8,5,535,622,13,7,708,764,6,6,892,911,7,7,983,1045,11,11,1068,1113,12,10,1113,1161,5,9,1191,1217,4,10,1274,1367,3,13,1367,1459,10,11,1459,1552,9,10,1552,1621,1,13,1621,1720,0,14,1736,1819
