0.0,84.0,753.0,787.0,849.0,1161.0,1221.0,1276.0,1600.0,2121.0,2334.0,2349.0,2392.0,2400.0,2524.0,2651.0,2781.0,2853.0,3431.0,3810.0
170.0,534.0,1101.0,1522.0,1774.0,1847.0,1859.0,1867.0,1974.0,1986.0,2158.0,2406.0,3163.0,3260.0,3316.0,3317.0,3537.0,3636.0,3747.0,4089.0
232.0,318.0,371.0,435.0,536.0,709.0,736.0,738.0,982.0,1067.0,1437.0,2556.0,2726.0,2798.0,3012.0,3277.0,3511.0,3543.0,3585.0,3701.0
0.0,55.0,68.0,154.0,356.0,419.0,631.0,839.0,1243.0,1290.0,1387.0,1883.0,2077.0,2195.0,2468.0,2660.0,2853.0,3414.0,3812.0,3869.0
54.0,234.0,308.0,744.0,839.0,1103.0,1178.0,1196.0,1420.0,1515.0,1526.0,1979.0,1983.0,2281.0,2355.0,2389.0,2582.0,3207.0,3747.0,4094.0
0.0,11.0,142.0,460.0,631.0,1264.0,1355.0,1495.0,1563.0,1570.0,1619.0,2107.0,2185.0,2433.0,2513.0,2679.0,3117.0,3445.0,3763.0,3896.0
534.0,699.0,826.0,1026.0,1097.0,1098.0,1425.0,1665.0,1979.0,2279.0,2560.0,3012.0,3099.0,3511.0,3529.0,3580.0,3619.0,3687.0,3718.0,4045.0
135.0,762.0,914.0,1008.0,1161.0,1382.0,1522.0,1594.0,1624.0,1626.0,1823.0,2085.0,2355.0,2420.0,2947.0,3186.0,3257.0,3275.0,3470.0,3667.0
109.0,468.0,590.0,652.0,949.0,1008.0,1336.0,1418.0,1677.0,1884.0,2049.0,2189.0,2707.0,2932.0,3320.0,3517.0,3701.0,3899.0,3979.0,4057.0
48.0,232.0,324.0,374.0,728.0,743.0,874.0,1088.0,1170.0,1436.0,1774.0,1960.0,2279.0,3027.0,3075.0,3088.0,3216.0,3275.0,3361.0,3639.0
102.0,236.0,322.0,401.0,829.0,1088.0,1242.0,1434.0,1776.0,2279.0,2370.0,2556.0,2611.0,2614.0,2794.0,2873.0,3046.0,3089.0,3361.0,3414.0
32.0,167.0,217.0,516.0,606.0,747.0,1103.0,1170.0,1264.0,1563.0,1763.0,1805.0,1976.0,1985.0,2641.0,2947.0,3207.0,3468.0,3537.0,3542.0
3.0,216.0,523.0,573.0,745.0,1101.0,1563.0,1773.0,1847.0,1977.0,2105.0,2332.0,2365.0,2409.0,2780.0,3167.0,3537.0,3618.0,4055.0,4093.0
289.0,699.0,865.0,874.0,1020.0,1418.0,1515.0,1678.0,1692.0,2049.0,2058.0,2251.0,2560.0,2734.0,2827.0,3045.0,3075.0,3320.0,3703.0,3956.0
93.0,109.0,171.0,174.0,447.0,463.0,633.0,877.0,1342.0,1704.0,1885.0,2189.0,2904.0,2997.0,3108.0,3297.0,3343.0,3393.0,3422.0,3948.0
6.0,36.0,234.0,288.0,403.0,434.0,837.0,1264.0,1320.0,1387.0,1423.0,1642.0,1702.0,1762.0,1885.0,2721.0,2780.0,2875.0,3320.0,3406.0
0.0,424.0,939.0,1243.0,1336.0,1660.0,1677.0,1761.0,1885.0,1917.0,2075.0,2189.0,2644.0,2855.0,2947.0,3313.0,3396.0,3462.0,3810.0,3889.0
3.0,248.0,860.0,1025.0,1191.0,1420.0,1443.0,1481.0,1694.0,2049.0,2253.0,2279.0,2560.0,2734.0,2750.0,3081.0,3109.0,3320.0,3956.0,4042.0
68.0,426.0,841.0,936.0,973.0,1018.0,1066.0,1471.0,1503.0,1663.0,2051.0,2544.0,2660.0,3018.0,3216.0,3278.0,3324.0,3349.0,3434.0,3528.0
109.0,124.0,470.0,511.0,574.0,762.0,942.0,1550.0,2424.0,2489.0,2506.0,2644.0,2711.0,2940.0,3470.0,3561.0,3795.0,3847.0,3873.0,3953.0
