3,10,0,0,18,5,0,18,66,13,1,99,113,16,0,162,231,2,1,231,329,11,4,329,403,9,2,403,455,1,2,498,509,14,0,533,626,18,0,626,669,7,7,691,773,3,4,773,784,0,0,864,889,17,7,936,1025,12,7,1031,1038,8,9,1095,1184,15,10,1184,1204,6,11,1204,1258,19,11,1277,1300,4,12,1970,2022
11,19,0,0,7,17,3,341,402,7,6,592,597,15,8,691,701,5,8,893,944,0,1,974,1049,16,7,1049,1092,2,11,1121,1140,11,13,1268,1359,9,8,1393,1425,6,14,1462,1522,3,10,1538,1555,10,13,1607,1655,12,12,1655,1705,18,11,1740,1753,8,14,1811,1874,13,14,1876,1970,1,14,1970,1986,4,13,2022,2087,14,14,2119,2158
14,4,0,0,50,19,1,65,162,15,1,162,196,12,2,219,232,2,2,329,337,11,6,462,533,10,6,533,572,9,4,592,606,14,1,652,744,16,3,744,784,17,6,784,872,6,8,893,899,3,6,985,1073,1,7,1073,1115,0,2,1121,1196,18,6,1196,1216,7,11,1268,1347,5,11,1347,1386,13,10,1393,1461,8,13,1740,1811
1,7,0,0,59,9,0,99,169,10,2,169,265,4,2,265,324,6,2,341,391,5,2,403,408,13,4,415,510,3,2,510,512,11,8,691,721,19,7,769,864,1,5,864,898,8,7,911,980,16,6,985,1012,18,4,1049,1119,12,9,1150,1198,0,3,1198,1274,14,6,1277,1333,15,11,1359,1451,17,14,1455,1475,2,13,1538,1567
10,17,0,0,84,10,1,99,105,5,1,162,219,3,1,219,261,6,1,265,308,19,4,341,415,8,3,415,430,9,3,498,592,16,2,592,656,13,6,691,769,12,5,769,838,4,4,864,911,11,11,911,941,2,9,985,1007,0,4,1277,1315,1,10,1455,1477,7,14,1531,1607,15,14,1684,1712,18,13,1911,1940,14,12,1988,2041
2,11,0,0,44,6,0,65,105,2,0,105,127,7,2,169,254,17,2,254,341,4,3,341,412,15,5,415,426,18,1,691,745,8,6,796,893,13,9,1031,1121,10,10,1121,1185,3,8,1196,1217,5,10,1268,1302,12,11,1347,1393,0,5,1393,1455,1,11,1531,1586,19,13,1607,1641,14,10,1779,1876,16,14,1876,1944,9,14,1988,2038
4,8,0,0,65,9,1,169,243,13,3,254,267,7,3,329,335,15,6,510,540,11,7,592,667,1,4,691,731,2,7,769,815,10,8,862,876,3,5,893,985,19,8,985,1051,6,10,1051,1118,17,10,1184,1196,12,10,1268,1290,16,10,1347,1365,4,7,1393,1428,0,6,1462,1500,18,8,1538,1597,5,14,1876,1930,14,11,1930,1978
7,11,1,65,140,12,1,162,218,16,1,231,313,7,4,341,387,8,4,498,530,6,6,691,758,5,7,855,858,2,8,893,945,10,9,945,1035,17,9,1095,1179,1,9,1359,1455,15,12,1455,1474,0,7,1538,1597,3,11,1607,1650,13,12,1655,1698,14,9,1740,1755,19,14,1779,1787,9,12,1815,1833,18,14,1970,2015,4,14,2087,2122
0,12,0,0,39,7,1,99,102,10,3,265,318,2,3,341,376,1,1,403,408,13,5,510,563,6,5,592,691,5,5,691,755,11,9,769,862,16,4,862,889,9,5,893,974,19,10,1196,1236,17,13,1359,1403,14,7,1455,1538,8,11,1538,1625,15,13,1625,1684,3,12,1684,1711,4,10,1740,1779,0,8,1779,1793,18,12,1815,1888
12,13,0,0,57,15,3,265,293,12,4,341,396,6,3,415,486,2,5,592,623,18,2,773,791,7,8,864,882,1,6,936,1013,8,8,1013,1095,4,6,1095,1177,10,11,1196,1277,17,12,1319,1322,11,14,1359,1452,19,12,1452,1531,16,11,1531,1551,14,8,1551,1602,9,11,1649,1708,5,12,1719,1764,0,9,1815,1828,3,14,1911,1934
5,15,0,0,47,8,1,99,154,19,2,169,173,1,0,254,321,11,5,403,462,5,3,462,464,2,6,652,665,13,8,936,1028,14,3,1031,1059,7,9,1095,1166,16,8,1184,1240,17,11,1268,1319,6,12,1319,1348,10,12,1359,1448,18,7,1448,1470,3,9,1474,1530,9,10,1538,1605,4,9,1607,1609,12,14,1911,1928,0,10,1970,2016
9,13,2,162,170,8,2,231,312,10,4,341,376,19,5,415,460,2,4,510,569,15,7,592,606,11,10,862,888,12,6,893,919,4,5,936,975,17,8,1031,1080,3,7,1095,1192,14,5,1192,1232,7,12,1347,1409,6,13,1409,1439,1,12,1607,1628,18,10,1655,1740,16,13,1740,1783,5,13,1783,1846,9,13,1911,1988,0,11,2016,2047
6,11,2,162,174,15,2,219,261,19,3,265,287,17,5,498,521,5,4,592,652,10,7,652,670,8,5,744,796,6,7,796,830,13,7,893,917,14,2,936,954,9,6,985,1009,12,8,1095,1150,18,5,1150,1178,7,10,1196,1244,1,8,1268,1303,4,8,1462,1474,16,12,1551,1649,2,14,1649,1719,3,13,1740,1759,0,12,2047,2104
13,17,4,403,498,7,5,498,547,19,6,592,654,3,3,691,726,15,9,773,777,18,3,864,936,6,9,936,1031,5,9,1031,1057,14,4,1095,1122,11,12,1184,1268,16,9,1268,1285,9,7,1347,1361,8,10,1393,1462,2,12,1462,1526,13,11,1538,1625,10,14,1655,1735,1,13,1740,1769,12,13,1815,1911,4,11,1911,1953,0,13,2119,2211
8,3,0,0,99,17,1,99,125,4,1,162,167,11,3,231,244,12,3,265,294,15,4,341,352,10,5,415,514,6,4,514,560,1,3,592,603,5,6,769,855,16,5,893,975,2,10,1051,1069,19,9,1121,1135,7,13,1409,1474,9,9,1474,1513,18,9,1607,1643,8,12,1655,1677,13,13,1740,1815,14,13,2041,2119,0,14,2211,2214
