12,0,0,0,40,13,0,68,97,12,0,155,176,9,0,224,225,4,1,316,387,11,1,411,457,8,5,508,586,1,7,586,621,5,6,667,765,10,9,829,890,7,12,938,1026,6,8,1316,1372,3,12,1372,1453,14,13,1556,1583,2,14,1653,1749
1,8,0,0,37,1,1,37,125,0,1,125,221,13,1,221,316,12,4,421,443,4,3,508,576,3,8,902,980,7,13,1026,1072,6,6,1150,1197,14,10,1220,1260,5,13,1316,1414,2,11,1414,1430,11,12,1459,1536,9,14,1536,1587,10,12,1587,1630
4,5,0,0,14,10,0,68,90,0,2,221,280,13,2,316,368,7,5,411,449,9,5,586,623,2,5,667,746,11,5,765,784,12,10,1150,1218,1,13,1234,1328,8,12,1328,1336,14,11,1414,1462,4,12,1492,1513,3,14,1556,1653,6,14,1750,1783
9,0,3,316,411,1,5,411,424,3,4,487,559,14,6,667,710,7,10,765,855,6,3,855,925,2,7,938,975,12,8,1018,1032,5,11,1150,1183,9,11,1234,1313,8,13,1414,1475,11,13,1536,1552,4,13,1587,1617,13,12,1653,1743,10,13,1749,1788
13,12,1,224,304,1,4,316,384,0,4,411,487,10,5,487,490,2,4,523,553,5,5,596,627,3,5,667,682,9,7,765,849,11,6,855,919,8,10,1026,1061,7,14,1105,1152,4,11,1372,1422,13,10,1473,1556,6,12,1653,1745,14,14,1749,1761
0,14,2,179,233,5,3,316,388,3,3,411,419,7,6,487,525,0,5,525,600,12,6,600,685,9,6,685,745,8,8,765,774,4,7,855,876,6,4,938,1018,1,11,1052,1090,11,9,1150,1200,2,10,1234,1331,13,8,1331,1406,10,14,1788,1836
11,6,1,94,174,0,6,600,623,4,6,732,805,7,11,855,928,11,7,938,990,14,8,1026,1101,3,10,1101,1163,9,10,1163,1200,10,11,1234,1328,1,14,1328,1399,5,14,1414,1473,2,12,1473,1475,8,14,1536,1596,12,14,1596,1686,13,14,1807,1813
8,10,2,224,257,12,2,316,346,7,4,346,376,13,3,411,470,5,4,487,493,0,7,667,732,8,7,732,747,1,8,765,822,3,7,852,877,9,9,919,930,2,8,1018,1072,11,8,1072,1094,14,9,1150,1220,6,7,1220,1316,4,10,1316,1367
3,7,0,0,29,10,1,155,204,2,1,224,270,9,4,523,533,14,5,586,615,0,8,732,797,5,8,855,938,8,9,938,979,4,9,1026,1105,1,12,1105,1173,13,7,1173,1269,3,11,1269,1339,11,11,1372,1445,12,13,1459,1491,6,11,1556,1566
5,1,0,0,2,14,1,94,112,7,2,179,268,3,2,268,310,10,6,523,596,11,3,596,619,4,5,667,704,12,7,732,824,2,6,824,886,0,9,886,902,5,10,1064,1150,8,11,1150,1233,9,12,1331,1406,13,9,1414,1426,6,10,1492,1545
6,4,0,0,68,2,0,68,155,8,2,155,204,5,2,224,253,7,3,316,326,11,0,326,407,9,2,411,458,1,6,458,496,12,5,523,546,13,4,586,619,10,7,667,735,6,2,753,852,14,7,852,902,0,10,938,1009,3,13,1453,1469
14,1,2,125,224,10,3,316,318,4,2,411,414,9,3,458,504,7,7,525,573,8,6,596,635,5,7,765,815,3,9,980,1064,0,11,1064,1116,12,12,1414,1459,14,12,1492,1493,2,13,1556,1607,11,14,1607,1682,6,13,1749,1750,13,13,1750,1807
10,3,0,0,19,6,0,19,40,7,1,94,179,1,3,224,276,2,2,316,330,14,3,411,453,8,4,453,454,13,5,667,679,10,8,753,774,9,8,855,881,12,9,1064,1077,0,12,1150,1234,5,12,1234,1267,11,10,1316,1327,4,14,1653,1717
2,8,1,37,46,10,4,411,435,14,4,453,523,7,8,596,612,11,4,667,753,3,6,753,829,1,9,852,889,4,8,919,1004,5,9,1004,1006,6,5,1064,1135,2,9,1150,1151,0,13,1234,1333,12,11,1333,1393,9,13,1414,1463,13,11,1556,1559
7,14,0,0,94,3,1,94,109,5,1,179,180,8,3,224,247,9,1,316,389,12,3,389,421,2,3,421,508,11,2,508,529,4,4,576,667,7,9,667,732,13,6,765,838,10,10,890,959,1,10,959,1052,0,14,1333,1357,6,9,1414,1492
