5,0,0,0,20,3,0,43,111,18,0,137,186,9,2,203,284,19,2,284,376,4,3,376,445,29,4,463,476,8,1,542,569,16,1,638,664,6,5,695,750,2,6,750,763,28,5,815,896,24,3,902,942,23,4,963,964,1,8,1027,1059,13,2,1115,1147,26,7,1188,1220,5,13,1275,1305,17,4,1463,1560,25,1,1560,1561,12,13,1746,1804,7,13,1832,1895,14,14,1895,1960,21,5,1960,1998,22,14,2170,2221,10,8,2260,2266,15,8,2397,2485,11,12,2485,2499,20,11,2576,2618,27,13,2836,2860
3,13,0,0,7,20,1,83,156,14,1,156,159,0,1,216,272,6,2,284,342,8,2,638,641,19,6,695,726,3,6,815,902,7,10,902,960,23,5,1027,1089,5,11,1118,1153,29,8,1188,1208,9,13,1275,1341,1,11,1359,1433,16,6,1440,1507,27,7,1507,1583,21,3,1590,1634,12,12,1689,1724,28,10,1849,1892,2,12,1941,1978,4,10,2036,2037,22,13,2119,2135,26,12,2170,2255,17,11,2255,2268,24,11,2313,2365,18,12,2397,2446,15,9,2485,2532,11,14,2644,2699,10,12,2836,2865,25,13,2893,2916
12,5,0,0,14,13,1,83,125,28,1,158,172,6,1,216,233,0,2,284,353,8,0,373,456,7,6,542,574,29,6,638,722,12,5,931,950,1,9,1115,1158,24,5,1179,1275,19,11,1275,1291,27,6,1359,1361,23,9,1440,1479,22,10,1528,1618,18,6,1618,1714,14,12,1714,1756,26,10,1756,1776,16,9,1849,1909,4,9,1909,2001,10,6,2001,2047,9,14,2067,2148,2,14,2150,2220,11,10,2220,2294,17,12,2313,2379,3,8,2397,2418,25,8,2561,2578,21,12,2657,2677,20,14,2753,2836,15,14,2836,2876
6,12,0,0,67,10,1,67,148,23,0,148,170,3,2,212,239,2,2,284,292,0,3,373,388,20,2,456,542,6,4,542,587,9,6,638,658,7,8,695,749,24,1,750,801,5,8,817,881,19,9,902,982,11,0,1001,1048,14,10,1135,1145,16,5,1216,1273,29,9,1300,1303,22,8,1361,1405,13,4,1440,1537,1,13,1537,1548,25,3,1752,1823,26,11,1849,1929,8,11,1929,1945,17,9,2058,2086,18,11,2150,2234,28,13,2234,2270,15,7,2313,2352,21,10,2488,2501,4,14,2657,2703,27,11,2715,2726
9,2,0,0,43,28,0,43,137,9,1,137,191,27,1,203,264,26,3,376,457,22,1,463,538,5,5,542,564,4,4,638,688,14,5,722,799,19,7,805,806,7,9,817,835,21,1,902,963,0,4,963,969,29,7,1027,1118,23,8,1319,1327,1,12,1440,1486,15,2,1528,1592,12,11,1604,1658,24,9,1689,1721,16,8,1721,1782,11,8,1849,1857,8,12,2001,2045,25,6,2058,2150,13,9,2350,2408,17,14,2485,2511,6,14,2511,2596,18,13,2596,2688,20,13,2715,2745,3,14,2869,2886,10,13,2886,2908
1,1,0,0,27,2,1,83,158,5,1,158,165,14,2,216,255,4,2,284,295,9,4,463,532,29,5,542,638,7,7,638,680,3,4,695,742,26,4,742,776,28,7,1001,1082,0,5,1097,1172,22,6,1172,1248,23,7,1251,1319,13,3,1319,1412,17,3,1412,1463,8,9,1463,1485,18,5,1537,1557,20,6,1618,1653,19,14,1714,1783,11,7,1783,1813,12,14,1849,1918,6,11,2150,2186,16,12,2234,2281,21,8,2313,2397,24,12,2397,2488,15,11,2657,2698,10,11,2756,2826,25,12,2869,2893,27,14,2893,2958
14,29,2,212,219,7,4,284,308,9,3,376,390,5,4,463,508,19,5,542,603,3,3,638,671,16,2,695,719,27,3,750,815,4,6,815,827,14,7,863,906,1,7,931,994,23,6,1118,1122,8,7,1188,1274,0,6,1275,1359,18,4,1359,1436,22,9,1440,1491,12,10,1507,1595,24,8,1595,1685,2,10,1746,1832,11,9,1929,1952,17,8,2001,2036,6,10,2067,2130,26,13,2255,2311,28,14,2313,2315,13,11,2500,2515,21,11,2576,2636,20,12,2657,2678,15,12,2715,2733,25,11,2834,2869,10,14,2908,2923
4,7,1,8,35,10,2,148,184,12,2,212,215,27,2,284,352,2,3,376,447,28,4,638,695,1,4,695,725,22,3,750,817,8,4,817,885,9,10,1001,1008,14,9,1097,1135,19,10,1135,1143,0,7,1359,1383,24,7,1440,1528,5,14,1528,1596,11,4,1618,1680,15,3,1689,1744,21,4,1746,1759,29,13,1832,1873,13,5,1895,1899,16,10,1960,1963,18,10,2036,2117,17,10,2150,2176,6,12,2220,2313,26,14,2313,2403,20,9,2403,2417,4,12,2488,2576,23,12,2576,2627,3,12,2688,2699,25,14,2916,3009
2,26,2,285,286,19,3,376,463,7,5,463,530,20,3,542,607,1,3,638,668,5,7,723,790,6,6,805,858,12,4,858,931,22,5,931,1027,27,5,1027,1115,4,7,1115,1188,9,12,1188,1254,14,11,1275,1356,8,8,1359,1371,0,8,1440,1504,16,7,1507,1535,29,11,1560,1610,10,4,1618,1713,11,6,1714,1735,2,11,1832,1860,15,5,1895,1915,18,9,1960,1981,28,12,2036,2091,13,7,2119,2199,17,13,2397,2408,23,11,2485,2561,24,13,2561,2615,25,9,2615,2702,21,14,2753,2835,3,13,2836,2846
13,10,0,0,62,26,0,62,120,17,0,144,177,29,3,284,373,14,3,373,424,23,3,463,521,9,5,542,608,4,5,722,772,27,4,815,863,2,7,863,877,5,9,931,1006,7,11,1006,1081,24,4,1097,1108,16,4,1134,1210,28,8,1216,1275,22,7,1300,1361,12,8,1361,1376,15,1,1440,1452,19,12,1474,1524,0,9,1560,1597,1,14,1618,1659,11,5,1689,1698,20,7,1714,1736,18,8,1756,1844,8,10,1849,1924,25,5,1929,1981,6,9,2001,2067,13,10,2410,2450,3,11,2615,2625,21,13,2702,2716
10,19,0,0,83,29,0,83,106,7,2,148,216,5,2,216,227,21,0,284,351,22,0,376,463,18,1,463,534,2,5,542,598,16,3,750,810,1,6,817,872,9,9,902,990,14,8,1001,1007,12,6,1097,1109,17,2,1216,1252,26,9,1359,1403,20,5,1590,1615,0,10,1618,1697,25,2,1714,1717,15,4,1752,1829,6,8,1849,1852,28,11,1941,1975,8,13,2058,2138,10,7,2150,2160,11,11,2313,2361,3,9,2485,2507,27,9,2511,2583,4,13,2583,2635,24,14,2657,2753,23,14,2753,2790,13,14,2790,2793
0,9,0,0,93,12,1,93,119,4,0,158,164,7,3,216,255,23,1,284,336,1,2,376,432,2,4,463,513,22,2,542,566,5,6,638,723,3,5,742,815,19,8,817,884,28,6,902,910,21,2,1001,1097,26,6,1097,1179,11,1,1179,1217,29,12,1618,1619,18,7,1714,1715,14,13,1756,1784,17,7,1849,1876,0,11,1941,2036,15,6,2036,2114,24,10,2119,2181,8,14,2181,2229,20,8,2260,2341,16,13,2341,2367,6,13,2403,2443,25,7,2488,2561,13,12,2576,2610,27,10,2657,2675,10,10,2715,2756
8,7,0,0,8,6,0,8,75,3,1,137,203,8,3,695,720,14,6,805,849,5,10,1006,1028,9,11,1097,1170,12,7,1170,1251,1,10,1251,1295,26,8,1300,1323,24,6,1359,1440,29,10,1440,1485,11,3,1507,1604,19,13,1604,1613,17,6,1689,1752,28,9,1752,1849,10,5,1849,1941,22,11,1941,1981,2,13,2036,2119,21,6,2119,2170,16,11,2170,2190,0,12,2234,2261,4,11,2313,2397,23,10,2397,2445,27,8,2445,2482,20,10,2500,2519,15,10,2576,2657,13,13,2657,2715,18,14,2715,2722,25,10,2753,2834
11,20,0,0,38,14,0,43,111,29,1,148,212,4,1,216,265,6,3,376,396,19,4,463,480,28,3,542,567,9,7,695,697,1,5,750,807,24,2,817,844,26,5,902,950,8,5,1001,1064,3,7,1064,1134,18,3,1134,1201,5,12,1201,1266,12,9,1440,1474,17,5,1560,1579,2,9,1689,1746,25,4,1849,1869,7,14,1929,1945,22,12,2036,2040,21,7,2170,2260,13,8,2260,2350,0,13,2350,2410,16,14,2410,2500,10,9,2500,2518,11,13,2576,2644,23,13,2644,2669,15,13,2753,2760,27,12,2790,2823
