3,0,0,0,83,11,0,85,123,7,3,230,317,2,2,371,437,1,4,466,550,13,7,590,638,4,7,800,803,8,12,975,980,3,9,1199,1202,5,11,1254,1335,14,13,1436,1452,12,12,1520,1544,9,14,1615,1691,10,14,1703,1714,6,14,1745,1782
6,13,0,0,14,0,1,85,86,10,4,280,281,7,4,371,412,8,6,550,649,14,6,679,702,9,8,881,933,4,9,971,1070,2,10,1070,1094,11,10,1145,1161,3,10,1254,1313,6,10,1337,1373,12,11,1421,1427,1,14,1513,1589,5,13,1602,1694
7,7,1,49,129,0,2,129,225,9,2,225,280,8,5,466,492,10,7,550,630,6,4,649,671,13,9,741,800,14,7,800,815,11,8,835,932,12,6,932,960,5,9,1070,1126,1,10,1156,1224,2,12,1241,1265,4,10,1290,1299,3,11,1355,1436
13,4,0,0,85,3,1,89,158,10,3,225,230,11,3,280,354,1,3,371,392,14,3,440,460,0,3,466,520,7,7,550,629,9,5,649,717,8,9,800,827,2,7,835,870,6,7,890,975,5,10,1156,1254,12,9,1254,1268,13,13,1355,1437
4,10,1,89,97,8,1,169,220,11,2,225,273,3,3,273,371,12,2,371,382,13,5,466,472,0,4,550,580,1,5,649,741,4,6,741,755,9,7,800,814,5,7,881,965,2,11,1145,1241,14,11,1241,1337,7,11,1337,1421,6,13,1701,1745
1,1,2,169,248,9,3,280,356,8,3,371,440,13,4,440,447,10,6,466,499,4,4,550,646,12,3,646,661,0,5,680,760,7,8,760,804,14,8,835,849,11,11,1199,1246,2,13,1290,1345,5,12,1345,1417,3,12,1437,1467,6,12,1602,1701
12,10,0,0,40,1,1,89,157,7,2,169,230,6,1,283,288,13,6,550,555,9,6,741,775,0,6,800,881,11,9,932,1029,12,8,1111,1199,14,12,1337,1400,2,14,1436,1516,4,11,1520,1562,3,14,1615,1686,5,14,1703,1726,8,14,1745,1746
10,12,0,0,89,14,0,89,113,5,5,371,440,7,6,466,549,6,3,550,555,2,4,590,678,13,8,678,732,0,7,881,890,1,9,1015,1111,3,8,1111,1150,9,10,1199,1290,10,11,1290,1355,11,12,1355,1376,8,13,1437,1527,4,14,1767,1794
8,9,0,0,85,2,0,85,131,12,1,131,153,6,0,225,246,5,4,283,318,4,5,646,680,11,6,680,769,1,6,769,835,8,10,835,886,7,9,890,973,3,7,975,1013,10,9,1070,1145,13,10,1145,1147,0,8,1199,1248,14,14,1520,1523
14,5,0,0,28,11,1,129,212,13,3,225,283,2,1,283,340,3,4,371,379,4,3,440,497,9,4,501,590,8,8,741,775,1,7,835,886,14,9,932,1023,12,7,1029,1068,7,10,1111,1120,6,9,1199,1245,0,9,1254,1286,10,12,1355,1397
0,8,0,0,77,13,2,115,119,10,5,371,422,5,6,440,501,2,3,501,576,14,5,629,679,11,7,769,810,12,5,810,875,1,8,932,1015,6,8,1015,1091,9,11,1290,1294,0,10,1337,1356,7,12,1421,1520,3,13,1532,1608,4,13,1710,1737
9,7,0,0,49,14,2,291,295,11,5,550,560,3,6,649,730,2,6,741,797,10,8,800,890,8,11,890,972,5,8,975,1048,9,9,1070,1103,13,11,1199,1200,1,12,1290,1328,12,10,1337,1365,0,11,1421,1513,6,11,1513,1602,4,12,1615,1710
5,3,0,0,34,4,1,89,169,10,2,169,205,5,3,225,227,8,2,280,348,6,2,371,466,11,4,466,481,14,4,550,629,2,5,678,736,1,11,1241,1279,13,12,1290,1294,9,12,1355,1373,0,12,1513,1578,7,13,1602,1640,12,14,1703,1726
2,1,0,0,4,13,1,49,115,5,2,129,195,14,1,225,291,4,2,291,327,7,5,412,418,3,5,466,547,8,7,649,655,12,4,741,778,6,6,800,877,2,8,890,949,10,13,1436,1452,9,13,1520,1615,0,13,1615,1703,11,14,1703,1723
11,5,1,85,96,9,1,129,193,3,2,193,246,8,4,440,446,6,5,741,757,4,8,881,971,2,9,971,1053,14,10,1070,1156,10,10,1156,1203,1,13,1337,1436,11,13,1437,1532,13,14,1532,1607,12,13,1615,1619,0,14,1703,1767,7,14,1767,1835
