65935.0,65988.0,66036.0,66053.0,66095.0,66165.0,66264.0,66287.0,66366.0,66408.0,66496.0,66519.0,66596.0,66655.0,66700.0,66784.0,66842.0,66889.0,66980.0,67009.0
64849.0,64984.0,65058.0,65093.0,65096.0,65141.0,65177.0,65269.0,65289.0,65347.0,65361.0,65366.0,65459.0,65505.0,65541.0,65635.0,65711.0,65774.0,65869.0,65935.0
63165.0,63369.0,63516.0,63599.0,63658.0,64041.0,64184.0,64199.0,64282.0,64283.0,64361.0,64388.0,64486.0,64521.0,64543.0,64623.0,64700.0,64786.0,64901.0,64945.0
63045.00031823379,63099.0,63240.0,63302.0,63369.0,63458.0,63496.0,63766.0,63842.0,63936.0,64003.0,64037.0,64096.0,64123.0,64184.0,64194.0,64261.0,64282.0,64372.0,64445.0
61827.0,61844.0,62812.0,62968.0,63059.0,63066.0,63110.0,63132.0,63182.0,63213.0,63295.0,63348.0,63369.0,63458.0,63493.0,63541.0,63557.0,63627.0,63720.0,63761.0
61764.0,61827.0,62108.0,62288.0,62329.0,62407.0,62481.0,62578.0,62592.0,62640.0,62694.0,62785.0,62877.0,62968.0,63032.0,63093.0,63099.0,63105.0,63165.0,63230.0
61348.0,61527.0,61585.0,61660.0,61671.0,61678.0,61764.0,61834.0,61860.0,61913.0,61918.0,61999.0,62065.0,62122.0,62199.0,62288.0,62337.0,62340.0,62612.00031823977,62860.0
60289.0,60381.0,60478.0,60559.0,60594.0,60677.0,60705.0,60752.0,60786.0,60809.0,60905.0,60936.0,61030.0,61093.0,61114.0,61115.0,61171.0,61207.0,61257.0,61439.0
59060.0,59097.0,59406.0,59444.0,59528.0,59553.0,59585.0,59657.0,59694.0,59717.0,59731.0,59775.0,59778.0,59803.0,59894.0,59991.0,60079.0,60143.0,60224.0,60322.0
58624.0,58712.0,58735.0,58787.0,58826.0,58890.0,58899.0,58964.0,58986.0,59057.0,59108.0,59115.0,59122.0,59129.0,59163.0,59222.0,59224.0,59269.0,59310.0,59656.0
57737.0,57785.0,57848.0,57895.0,57907.0,57963.0,58049.0,58135.0,58136.0,58156.0,58236.0,58318.0,58322.0,58330.0,58385.0,58470.0,58545.0,58567.0,58578.0,58664.0
56297.0,56373.0,56516.0,57023.0,57088.0,57132.0,57222.0,57245.0,57257.0,57314.0,57413.0,57488.0,57510.0,57569.0,57665.0,57670.0,57737.0,57831.0,58009.0,58097.0
56575.0,56662.0,56684.0,56698.0,56717.0,56815.0,56883.0,56930.0,57097.0,57107.0,57178.0,57244.0,57286.0,57307.0,57356.0,57443.0,57492.0,57546.0,57620.0,57712.0
