3,0,0,0,91,6,0,91,133,8,0,171,244,11,2,244,332,3,3,332,404,14,5,594,600,13,5,635,650,9,6,824,860,7,7,913,942,12,12,1094,1190,4,10,1342,1435,2,14,1435,1534,1,13,1534,1619,5,14,1619,1681,10,12,1681,1760
13,1,0,0,34,14,0,34,109,11,1,109,173,0,1,173,188,2,2,244,326,7,1,463,488,9,3,559,623,4,2,688,704,5,4,733,819,3,8,857,936,12,10,946,975,8,7,1007,1095,10,6,1095,1183,13,11,1318,1341,6,14,1827,1856
11,12,0,0,2,5,1,79,142,6,2,240,282,0,2,322,367,11,4,397,422,9,2,469,549,13,4,559,635,8,3,635,733,1,7,733,813,3,7,824,857,14,8,857,881,2,10,1107,1108,7,9,1190,1225,4,12,1521,1565,10,11,1581,1616
4,11,0,0,50,3,2,142,163,13,1,232,322,14,2,322,397,0,3,397,423,1,4,469,512,2,5,559,628,10,4,632,704,6,4,727,764,8,5,824,832,9,7,860,948,4,5,948,1021,12,14,1269,1307,5,12,1409,1412,7,12,1681,1724
2,14,1,109,154,10,2,232,287,8,1,287,355,0,4,469,559,12,6,559,631,7,6,824,876,11,9,913,953,5,7,1007,1073,2,9,1081,1093,4,7,1107,1159,13,9,1190,1245,9,11,1332,1364,3,12,1578,1634,1,14,1642,1645,6,13,1735,1827
9,5,0,0,79,1,1,79,80,12,1,109,150,9,1,367,410,11,6,559,577,0,5,632,685,7,4,728,781,6,5,781,806,13,6,824,855,14,10,1007,1011,3,10,1094,1161,4,8,1190,1269,2,12,1269,1296,8,10,1492,1581,10,14,1827,1913
10,3,4,404,450,2,4,469,548,12,7,631,697,5,3,697,706,0,6,733,740,13,7,857,946,11,11,1190,1227,6,8,1269,1285,1,12,1332,1381,10,9,1409,1492,9,13,1492,1555,8,11,1581,1640,7,11,1642,1660,4,14,1681,1699,14,14,1735,1820
6,13,3,397,447,1,6,632,728,4,3,733,812,0,7,824,902,3,9,946,1002,12,11,1007,1056,11,10,1094,1122,2,11,1190,1261,9,10,1269,1332,6,9,1332,1370,14,11,1404,1426,7,10,1479,1517,5,13,1534,1588,10,13,1760,1803,8,13,1827,1890
12,10,1,142,232,12,4,326,357,14,3,397,469,2,7,727,768,4,4,824,832,0,8,913,1007,9,9,1021,1072,6,7,1095,1171,1,11,1190,1280,5,10,1280,1315,11,13,1332,1414,8,9,1414,1434,3,11,1492,1515,13,13,1578,1616,7,14,1827,1925
7,6,1,171,210,3,5,469,489,14,4,529,594,11,7,632,636,12,8,728,824,5,5,824,913,1,9,913,991,0,9,1007,1015,8,8,1095,1167,13,10,1269,1318,2,13,1332,1409,4,11,1435,1521,10,10,1521,1579,9,14,1581,1588,7,13,1735,1781
5,3,1,79,80,10,3,287,312,13,2,332,368,7,2,488,537,1,5,559,632,9,5,733,739,2,8,824,863,8,6,913,928,4,6,1021,1107,0,10,1107,1126,12,13,1190,1240,11,12,1269,1311,5,11,1332,1346,14,13,1578,1588,6,12,1642,1676
14,3,0,0,50,10,0,79,97,2,1,142,240,1,2,240,280,9,0,322,352,7,0,367,463,12,5,463,529,4,0,529,544,5,2,594,688,14,9,946,990,0,11,1190,1246,13,12,1404,1423,11,14,1479,1562,6,11,1562,1642,8,14,1890,1931
8,12,3,244,319,6,3,326,335,2,3,397,443,11,5,469,542,14,6,635,651,7,5,781,801,5,6,913,925,13,8,1007,1094,1,10,1094,1182,0,12,1246,1315,10,8,1315,1404,9,12,1409,1425,4,13,1581,1661,3,13,1661,1705,8,12,1735,1803
1,2,0,0,88,13,0,91,171,12,2,171,184,11,3,332,389,3,6,529,591,4,1,594,609,9,4,688,702,8,4,733,801,1,8,824,911,10,5,911,1003,6,6,1003,1081,5,8,1081,1136,7,8,1136,1187,0,13,1315,1381,14,12,1479,1578
0,1,3,322,396,8,2,396,399,7,3,559,626,2,6,632,727,11,8,728,797,14,7,824,848,12,9,857,902,9,8,948,1019,5,9,1136,1206,10,7,1206,1275,4,9,1280,1342,0,14,1381,1479,6,10,1479,1509,13,14,1642,1735,3,14,1735,1791
