5,17,0,0,66,0,0,80,131,12,1,131,212,16,2,229,275,21,3,319,395,13,1,406,435,9,3,485,568,6,6,579,637,10,6,660,699,23,7,750,849,11,3,886,960,22,8,1048,1089,25,7,1114,1153,8,3,1191,1224,18,12,1265,1275,15,10,1330,1351,7,9,1407,1471,5,8,1501,1507,3,11,1591,1602,4,10,1674,1769,26,10,1769,1841,29,6,1877,1973,2,16,1973,2037,27,10,2101,2141,1,15,2293,2338,14,13,2458,2522,19,17,2731,2759,28,16,2881,2963,20,19,2963,2964,24,17,3099,3142
0,29,0,0,38,6,0,38,82,19,1,91,186,0,1,186,279,10,3,279,371,27,3,371,377,12,3,453,531,18,9,811,886,4,5,886,919,3,8,956,1042,11,4,1048,1085,2,8,1107,1179,23,9,1191,1259,16,5,1330,1349,20,6,1407,1438,26,8,1501,1591,22,13,1750,1799,13,11,1812,1905,25,12,1908,1921,7,13,1973,1985,15,16,2063,2072,21,15,2127,2149,14,10,2194,2293,5,11,2293,2382,1,16,2382,2457,17,12,2458,2538,24,13,2538,2635,28,17,2963,3014,8,16,3077,3081,9,19,3273,3328
6,5,0,0,55,24,1,91,133,18,2,160,242,27,2,242,290,15,3,319,402,0,2,406,455,10,5,478,562,22,5,562,600,3,5,614,670,25,3,677,704,6,7,759,857,8,1,857,956,26,4,956,1042,13,4,1043,1061,16,3,1107,1191,14,1,1191,1265,7,8,1265,1335,4,7,1360,1399,9,8,1443,1459,19,7,1535,1578,29,3,1605,1653,28,7,1788,1885,12,16,1885,1956,11,11,1973,2063,2,17,2063,2121,1,14,2194,2196,20,15,2521,2572,21,18,2587,2598,23,17,3139,3219,17,18,3369,3457
16,25,1,4,17,21,1,91,92,15,2,186,262,24,3,279,360,19,4,406,411,0,3,485,486,26,2,579,616,2,5,660,718,7,4,741,766,1,2,811,822,12,7,886,894,17,8,1043,1104,13,5,1107,1109,3,9,1191,1261,11,6,1265,1330,20,5,1330,1352,6,11,1407,1501,10,13,1501,1568,8,6,1568,1660,4,11,1769,1829,27,9,2002,2077,16,13,2245,2328,22,18,2458,2475,18,18,2587,2654,5,14,2674,2729,28,14,2731,2782,29,13,2920,2990,14,17,2992,3051,9,17,3112,3185,23,19,3273,3275
2,25,0,0,4,27,1,155,187,22,2,229,241,19,3,319,325,3,3,406,481,17,3,481,536,4,2,573,653,9,4,660,708,0,4,750,802,11,2,811,831,12,8,956,1019,10,11,1168,1261,8,4,1265,1337,2,11,1360,1373,13,9,1443,1535,21,10,1535,1605,6,13,1605,1695,24,11,1695,1716,1,10,1769,1812,18,15,1864,1906,15,14,1913,1991,23,13,2002,2015,26,12,2101,2138,29,8,2146,2167,7,16,2194,2235,20,12,2293,2306,16,15,2414,2435,28,15,2823,2881,14,16,2881,2944,5,18,3139,3226
15,2,0,0,80,17,1,80,154,10,1,154,229,6,2,229,319,13,0,319,406,28,0,406,437,18,7,660,741,0,5,811,837,7,6,924,992,4,6,998,1082,26,5,1082,1084,14,3,1360,1424,12,12,1458,1482,25,10,1555,1593,11,8,1644,1742,20,10,1812,1837,3,14,1885,1928,21,14,2002,2049,16,11,2101,2139,22,16,2152,2161,15,17,2245,2261,19,14,2306,2392,27,12,2392,2489,1,17,2489,2524,5,13,2582,2611,9,11,2635,2730,8,12,2730,2823,23,14,2823,2840,24,18,3195,3262,29,19,3308,3377
19,24,0,0,39,29,2,115,123,3,2,186,237,2,3,279,330,27,4,453,462,5,3,531,591,17,4,591,677,4,3,677,759,28,1,759,789,19,5,849,867,0,6,924,998,8,2,998,1035,12,9,1048,1114,14,2,1265,1360,21,9,1360,1387,18,14,1501,1564,10,14,1591,1674,20,8,1674,1730,15,12,1750,1796,25,11,1812,1907,1,11,1908,1932,22,15,2002,2060,11,12,2101,2152,6,15,2152,2215,9,10,2245,2255,16,14,2328,2414,13,17,2489,2573,7,19,2587,2670,26,19,2868,2934,23,16,3077,3139
10,19,0,0,81,27,0,81,137,6,1,155,202,14,0,229,252,7,1,319,399,3,4,481,570,21,6,750,769,0,7,998,1057,10,10,1082,1168,24,9,1224,1321,23,10,1321,1407,18,13,1407,1431,1,8,1501,1515,16,7,1595,1624,22,12,1674,1713,15,13,1812,1875,12,18,2063,2081,2,18,2146,2172,4,15,2245,2297,13,15,2306,2360,20,14,2458,2521,28,13,2521,2566,26,16,2587,2660,17,14,2731,2744,9,13,2823,2917,5,15,2920,2957,8,15,2992,3056,29,15,3077,3095,25,17,3139,3216,11,18,3308,3407
12,9,2,360,396,18,6,579,623,12,5,660,726,5,5,726,808,22,6,811,874,17,6,886,897,10,9,956,1043,15,9,1043,1107,27,7,1107,1163,21,7,1168,1265,13,7,1265,1312,0,8,1321,1365,6,12,1501,1550,26,9,1591,1634,2,14,1674,1750,16,9,1807,1849,19,10,1908,1992,14,8,2002,2060,3,16,2063,2080,1,13,2127,2194,28,9,2194,2223,8,10,2293,2392,7,17,2392,2480,29,9,2480,2518,11,14,2538,2635,4,16,2635,2714,20,17,2731,2752,25,15,2823,2860,24,15,2984,3031,23,18,3228,3265
13,3,0,0,91,16,0,91,148,11,0,160,164,4,0,229,269,26,0,279,335,12,2,360,453,22,4,453,495,7,3,531,614,1,3,886,935,17,7,956,968,13,6,1191,1202,2,10,1283,1296,28,5,1360,1398,23,11,1458,1544,0,9,1544,1552,20,9,1750,1812,10,16,1812,1908,21,13,1908,2002,29,7,2002,2052,19,13,2245,2305,15,18,2306,2345,6,17,2392,2436,18,17,2489,2587,14,14,2587,2593,27,15,2674,2698,8,13,2823,2848,25,16,2920,2964,5,16,2992,3058,9,18,3195,3273,24,19,3273,3284
4,8,0,0,68,21,4,406,429,18,5,485,579,23,5,579,649,10,8,811,894,25,5,894,919,20,3,1114,1157,1,6,1191,1196,16,6,1407,1408,14,4,1501,1522,12,13,1591,1652,0,10,1660,1741,28,6,1742,1745,29,5,1788,1877,3,17,2127,2145,26,13,2194,2233,2,19,2293,2314,22,17,2382,2401,15,19,2458,2486,7,18,2522,2529,13,18,2587,2655,6,19,2731,2817,19,18,2823,2914,9,14,2920,2966,27,18,2992,3008,24,16,3077,3088,5,17,3099,3115,4,18,3139,3228,11,16,3228,3242,17,17,3273,3369
3,15,0,0,75,12,0,80,121,23,2,186,247,18,3,279,336,4,1,360,369,9,5,750,773,25,4,811,834,3,7,886,946,22,7,956,1048,6,9,1048,1056,5,6,1114,1166,7,7,1191,1233,21,8,1265,1349,13,8,1349,1443,2,13,1535,1547,19,8,1605,1633,10,15,1695,1699,0,11,1769,1864,24,12,1864,1933,26,11,1933,2020,1,12,2020,2103,16,12,2152,2240,28,10,2293,2317,14,12,2382,2429,27,13,2489,2494,20,16,2587,2674,29,11,2674,2700,11,15,2731,2801,17,15,2823,2837,8,18,3228,3263
