9,10,0,0,27,45,0,92,183,27,0,183,270,0,0,270,284,6,2,324,363,49,0,408,417,4,4,442,472,33,3,519,589,17,2,605,703,1,4,703,746,37,6,795,804,23,0,818,900,21,2,908,959,46,2,995,1044,36,6,1071,1137,38,0,1143,1224,3,7,1233,1293,12,5,1293,1348,44,4,1358,1435,28,10,1435,1474,20,8,1512,1596,11,1,1596,1600,19,12,1692,1713,9,10,1759,1840,43,7,1851,1891,18,7,1917,1931,31,4,1982,2017,42,10,2067,2120,48,5,2138,2219,2,12,2229,2236,5,11,2310,2344,16,7,2408,2498,26,12,2498,2549,47,7,2549,2630,29,13,2630,2692,7,14,2692,2753,41,11,2753,2760,8,11,2837,2907,15,10,2916,2944,13,13,3040,3081,40,8,3215,3216,35,8,3334,3433,39,8,3433,3464,32,9,3527,3564,22,13,3817,3896,14,12,3897,3902,25,12,3942,3967,34,8,3980,4027,24,10,4163,4211,30,13,4211,4273
10,16,0,0,46,43,0,92,181,32,0,183,217,6,1,225,273,3,0,299,335,39,1,335,358,19,3,423,428,0,1,506,585,27,4,601,693,37,5,698,795,7,2,795,882,46,1,888,975,22,2,975,1055,48,1,1070,1143,18,0,1143,1218,29,7,1218,1292,8,3,1292,1318,4,7,1357,1362,14,4,1417,1423,2,6,1501,1531,28,11,1587,1659,41,2,1659,1696,12,6,1750,1774,17,6,1807,1868,44,9,1905,1926,5,8,1982,2013,9,12,2067,2104,36,13,2138,2194,1,13,2229,2301,33,11,2310,2352,13,7,2408,2507,35,4,2507,2516,11,5,2580,2655,26,14,2655,2677,31,6,2727,2807,42,12,2807,2819,10,10,2886,2934,30,7,2958,3001,49,8,3001,3056,45,8,3060,3084,47,11,3155,3180,21,7,3208,3229,40,9,3272,3371,15,13,3371,3373,25,8,3433,3529,24,3,3529,3617,38,9,3627,3703,23,9,3720,3808,20,14,4074,4141,34,12,4329,4354
3,40,0,0,8,41,0,55,131,4,1,147,208,5,0,221,265,28,1,299,315,11,0,344,424,29,4,506,583,0,2,601,607,19,5,703,754,9,4,795,888,13,1,888,895,36,5,955,1010,12,3,1010,1104,20,4,1104,1182,46,3,1182,1259,14,3,1271,1318,37,8,1325,1381,22,4,1402,1423,42,5,1435,1485,23,4,1512,1528,2,7,1596,1692,48,3,1692,1739,44,8,1759,1849,1,8,1851,1908,33,7,1927,1981,8,10,2012,2034,18,9,2088,2100,7,12,2138,2181,30,6,2229,2260,3,9,2292,2378,15,9,2378,2473,26,13,2549,2615,49,5,2753,2777,43,13,2837,2876,6,12,3060,3105,31,9,3155,3208,32,6,3208,3272,10,13,3272,3306,47,12,3361,3425,38,7,3433,3486,35,10,3529,3566,27,11,3627,3720,24,5,3720,3735,39,13,3817,3897,25,11,3897,3905,17,12,3942,3959,16,14,3980,4032,21,11,4032,4109,34,9,4109,4145,45,12,4273,4361
8,12,0,0,63,29,0,92,154,10,2,183,251,30,0,251,257,35,1,324,360,28,2,423,487,1,2,506,601,6,3,601,676,0,3,698,733,20,2,795,824,36,4,888,890,24,1,955,976,2,5,995,1088,26,5,1088,1152,8,2,1152,1232,48,2,1233,1292,9,7,1292,1312,15,1,1325,1374,19,9,1402,1451,16,4,1475,1539,32,1,1544,1610,13,2,1610,1613,31,3,1692,1722,42,8,1759,1832,43,8,1917,1972,44,11,2044,2067,18,10,2138,2140,7,13,2229,2304,41,7,2349,2378,3,10,2408,2482,5,13,2507,2571,11,7,2692,2785,33,14,2787,2816,49,6,2851,2919,45,6,2936,2972,40,5,2972,3060,23,6,3060,3087,4,13,3098,3152,22,10,3182,3221,38,5,3255,3311,39,6,3311,3364,37,11,3374,3440,47,13,3440,3510,25,9,3532,3575,46,8,3627,3702,17,11,3703,3747,14,10,3747,3811,27,12,3819,3828,21,10,3957,4013,34,10,4200,4244
5,44,0,0,52,4,0,92,119,9,1,147,150,37,2,225,280,10,3,312,313,33,2,408,450,35,2,506,519,27,3,519,585,3,4,698,724,0,4,795,837,5,6,888,907,42,3,974,999,21,3,1052,1058,19,7,1104,1170,47,4,1170,1244,28,8,1244,1279,39,3,1325,1328,7,9,1417,1494,26,7,1512,1593,8,6,1593,1636,14,6,1659,1683,36,9,1736,1802,13,4,1802,1837,2,9,1851,1927,11,3,1927,1932,18,8,2018,2049,1,12,2138,2221,29,12,2221,2292,12,12,2408,2448,22,8,2655,2736,40,4,2851,2868,43,14,2936,2947,45,7,2972,3053,31,8,3060,3085,41,14,3098,3114,6,13,3166,3255,15,12,3255,3282,32,7,3282,3325,48,12,3374,3399,34,5,3440,3532,46,7,3532,3593,30,8,3627,3641,38,10,3720,3735,20,11,3819,3886,16,13,3897,3977,23,11,3977,4004,25,13,4013,4070,17,14,4074,4111,49,10,4163,4261,24,11,4261,4290
7,21,0,0,33,31,0,55,147,26,0,147,153,4,2,225,312,27,1,312,408,1,1,408,450,36,1,450,515,3,2,519,596,25,2,601,620,9,3,698,728,46,0,728,818,28,6,818,869,0,5,908,972,8,0,975,1024,29,5,1070,1079,22,3,1111,1193,20,5,1193,1273,44,3,1273,1284,7,8,1325,1417,43,4,1417,1459,19,10,1501,1539,16,5,1544,1559,18,4,1596,1641,33,4,1659,1702,15,6,1750,1801,11,2,1807,1891,6,10,1905,1982,2,10,1982,2043,30,4,2063,2108,13,5,2108,2147,41,5,2183,2240,35,3,2261,2326,47,5,2326,2373,5,12,2408,2467,12,13,2507,2518,38,1,2580,2623,45,3,2630,2653,48,7,2837,2875,10,11,2958,3003,42,14,3003,3037,40,10,3371,3407,17,10,3433,3467,39,10,3532,3618,37,13,3627,3647,32,11,3676,3709,34,6,3720,3733,14,11,3819,3825,23,10,3897,3942,24,8,4013,4046,49,11,4261,4318
4,47,0,0,92,12,1,92,159,20,1,159,163,29,1,225,255,16,3,324,389,37,4,423,488,9,2,519,524,5,4,605,626,2,3,703,779,19,6,795,813,3,6,818,908,23,1,908,978,0,6,995,1046,14,1,1070,1087,1,7,1111,1133,7,6,1182,1258,15,0,1258,1312,34,2,1325,1353,49,2,1417,1481,4,9,1501,1573,30,2,1587,1635,26,8,1635,1641,8,7,1692,1742,33,5,1759,1807,18,6,1851,1876,17,7,1917,2012,10,4,2012,2088,44,12,2088,2183,42,11,2183,2204,41,6,2261,2349,11,4,2349,2401,43,10,2408,2439,36,14,2507,2543,40,2,2580,2670,28,12,2670,2735,39,5,2742,2837,38,4,2837,2842,48,8,2936,2969,46,5,2998,3026,13,14,3098,3166,31,10,3208,3257,6,14,3272,3361,35,9,3433,3527,27,10,3529,3601,25,10,3627,3674,22,12,3720,3740,32,13,3817,3822,21,9,3897,3929,24,9,4074,4104,45,13,4361,4399
0,37,0,0,55,19,0,55,104,41,1,147,180,24,0,221,299,5,1,299,365,4,3,365,367,22,1,506,524,31,2,601,692,26,2,698,749,17,4,795,875,25,6,974,982,0,7,1070,1137,29,6,1143,1199,7,7,1258,1280,28,9,1325,1402,6,7,1402,1475,39,4,1475,1500,44,6,1544,1612,15,5,1653,1719,8,8,1759,1785,33,6,1851,1909,12,8,1927,2018,36,12,2018,2064,1,11,2088,2121,9,13,2138,2186,18,11,2229,2273,43,9,2310,2325,2,14,2408,2446,3,11,2507,2571,13,9,2580,2608,38,2,2655,2727,45,4,2727,2774,16,9,2807,2905,42,13,2905,2915,47,10,2958,2970,32,5,3003,3098,10,12,3098,3182,48,10,3182,3197,35,7,3255,3334,20,10,3334,3370,27,9,3433,3478,11,13,3529,3612,23,7,3612,3618,14,9,3637,3711,30,10,3819,3835,40,13,3974,3992,46,13,4109,4189,21,12,4200,4241,34,11,4261,4328,49,13,4392,4423
12,9,0,0,41,16,1,92,142,21,1,147,200,44,2,225,300,29,2,324,423,3,1,423,519,36,2,519,605,28,4,605,637,17,3,703,711,12,2,795,823,25,5,888,964,7,4,974,999,1,6,1052,1077,0,8,1143,1156,19,8,1218,1274,20,6,1292,1357,4,8,1417,1500,6,8,1501,1539,26,9,1692,1745,15,7,1807,1860,8,9,1905,1928,42,9,1982,2067,41,4,2067,2138,33,9,2138,2155,13,6,2229,2310,2,13,2310,2331,10,7,2408,2488,43,11,2507,2580,5,14,2580,2633,18,14,2633,2640,47,8,2692,2743,48,6,2753,2811,31,7,2837,2936,32,4,2936,2946,22,9,2960,3009,37,10,3009,3030,11,10,3098,3175,46,6,3175,3255,27,8,3255,3278,39,7,3374,3396,38,8,3529,3627,30,9,3720,3790,24,6,3819,3887,34,7,3897,3942,35,13,3957,3995,40,14,4013,4068,14,14,4163,4215,23,13,4261,4348,45,14,4399,4445,49,14,4473,4504
1,20,0,0,81,33,0,81,92,16,2,147,221,14,0,221,268,1,0,299,344,30,1,344,442,45,2,442,486,28,3,519,591,3,3,601,698,27,5,698,742,5,5,749,773,6,4,818,831,17,5,908,985,9,5,995,1071,25,7,1071,1116,42,4,1143,1152,0,9,1218,1227,23,3,1292,1358,8,4,1358,1376,21,4,1417,1512,18,3,1512,1573,36,8,1596,1627,44,7,1692,1747,43,6,1750,1766,19,13,1807,1881,29,9,1905,1968,7,11,1982,2017,31,5,2067,2096,2,11,2108,2170,26,11,2193,2245,12,11,2326,2363,22,7,2580,2648,10,9,2655,2742,35,6,2742,2831,47,9,2831,2916,41,12,2916,2948,13,12,2960,3040,4,12,3040,3088,48,9,3098,3117,15,11,3166,3211,38,6,3311,3395,32,8,3395,3460,11,14,3612,3673,39,11,3673,3713,37,14,3720,3817,46,10,3819,3824,40,12,3897,3974,24,7,3974,4011,49,12,4329,4392,34,14,4473,4516
