7,0,0,0,96,11,1,96,107,8,0,142,161,2,2,235,298,10,2,303,309,3,3,337,360,6,4,390,483,5,7,575,663,14,8,923,987,4,11,987,1044,9,11,1227,1257,13,13,1476,1567,12,14,1567,1664,7,13,1666,1744,1,14,1744,1817
12,3,0,0,80,0,1,96,119,4,2,183,194,12,4,416,456,5,6,490,557,2,6,575,602,10,6,685,723,6,8,779,791,11,9,849,898,9,8,898,923,8,8,969,1009,13,9,1081,1180,14,13,1384,1439,1,11,1476,1496,7,11,1547,1606
5,0,2,183,254,8,2,311,331,9,4,390,396,2,5,483,549,13,4,549,628,1,2,628,723,11,8,723,789,4,9,816,881,14,7,881,909,10,9,923,967,5,12,982,1077,6,12,1150,1154,12,11,1227,1291,7,9,1358,1402,3,12,1547,1551
8,4,0,0,46,5,1,46,137,2,1,142,235,13,2,235,243,0,3,265,291,12,3,337,362,11,4,416,451,1,0,483,515,8,5,609,646,6,7,685,779,3,7,779,811,9,7,849,884,14,10,1081,1161,7,12,1606,1666,10,13,1666,1682
3,9,0,0,27,0,4,337,365,11,5,483,543,14,4,550,595,4,7,648,658,7,3,723,806,12,9,1009,1050,8,9,1081,1154,1,8,1180,1203,13,11,1271,1294,3,10,1358,1360,6,13,1439,1441,2,12,1476,1505,10,12,1567,1619,5,13,1619,1685
14,14,0,0,80,12,0,80,111,11,2,142,218,3,2,235,303,5,4,337,403,10,4,403,454,0,5,483,499,8,4,543,609,7,2,609,650,4,8,723,766,6,9,849,854,9,12,1271,1272,2,10,1300,1308,13,12,1384,1476,1,13,1606,1678
13,5,0,0,5,13,0,46,55,9,2,155,161,6,3,235,311,11,3,311,362,3,4,390,444,12,5,490,575,0,6,575,602,1,3,723,802,10,7,802,840,7,5,987,1016,4,13,1271,1358,14,14,1439,1487,8,12,1487,1541,2,13,1567,1633
9,2,4,390,400,5,5,416,452,4,5,490,492,11,7,628,667,0,7,685,756,13,6,770,849,8,7,906,969,10,10,982,1081,6,11,1081,1123,9,10,1150,1227,7,7,1227,1269,14,12,1291,1384,12,13,1384,1465,3,11,1476,1547,1,12,1547,1552
0,11,0,0,28,3,1,96,183,12,2,235,275,1,1,515,596,6,6,596,678,5,8,678,770,0,8,770,788,8,6,849,904,4,10,906,933,13,7,933,994,14,9,994,1057,10,11,1081,1169,2,8,1180,1204,7,8,1291,1296,9,14,1358,1428
1,10,0,0,4,6,1,96,129,8,1,235,290,2,3,311,390,3,5,483,499,14,6,685,733,5,9,770,797,0,9,849,906,1,5,906,951,12,8,969,984,11,12,1081,1161,13,10,1180,1204,9,13,1291,1298,4,14,1358,1439,7,10,1439,1522
4,6,0,0,90,13,1,96,117,10,1,183,236,9,3,247,337,7,0,337,416,8,3,416,490,14,3,490,548,4,6,550,648,12,6,648,687,2,7,723,816,0,10,906,949,1,6,969,1029,11,11,1029,1063,5,14,1685,1698,3,14,1744,1772
2,4,1,46,142,6,2,142,220,14,1,235,265,10,3,337,347,9,6,596,660,13,5,678,754,5,11,923,930,0,11,982,987,1,7,1077,1150,3,9,1150,1153,11,13,1227,1265,2,9,1271,1297,12,12,1300,1316,8,11,1384,1468,7,14,1744,1788
6,2,0,0,63,9,1,96,155,5,2,155,247,14,2,265,332,13,3,337,392,6,5,483,550,11,6,550,594,3,6,628,696,1,4,802,857,10,8,857,892,7,4,923,968,0,12,1077,1089,12,10,1089,1182,4,12,1182,1257,8,14,1664,1670
11,5,3,247,334,4,3,337,378,14,5,628,657,12,7,723,784,3,8,849,923,9,9,923,982,13,8,994,1062,7,6,1081,1084,0,13,1180,1271,11,14,1271,1300,1,9,1300,1344,2,11,1384,1453,6,14,1476,1546,8,13,1567,1629,10,14,1731,1830
10,12,1,142,174,4,4,390,483,7,1,483,507,9,5,515,552,10,5,596,685,5,10,849,862,11,10,923,963,6,10,982,1067,14,11,1180,1203,8,10,1227,1282,0,14,1282,1345,1,10,1384,1476,13,14,1567,1589,3,13,1664,1731,2,14,1731,1828
