1,18,0,0,42,13,0,97,100,12,0,195,259,19,0,259,311,15,4,311,385,2,0,391,433,10,0,484,487,7,3,554,557,0,0,571,641,14,3,661,738,8,7,828,847,3,7,1161,1232,5,11,1252,1265,16,11,1301,1370,9,12,1370,1441,4,12,1572,1627,11,11,1807,1834,17,11,1859,1917,1,13,1929,2013,6,13,2013,2081
6,15,3,195,255,12,1,259,260,2,1,484,545,4,3,554,578,8,4,578,653,0,1,661,667,16,5,772,787,19,8,966,1063,9,9,1063,1161,7,8,1161,1217,6,9,1252,1307,1,8,1335,1345,13,11,1400,1458,5,13,1490,1515,3,10,1564,1577,10,8,1577,1589,17,9,1661,1687,11,14,1985,1986,14,13,2013,2111,18,14,2111,2192
10,15,0,0,33,4,1,97,155,11,3,391,470,9,4,499,522,8,5,661,709,17,5,749,828,0,2,828,857,16,7,887,962,2,6,1047,1125,13,9,1125,1207,12,9,1207,1301,19,10,1301,1351,18,9,1370,1458,3,9,1458,1485,6,10,1534,1545,5,14,1564,1618,1,10,1629,1702,14,10,1807,1832,7,13,1834,1910,10,13,1929,2000
14,4,0,0,38,3,1,97,181,8,0,195,220,9,1,282,348,12,2,348,377,19,2,436,493,17,3,499,521,13,5,571,646,16,3,653,738,5,7,738,789,18,6,789,797,15,11,868,951,0,3,966,1021,1,6,1063,1126,6,8,1161,1241,7,9,1252,1335,14,6,1335,1351,11,8,1400,1464,10,7,1490,1506,2,13,1564,1565
7,14,1,77,165,18,2,195,279,8,2,348,436,6,3,436,458,15,6,499,501,7,4,571,604,19,4,661,749,11,6,749,816,9,7,828,874,16,9,1063,1143,0,4,1143,1157,5,10,1207,1209,2,10,1301,1362,4,10,1400,1435,12,13,1490,1546,13,13,1564,1652,10,9,1661,1728,1,11,1744,1819,3,13,1849,1906,17,12,1929,1986
5,7,0,0,38,6,0,97,116,18,3,279,304,16,2,311,377,9,3,419,448,17,4,571,606,3,4,661,688,5,8,789,807,10,5,868,961,1,5,966,1047,15,12,1047,1116,4,6,1125,1131,0,5,1207,1240,8,10,1252,1295,2,11,1400,1490,13,12,1490,1543,12,14,1564,1571,11,9,1629,1714,14,9,1722,1760,19,14,1807,1834
13,5,6,653,716,15,10,789,868,17,7,868,940,18,7,940,1000,13,8,1000,1030,12,8,1063,1157,16,10,1161,1200,9,11,1235,1247,3,8,1301,1391,0,6,1391,1457,7,10,1458,1534,4,11,1534,1572,8,14,1572,1611,19,13,1661,1723,2,14,1744,1804,10,12,1859,1883,11,13,1929,1985,14,12,1985,1999,1,14,2013,2110,6,14,2110,2147
4,15,2,100,107,13,1,195,202,19,3,499,565,9,5,571,580,12,5,653,688,16,4,738,772,7,5,772,815,17,6,828,844,6,6,868,936,2,5,966,1036,4,5,1047,1123,14,5,1161,1239,8,11,1301,1400,5,12,1400,1401,0,7,1490,1504,18,10,1564,1575,11,10,1722,1807,3,12,1807,1810,1,12,1849,1929,10,14,2000,2090
3,17,0,0,96,14,2,165,213,6,1,213,296,11,2,296,391,13,3,391,484,5,4,484,568,10,1,568,608,15,8,608,640,1,2,661,680,2,4,749,773,12,7,828,854,19,7,874,946,3,5,966,1052,9,10,1161,1235,4,9,1252,1266,16,12,1370,1376,8,13,1490,1564,0,8,1564,1571,18,11,1646,1717,7,12,1744,1746
8,5,0,0,77,7,1,97,195,11,1,195,254,8,1,282,347,6,2,348,419,4,2,419,499,3,2,499,571,18,5,571,661,13,6,661,686,12,6,749,757,19,6,828,851,1,4,868,966,16,8,966,969,14,4,1063,1101,15,13,1161,1202,2,9,1252,1290,9,14,1564,1589,0,9,1646,1703,10,10,1744,1796,17,10,1807,1859
0,9,0,0,97,18,1,97,176,16,1,195,221,1,0,279,309,17,1,311,317,6,4,499,503,5,5,568,653,11,5,653,669,10,3,689,763,8,6,763,803,4,4,828,878,13,7,878,899,3,6,1063,1147,19,9,1161,1252,15,14,1252,1271,12,10,1301,1363,2,12,1490,1564,7,11,1564,1661,0,10,1744,1799,14,11,1834,1885
9,13,2,282,322,5,2,348,407,15,5,407,461,18,4,484,554,1,1,554,607,3,3,607,624,9,6,661,735,19,5,749,791,10,4,791,858,11,7,868,935,17,8,940,969,7,7,1000,1090,2,7,1125,1136,4,7,1161,1173,8,9,1207,1247,12,11,1363,1405,16,13,1413,1486,6,12,1819,1858,0,11,1859,1877,14,14,2111,2172
12,3,0,0,76,11,0,97,110,7,2,195,206,19,1,311,314,5,3,407,426,8,3,484,540,15,7,568,590,6,5,608,676,2,8,1161,1196,1,7,1252,1314,12,12,1405,1465,9,13,1490,1555,16,14,1564,1629,14,8,1629,1722,4,13,1722,1755,10,11,1807,1827,18,12,1859,1920,0,12,1929,1991,13,14,2000,2019,17,14,2121,2195
2,14,0,0,66,15,1,77,100,16,0,100,161,5,1,195,282,9,2,348,402,12,3,436,502,11,4,502,548,2,2,571,577,1,3,749,750,7,6,828,847,10,6,961,1037,6,7,1037,1125,18,8,1125,1206,13,10,1207,1208,19,11,1370,1413,8,12,1413,1436,4,14,1807,1849,3,14,1929,1995,0,13,2000,2046,17,13,2090,2121
11,17,2,391,443,13,4,484,539,12,4,554,586,10,2,608,689,2,3,689,749,15,9,749,764,16,6,828,887,9,8,887,972,5,9,972,1001,8,8,1063,1102,4,8,1207,1233,14,7,1400,1441,1,9,1490,1505,19,12,1564,1646,3,11,1646,1744,6,11,1744,1763,11,12,1834,1860,7,14,1910,1911,18,13,1929,1978,0,14,2090,2182
