9,14,0,0,92,0,0,92,106,12,1,190,268,17,2,277,296,7,3,367,389,5,1,459,551,3,6,612,696,6,7,696,765,11,6,765,806,16,7,864,957,1,6,957,1044,13,5,1049,1140,19,10,1141,1228,8,8,1239,1257,4,10,1336,1396,18,9,1404,1497,9,19,2084,2166,10,18,2166,2217,2,16,2245,2270,15,19,2515,2573
6,11,0,0,51,12,0,51,144,2,0,144,204,0,1,204,266,9,3,289,363,10,2,367,459,17,4,459,460,8,4,551,645,15,2,645,722,3,7,722,755,5,4,765,774,14,7,992,1053,16,11,1239,1307,19,12,1336,1404,13,10,1509,1522,6,17,1679,1681,18,13,1790,1844,7,16,1888,1947,1,13,1987,2053,4,18,2071,2123
2,6,2,190,235,0,2,289,321,16,3,531,540,9,6,605,690,15,3,722,726,10,6,818,915,4,6,915,961,12,8,992,1051,14,8,1070,1087,18,7,1141,1180,17,10,1239,1303,13,8,1336,1422,2,8,1422,1462,7,13,1509,1593,5,12,1679,1730,8,11,1748,1787,3,16,1792,1883,19,17,1888,1948,11,13,1948,1964,1,16,2245,2306
14,19,1,92,101,0,3,367,448,12,3,459,484,6,5,551,570,2,4,612,677,18,5,696,761,16,6,765,838,9,9,864,913,11,8,992,1044,13,9,1422,1505,7,14,1593,1594,5,13,1748,1843,10,13,1843,1846,15,13,1888,1976,17,16,1987,2039,3,19,2084,2133,1,15,2166,2170,14,17,2245,2286,4,19,2337,2390,8,19,2515,2517
18,7,0,0,10,9,1,92,190,19,3,245,299,0,4,459,524,6,9,856,912,11,7,940,966,15,5,992,1023,4,8,1070,1157,18,8,1180,1236,5,9,1336,1419,3,14,1509,1604,17,14,1611,1688,14,13,1790,1888,8,12,1888,1987,16,18,1987,2067,13,17,2191,2268,10,19,2275,2297,12,18,2337,2380,2,19,2499,2524,1,19,2564,2581
13,10,0,0,49,17,1,92,142,11,3,277,358,3,5,531,612,0,5,612,665,19,7,696,713,8,6,758,848,18,6,848,940,16,10,1141,1162,4,9,1239,1292,15,10,1422,1438,14,11,1509,1567,6,16,1608,1625,12,15,1699,1727,9,16,1790,1871,13,13,1919,1962,5,16,1987,2071,1,14,2071,2116,2,15,2123,2191,7,19,2191,2274
0,8,0,0,3,7,2,92,136,9,4,367,391,4,3,605,617,0,6,696,727,14,6,915,961,3,10,992,1018,15,6,1070,1102,6,12,1141,1182,1,8,1239,1284,19,13,1404,1488,17,12,1497,1537,12,13,1537,1546,11,12,1608,1640,18,12,1699,1740,2,11,1790,1820,13,12,1847,1877,10,15,1948,1976,16,19,2084,2104,5,18,2317,2320
1,9,7,690,697,0,7,758,856,8,7,856,872,5,6,940,984,6,10,992,1012,19,9,1070,1083,3,12,1141,1232,15,8,1239,1283,10,10,1366,1459,18,10,1497,1526,17,13,1579,1611,12,14,1611,1623,14,12,1699,1768,16,15,1790,1847,4,16,1847,1914,1,12,1919,1973,2,14,2036,2085,7,18,2085,2108,13,16,2166,2172,11,18,2404,2470
10,1,0,0,12,12,2,277,367,9,5,448,502,2,3,531,605,11,5,605,650,14,3,690,732,10,5,758,781,0,8,856,890,13,4,940,990,4,7,992,1027,7,11,1070,1113,17,9,1141,1177,5,8,1239,1308,6,13,1336,1348,3,13,1422,1429,19,16,1699,1703,16,17,1919,1970,18,15,1987,2072,8,17,2337,2421,15,18,2428,2500
19,17,0,0,50,11,1,92,157,14,1,181,277,4,1,307,395,2,2,395,429,1,3,459,471,19,6,551,599,13,1,645,675,6,8,765,816,3,9,864,885,0,9,957,984,10,7,992,1034,5,7,1070,1071,12,10,1160,1251,9,13,1251,1348,16,14,1509,1534,7,17,1987,2084,15,14,2084,2104,18,18,2245,2317,8,18,2421,2515
