2,17,0,0,70,25,0,70,78,9,1,92,93,20,2,166,201,2,0,241,329,0,0,329,425,19,2,425,439,12,4,469,494,18,0,530,610,10,4,624,654,27,5,699,743,15,0,745,839,28,8,839,858,23,3,868,935,3,6,953,1041,29,2,1041,1052,13,10,1392,1412,14,12,1485,1550,24,5,1565,1641,16,6,1641,1713,4,11,1734,1782,11,10,1909,1912,1,8,1992,1996,21,14,2069,2073,6,14,2137,2209,7,6,2255,2280,5,9,2346,2399,8,7,2488,2490,22,13,2568,2650,26,13,2776,2816
13,23,0,0,69,20,1,79,146,17,2,151,199,29,0,228,275,12,2,297,336,13,2,378,437,0,1,469,555,28,6,601,670,6,6,699,703,25,6,760,807,11,2,857,946,4,6,946,1022,14,8,1041,1066,19,11,1140,1169,10,9,1565,1590,21,11,1641,1701,18,8,1734,1820,2,13,1820,1865,7,4,1909,1955,26,5,1970,2008,27,13,2069,2137,9,13,2157,2193,24,10,2225,2318,15,13,2318,2330,22,11,2399,2465,3,14,2465,2474,16,12,2680,2776,8,11,2776,2786,1,13,2835,2850,5,14,3006,3019
9,6,4,490,514,0,2,564,639,21,4,659,675,26,2,745,843,3,5,843,864,8,3,942,999,17,10,999,1005,12,9,1041,1128,14,9,1140,1154,19,12,1219,1290,25,9,1299,1392,9,5,1392,1412,13,11,1485,1536,28,11,1663,1746,15,9,1750,1797,23,8,1832,1875,29,8,1923,2020,2,14,2020,2031,24,9,2087,2174,7,5,2174,2234,20,9,2255,2304,22,10,2346,2363,11,12,2399,2454,18,14,2465,2479,10,13,2557,2597,4,14,2597,2625,1,11,2650,2676,5,11,2726,2759,16,13,2776,2779,27,14,2835,2899
1,22,0,0,49,24,1,79,106,6,1,151,223,5,1,228,281,28,3,285,342,29,1,342,438,10,3,438,511,12,5,530,553,13,3,564,638,0,3,659,662,16,2,719,789,19,7,816,852,9,3,857,901,1,3,946,1040,25,7,1040,1130,15,4,1130,1187,14,10,1218,1279,2,9,1299,1301,17,12,1332,1395,7,1,1417,1497,11,7,1501,1544,27,9,1579,1663,4,12,1812,1828,21,13,1909,1952,23,9,1992,2059,18,11,2069,2157,20,8,2157,2163,3,11,2225,2317,26,9,2358,2447,8,13,2850,2925
4,17,3,228,285,22,3,285,358,14,2,358,403,3,4,438,448,28,5,530,601,6,5,601,699,2,4,699,723,0,4,760,857,12,8,857,929,19,9,946,957,8,4,1029,1083,13,7,1123,1166,21,7,1166,1249,4,9,1265,1311,15,5,1332,1365,16,3,1417,1484,10,8,1485,1565,9,7,1565,1605,7,2,1605,1649,24,6,1666,1699,27,11,1750,1828,18,9,1830,1923,25,10,1923,1992,20,7,1996,2006,1,9,2087,2170,23,10,2170,2255,5,8,2255,2315,29,12,2346,2413,26,10,2447,2449,11,13,2471,2474
0,3,1,76,137,25,1,137,216,13,1,228,297,27,1,297,349,21,2,378,423,4,3,469,496,19,4,564,614,20,5,659,717,18,1,745,838,2,6,857,953,0,5,953,1041,6,9,1041,1093,11,3,1130,1138,29,3,1166,1265,1,5,1265,1301,5,3,1332,1431,24,4,1431,1473,22,6,1501,1521,28,10,1579,1604,15,8,1663,1750,9,9,1750,1815,16,7,1820,1872,17,14,1909,1936,10,11,1970,2012,14,14,2069,2118,12,13,2137,2168,26,7,2225,2275,8,5,2318,2334,23,11,2360,2440,7,14,3022,3028
14,9,0,0,27,11,0,79,138,28,1,151,214,1,2,228,266,20,3,285,378,27,2,378,423,21,3,469,528,14,4,530,539,8,1,564,590,12,7,659,673,17,8,760,824,19,8,857,904,13,5,946,1029,2,7,1029,1123,3,7,1123,1147,25,8,1147,1244,0,6,1244,1332,6,12,1332,1417,10,7,1417,1428,23,4,1485,1558,15,7,1565,1612,18,7,1641,1663,24,8,1832,1914,16,8,1923,1996,4,13,1996,2087,22,9,2255,2292,7,7,2346,2413,29,14,2471,2550,26,14,2835,2931,5,13,2931,3006
12,21,0,0,89,7,0,89,166,4,0,166,218,14,1,254,325,10,2,341,408,22,4,425,474,24,3,843,939,15,2,942,975,17,11,1041,1140,18,5,1140,1205,27,8,1219,1256,11,5,1299,1315,0,7,1332,1398,29,5,1398,1406,2,11,1485,1490,19,14,1565,1620,13,13,1641,1646,12,10,1734,1812,28,12,1812,1874,3,8,1909,1970,6,13,1970,2069,16,9,2069,2113,26,6,2137,2194,25,13,2225,2269,9,14,2318,2399,20,12,2568,2640,23,14,2650,2748,1,12,2748,2835,5,12,2835,2923,8,14,2931,2947
6,3,0,0,62,17,1,76,106,19,0,137,228,10,1,228,264,21,1,285,371,28,4,371,393,14,3,438,530,2,2,530,624,26,1,624,635,13,4,699,760,20,6,760,784,18,2,857,872,4,7,1040,1114,6,11,1218,1266,29,4,1299,1327,11,6,1392,1459,0,8,1485,1501,23,5,1565,1625,27,10,1663,1691,24,7,1750,1832,12,12,1923,1926,15,11,1996,2038,9,12,2087,2098,25,12,2157,2225,1,10,2225,2232,5,10,2413,2440,8,8,2568,2583,16,11,2638,2680,22,14,2680,2685,7,12,2923,2955
11,5,0,0,35,1,1,79,112,12,1,153,241,6,2,241,266,20,4,378,391,25,4,564,637,8,2,659,688,10,5,719,816,27,6,816,825,4,5,857,926,18,3,946,1032,15,3,1040,1075,28,9,1130,1218,2,8,1218,1299,13,9,1299,1342,19,13,1392,1470,26,3,1485,1529,0,9,1529,1592,11,8,1592,1666,9,8,1666,1706,21,12,1750,1830,17,13,1830,1863,14,13,1909,1937,3,10,2069,2123,29,11,2225,2275,24,11,2318,2360,22,12,2465,2557,23,13,2557,2638,7,10,2638,2642,16,14,2835,2929
