9,3,0,0,13,0,0,50,136,7,2,229,321,6,4,442,486,10,5,486,513,13,4,564,626,1,6,652,689,12,5,721,780,8,5,856,946,5,10,946,992,14,7,1103,1104,4,13,1229,1324,2,11,1328,1407,11,14,1648,1739,9,14,1739,1776
14,9,1,5,40,10,1,68,110,0,1,136,196,3,2,198,271,1,3,271,307,2,4,359,442,5,7,652,721,11,8,721,779,6,8,779,849,4,9,856,916,7,9,946,965,13,11,1231,1328,14,11,1496,1538,12,13,1565,1588,8,12,1648,1697
4,4,1,128,180,0,2,198,208,13,2,261,288,11,4,327,356,10,4,388,461,5,5,483,555,14,2,681,719,12,6,780,804,1,8,856,918,3,9,946,1014,9,9,1031,1095,2,8,1095,1115,7,14,1386,1480,6,13,1480,1565,8,14,1754,1777
13,12,1,28,59,10,2,136,198,4,2,198,261,6,2,261,351,0,3,351,410,7,4,410,473,11,6,473,493,1,5,564,599,8,3,652,689,9,7,721,819,2,5,819,900,13,7,900,907,3,10,1031,1104,5,14,1496,1558,14,13,1585,1615
10,1,0,0,68,6,1,68,136,11,2,136,171,9,3,229,243,5,3,320,336,8,1,388,434,0,4,447,512,4,6,512,583,14,1,583,681,3,7,681,751,12,9,1031,1039,10,12,1065,1115,13,10,1171,1231,7,12,1231,1272,2,13,1480,1520
3,11,1,68,100,9,2,136,157,4,3,261,274,7,3,327,371,13,3,388,447,1,4,447,540,0,5,540,634,5,9,849,890,3,11,1117,1207,10,13,1207,1248,8,8,1301,1369,2,12,1413,1451,14,12,1565,1585,6,14,1585,1655,12,14,1655,1708
7,2,0,0,33,11,5,388,456,0,6,634,705,7,7,705,706,1,7,751,779,6,9,856,909,14,5,933,980,13,8,980,1057,4,11,1057,1156,5,11,1156,1219,8,7,1219,1259,9,12,1301,1318,10,14,1369,1467,3,13,1467,1474,12,12,1496,1498
8,12,0,0,28,1,1,68,96,11,3,229,239,4,4,327,346,3,5,442,458,6,5,486,491,5,6,564,652,0,7,705,730,8,6,946,1009,10,11,1031,1065,7,11,1117,1129,9,11,1207,1301,13,13,1386,1439,2,14,1565,1647,14,14,1648,1678
0,2,1,33,100,7,1,136,200,3,3,271,359,6,3,359,393,5,4,442,452,12,3,483,511,9,6,564,570,0,8,751,849,14,4,849,933,10,9,933,958,4,12,1156,1229,13,12,1328,1364,11,11,1413,1445,8,10,1496,1512,1,14,1730,1753
5,6,0,0,50,5,0,50,112,13,1,136,229,2,3,229,320,10,3,320,388,12,2,388,391,8,2,447,498,3,6,540,618,7,6,618,639,0,9,849,898,9,10,1095,1171,4,14,1324,1343,14,10,1413,1481,11,12,1496,1504,1,12,1568,1588
1,14,0,0,36,5,2,198,291,3,4,359,383,4,5,442,483,9,5,483,486,6,6,564,572,10,6,652,704,13,5,721,744,8,4,760,851,11,9,856,918,12,8,946,1027,0,10,1031,1074,2,10,1233,1255,7,13,1328,1339,1,11,1532,1543
2,9,0,0,5,13,0,5,16,5,1,136,196,4,8,652,671,14,3,721,745,7,8,760,856,2,6,900,960,10,10,960,969,1,9,1031,1117,0,11,1117,1125,6,11,1207,1299,12,11,1299,1341,11,10,1341,1380,3,14,1496,1500,8,11,1565,1648
12,11,0,0,23,7,0,68,128,4,7,583,642,3,8,751,804,10,8,819,860,12,7,860,905,6,10,946,1024,2,9,1171,1233,0,12,1233,1323,14,9,1328,1413,5,13,1413,1496,13,14,1496,1568,9,13,1568,1630,1,13,1648,1730,8,13,1730,1754
6,2,2,100,196,9,4,320,386,7,5,473,564,10,7,721,760,5,8,760,818,4,10,946,1031,14,6,1031,1103,13,9,1103,1167,12,10,1171,1215,3,12,1229,1287,6,12,1324,1386,8,9,1386,1399,1,10,1467,1532,0,13,1532,1553,11,13,1568,1601
11,10,0,0,35,4,0,35,128,3,1,128,142,1,2,196,234,8,0,234,327,11,7,564,572,12,4,652,718,6,7,721,746,13,6,760,783,9,8,849,912,2,7,960,1048,7,10,1048,1107,14,8,1171,1262,5,12,1262,1338,0,14,1568,1641
