18,7,0,0,19,0,0,86,170,10,2,185,264,1,0,275,336,15,4,349,375,9,1,418,508,6,4,580,581,19,6,663,740,17,7,740,762,8,8,1036,1133,18,8,1133,1193,3,12,1193,1201,5,13,1444,1524,16,13,1524,1544,14,11,1631,1721,2,15,1730,1750,11,14,1812,1831,13,16,1905,1993,12,17,1993,2078,4,19,2486,2507
15,8,0,0,61,4,1,86,160,0,1,185,194,18,2,249,317,6,1,325,388,3,5,418,506,19,5,596,663,7,9,972,988,10,10,1088,1138,17,12,1138,1222,9,9,1222,1281,2,13,1375,1452,12,11,1452,1485,11,13,1541,1602,5,15,1631,1653,15,17,1730,1795,14,13,1905,1920,13,19,2156,2255,1,18,2389,2452,16,18,2452,2531
6,5,0,0,11,17,2,128,207,0,2,249,283,10,6,596,690,3,11,1097,1188,14,8,1291,1366,15,16,1416,1511,13,13,1511,1557,2,14,1557,1572,7,14,1730,1791,12,15,1812,1852,18,16,1905,1930,19,16,1930,1982,9,15,1995,2024,11,17,2090,2150,16,15,2150,2153,1,16,2200,2299,4,17,2299,2389,8,17,2389,2409,6,17,2409,2440
8,15,1,5,78,5,3,275,349,0,3,349,411,1,2,510,570,2,6,752,754,12,6,832,929,3,9,929,1015,16,10,1097,1127,13,9,1188,1197,8,9,1225,1301,17,16,1444,1498,18,12,1541,1560,6,12,1646,1655,10,15,1740,1772,4,16,1838,1900,7,17,1993,2015,14,15,2090,2136,9,16,2150,2178,19,17,2192,2218,11,19,2255,2309
14,11,1,128,178,10,3,275,342,5,4,349,416,0,4,418,429,17,4,506,558,2,4,566,600,12,5,690,780,16,7,780,781,8,6,877,959,1,6,1036,1044,15,13,1148,1160,18,9,1225,1323,7,11,1323,1416,13,12,1416,1497,4,13,1497,1514,9,11,1557,1646,19,15,1829,1887,3,19,1993,2080,6,16,2090,2138,14,16,2150,2200
12,15,0,0,5,4,0,5,34,5,1,86,100,8,2,185,247,11,2,249,321,0,5,506,566,16,5,566,583,7,5,647,652,9,4,690,705,6,6,752,822,18,5,832,880,10,8,880,927,19,7,972,1061,17,11,1061,1129,12,10,1291,1375,2,17,1844,1886,3,18,1924,1981,14,14,1993,2023,13,18,2090,2134,1,15,2156,2159
19,17,0,0,52,18,0,52,126,3,1,128,141,16,2,207,288,12,1,288,361,10,4,361,446,9,3,566,652,15,7,652,708,11,6,715,758,0,6,780,823,14,3,877,907,1,5,972,984,5,10,1188,1201,13,11,1291,1372,19,11,1375,1442,7,12,1465,1480,4,15,1646,1681,2,16,1812,1844,8,14,1844,1885,6,19,2531,2607
11,19,0,0,15,8,1,86,152,6,0,185,282,13,1,282,328,3,4,349,412,16,4,418,500,14,0,506,522,4,4,522,560,12,4,596,690,10,7,690,751,5,7,752,760,0,7,877,929,15,12,1088,1148,11,11,1148,1225,18,15,1793,1839,17,19,1839,1886,2,18,1924,1941,1,12,1993,2090,7,18,2090,2107,9,18,2309,2393
7,12,0,0,45,2,1,86,139,9,0,185,246,8,3,249,319,16,3,325,418,7,3,418,422,6,3,509,580,15,6,580,615,4,5,652,727,18,4,727,753,17,8,780,838,13,6,877,884,0,8,959,1036,5,8,1036,1043,11,10,1097,1139,14,7,1195,1291,19,14,1730,1821,3,17,1829,1883,10,18,2253,2306,1,17,2306,2371
4,17,1,52,128,2,2,185,244,18,3,325,362,19,3,418,481,9,2,509,546,7,4,566,647,3,7,647,668,15,8,715,777,13,5,780,877,6,7,877,910,11,8,929,955,10,9,1003,1052,0,9,1088,1125,12,8,1138,1174,16,11,1195,1257,4,12,1375,1387,5,14,1524,1555,8,15,1924,1933,1,13,2090,2143,14,19,2389,2486
9,16,0,0,3,11,3,325,415,6,5,652,715,9,5,752,771,15,9,780,811,4,8,877,972,8,7,972,974,12,7,1036,1078,0,10,1138,1153,17,13,1222,1238,3,14,1375,1467,19,12,1467,1477,13,14,1557,1583,1,10,1646,1677,7,16,1906,1924,5,18,1993,2073,2,19,2090,2128,10,17,2156,2253,18,18,2253,2264,14,18,2306,2315
16,15,2,86,140,3,3,282,295,16,6,647,648,6,8,929,1003,2,8,1003,1088,18,7,1088,1112,1,7,1133,1149,4,9,1188,1199,10,12,1225,1228,0,11,1313,1356,8,12,1631,1705,17,18,1707,1793,9,13,1812,1860,5,17,1860,1926,11,15,1926,1995,13,17,1995,2068,12,19,2146,2174,7,19,2192,2212,14,17,2255,2284,19,19,2306,2309
10,2,0,0,86,11,0,86,106,12,3,509,567,4,6,727,745,7,7,780,810,17,9,877,890,14,4,972,988,13,8,1036,1105,19,9,1162,1179,15,14,1225,1313,3,13,1313,1369,16,12,1375,1465,9,10,1465,1557,6,11,1557,1644,10,14,1646,1725,5,16,1730,1829,0,12,1829,1837,1,11,1905,1967,18,17,1967,2020,8,16,2020,2066
13,10,1,86,172,5,2,185,275,19,2,309,350,13,2,361,370,15,5,418,454,1,1,454,510,3,6,510,578,9,6,780,842,16,8,877,909,18,6,959,988,11,9,1015,1077,7,10,1097,1135,2,11,1196,1266,17,14,1291,1319,4,11,1323,1327,8,10,1375,1447,14,9,1452,1521,12,13,1631,1690,0,13,1905,1910,6,18,2486,2531
3,18,1,128,162,4,3,249,267,19,4,509,596,1,3,596,674,14,1,690,752,17,10,972,998,2,10,1138,1196,13,10,1225,1242,5,11,1291,1369,15,15,1369,1407,11,12,1416,1425,3,15,1511,1569,10,13,1569,1587,12,14,1690,1737,8,13,1740,1835,7,15,1835,1906,6,15,1967,1994,0,14,2020,2056,16,16,2200,2266,9,19,2393,2455
5,16,1,86,185,3,2,207,274,5,6,509,579,14,2,752,755,11,7,832,836,9,7,929,1011,15,11,1011,1034,2,9,1088,1109,12,9,1195,1267,19,10,1291,1315,17,15,1369,1397,18,11,1444,1541,8,11,1541,1631,7,13,1631,1648,13,15,1730,1760,6,13,1812,1830,0,15,2090,2146,1,14,2146,2147,10,19,2306,2350,4,18,2389,2437
2,3,0,0,3,4,2,160,249,11,4,418,443,17,5,566,589,13,4,690,771,7,8,877,879,9,8,1011,1097,5,9,1097,1146,6,10,1188,1274,2,12,1291,1346,1,9,1375,1438,14,10,1541,1627,19,13,1631,1718,18,14,1730,1792,10,16,1838,1881,12,16,1906,1987,15,19,1993,2057,0,16,2146,2192,8,19,2487,2519,16,19,2531,2598
0,7,2,150,244,15,3,244,325,5,5,418,509,11,5,509,533,17,6,596,631,2,5,690,717,8,5,752,832,3,8,832,853,13,7,959,961,16,9,1036,1072,19,8,1097,1162,10,11,1162,1217,4,10,1225,1249,1,8,1313,1325,18,13,1631,1730,9,12,1730,1812,14,12,1812,1905,6,14,1905,1956,12,18,2090,2116,0,17,2192,2243
1,17,3,207,270,8,4,325,384,12,2,418,468,10,5,509,577,13,3,596,636,7,6,690,762,1,4,780,853,2,7,877,963,6,9,1003,1079,14,5,1088,1128,5,12,1369,1444,4,14,1557,1591,3,16,1646,1740,16,14,1740,1838,15,18,1838,1924,9,14,1924,1937,11,16,1995,2004,19,18,2255,2288,18,19,2306,2310,0,18,2389,2475
17,10,0,0,7,7,1,86,150,13,0,150,217,19,1,217,309,2,3,309,321,6,2,418,429,4,7,780,795,15,10,877,879,3,10,1015,1022,14,6,1133,1195,18,10,1323,1377,12,12,1541,1585,17,17,1631,1707,5,19,2090,2156,11,18,2156,2161,9,17,2255,2300,16,17,2309,2384,8,18,2409,2487,1,19,2487,2519,0,19,2531,2617
