7,7,0,0,29,0,0,74,158,14,1,158,228,1,2,245,292,3,4,319,394,2,2,410,458,15,4,653,660,11,5,743,792,12,6,851,921,17,7,1020,1035,13,7,1110,1208,6,5,1208,1238,5,10,1283,1360,8,9,1360,1374,10,9,1663,1721,18,10,1738,1835,19,12,1835,1923,4,14,1926,1965,16,12,1988,2028,9,12,2055,2081
0,9,0,0,61,0,1,158,216,8,2,229,265,12,2,319,416,11,3,416,423,14,5,504,561,4,4,612,679,1,7,679,761,5,5,773,845,19,5,845,902,17,6,941,961,13,6,1020,1106,3,10,1110,1167,16,8,1193,1274,15,10,1283,1350,7,13,1350,1389,6,8,1546,1588,2,13,1644,1738,18,13,2045,2112,10,14,2118,2119
12,13,0,0,74,19,1,74,151,17,1,151,222,3,3,222,315,0,2,315,386,4,2,410,427,15,2,504,515,1,6,572,576,16,4,612,623,9,2,653,727,18,0,727,819,7,9,842,866,11,7,941,987,10,3,987,1019,14,8,1046,1102,2,8,1193,1283,5,12,1455,1472,6,9,1644,1675,12,13,1738,1744,8,11,1820,1848
4,6,0,0,4,1,0,74,103,12,0,103,148,4,0,172,185,17,2,245,250,2,1,319,355,0,3,410,436,10,0,474,563,7,6,572,625,13,4,653,706,16,6,743,842,5,6,845,862,14,9,1118,1191,3,13,1379,1454,9,7,1470,1530,8,10,1566,1637,15,12,1663,1683,11,14,1835,1916,19,14,1988,2086,18,14,2112,2159
1,2,0,0,73,11,2,315,410,3,5,410,460,0,4,474,572,4,3,572,586,16,5,653,667,7,8,743,840,8,6,842,941,1,10,941,1020,9,3,1020,1110,18,5,1110,1189,5,9,1193,1281,12,11,1283,1329,14,11,1371,1378,6,7,1455,1522,17,10,1546,1639,19,11,1724,1759,15,13,1761,1780,13,14,1984,2011,10,13,2055,2071
9,17,0,0,55,3,2,74,97,11,0,158,229,16,0,229,305,1,4,410,504,0,5,572,608,4,5,679,773,12,5,773,851,19,6,941,1003,7,10,1020,1089,10,4,1110,1128,15,9,1193,1235,2,10,1371,1379,9,6,1389,1392,14,13,1546,1556,18,9,1570,1664,6,10,1738,1821,5,14,1821,1911,13,13,1911,1922,8,14,2136,2171
2,5,0,0,54,7,5,465,511,15,3,572,653,8,5,653,733,14,6,733,750,0,6,819,831,18,1,851,876,12,7,941,960,3,9,960,967,11,8,1046,1118,4,8,1118,1171,13,8,1208,1284,10,6,1284,1293,1,14,1478,1534,2,12,1566,1629,9,8,1644,1703,16,11,1738,1785,19,13,1926,1973,6,14,2045,2076,17,14,2086,2115
11,3,1,1,36,8,1,74,147,7,2,158,227,4,1,245,260,14,4,410,429,17,4,474,490,1,8,773,787,0,7,851,881,12,8,960,1046,15,8,1046,1104,5,8,1110,1147,10,5,1193,1266,11,9,1266,1339,16,9,1339,1342,18,7,1374,1470,13,11,1546,1644,19,10,1644,1724,2,14,1738,1829,6,12,1911,1978,9,11,1978,2012
10,7,1,74,103,13,1,158,204,19,2,245,319,16,3,474,488,6,3,572,634,1,9,845,880,5,7,941,985,2,6,1020,1035,0,8,1106,1193,12,10,1193,1216,9,5,1283,1371,14,12,1455,1534,3,14,1546,1553,4,11,1644,1705,11,12,1705,1746,17,11,1761,1794,15,14,1835,1902,18,11,1911,1928,10,12,1988,2001,8,13,2055,2113
14,8,0,0,12,14,0,12,85,15,1,85,172,6,1,172,234,7,3,245,271,17,3,319,402,16,2,410,474,12,3,474,536,19,4,572,585,11,4,653,716,5,4,716,770,18,3,949,1035,3,11,1193,1265,2,9,1283,1322,4,9,1371,1387,1,13,1455,1478,10,7,1478,1497,0,9,1566,1661,13,12,1663,1761,9,10,1835,1926
5,3,0,0,1,9,1,74,123,14,2,245,259,16,1,315,404,19,3,404,463,6,2,463,496,7,7,653,718,15,5,743,822,13,5,842,901,18,4,1035,1057,2,7,1110,1176,17,8,1193,1253,8,8,1266,1317,1,12,1317,1374,11,10,1374,1393,4,10,1470,1503,10,8,1566,1663,0,10,1663,1708,5,13,1738,1820,12,14,1820,1890
6,15,0,0,39,5,1,74,154,11,1,229,276,3,6,474,514,13,3,572,573,4,6,773,791,1,11,1020,1054,7,11,1110,1132,18,6,1193,1216,14,10,1283,1315,6,6,1371,1410,2,11,1455,1529,19,9,1546,1615,12,12,1615,1647,0,11,1738,1766,17,12,1835,1898,10,11,1926,1988,8,12,1988,2023,16,13,2055,2136,9,13,2136,2140
13,8,3,315,385,2,3,465,491,1,5,511,526,3,7,572,632,12,4,653,730,14,7,819,915,11,6,915,939,15,7,941,950,4,7,1020,1072,16,7,1072,1157,9,4,1157,1217,7,12,1227,1244,19,8,1284,1338,5,11,1371,1455,13,10,1455,1546,18,8,1546,1570,10,10,1738,1774,6,11,1821,1860,0,12,1911,1984,17,13,1984,2055
3,19,0,0,5,5,2,158,245,12,1,245,254,1,3,319,394,7,4,410,465,13,2,465,563,2,4,563,612,8,4,612,624,10,1,653,743,18,2,941,949,17,9,1266,1274,3,12,1339,1379,15,11,1379,1406,16,10,1470,1516,14,14,1566,1657,4,12,1705,1752,11,13,1761,1776,6,13,1978,2045,0,13,2045,2118,9,14,2171,2197
8,1,1,103,125,5,3,245,281,14,3,319,351,17,5,572,576,3,8,653,694,10,2,743,838,15,6,842,866,2,5,941,1001,6,4,1020,1106,12,9,1106,1121,8,7,1157,1227,19,7,1227,1264,13,9,1284,1296,7,14,1389,1402,11,11,1470,1566,9,9,1738,1832,4,13,1835,1900,18,12,1984,2032,0,14,2118,2163,16,14,2163,2190
