6,5,0,0,82,20,1,82,124,21,2,128,189,24,1,189,244,0,0,267,326,27,1,365,417,25,2,442,450,29,0,498,505,28,5,580,628,9,6,662,730,11,5,730,748,6,5,809,875,13,9,953,1030,22,5,1055,1101,8,7,1141,1221,23,5,1236,1279,17,9,1452,1477,18,12,1551,1637,2,11,1637,1695,10,7,1695,1770,1,15,1770,1811,12,18,1845,1883,3,12,2432,2433,26,14,2501,2566,15,13,2589,2631,19,17,2725,2775,16,18,2775,2859,14,19,2872,2947,4,17,3095,3176,7,19,3390,3396
5,26,0,0,67,14,0,82,143,11,2,181,212,27,0,267,321,0,1,365,442,3,2,442,498,20,4,498,537,18,3,563,662,17,3,662,701,29,2,730,809,24,6,809,900,16,6,900,951,6,6,953,1005,1,10,1052,1136,12,10,1136,1176,15,5,1180,1227,4,4,1274,1341,28,11,1341,1365,9,13,1396,1470,19,6,1470,1478,7,1,1551,1583,21,9,1637,1702,2,12,1724,1791,5,16,1791,1797,23,9,1845,1926,22,11,1933,1959,13,18,1979,2025,10,12,2161,2221,25,15,2582,2611,8,17,2718,2761
15,9,2,181,261,17,2,267,287,8,2,364,432,20,3,432,454,0,2,454,527,10,1,546,566,27,4,644,700,28,6,718,786,23,1,786,866,12,8,866,953,5,8,953,965,24,8,1052,1105,15,4,1111,1160,19,4,1180,1220,11,10,1378,1460,2,10,1495,1561,22,10,1577,1585,26,11,1676,1727,1,16,1845,1848,13,17,1933,1956,4,9,1990,2002,29,11,2073,2152,25,11,2161,2242,16,12,2255,2284,6,11,2284,2375,14,17,2589,2642,18,16,2679,2723,21,18,2828,2923,3,18,3004,3081,7,16,3270,3320
8,20,0,0,74,5,1,82,181,28,1,181,225,21,3,267,341,13,3,364,428,9,4,432,467,27,2,467,483,14,4,546,629,24,4,629,645,0,3,675,721,4,0,760,855,29,3,855,920,8,5,920,994,18,7,994,1028,16,7,1069,1164,3,6,1164,1233,6,7,1236,1304,11,9,1304,1378,17,8,1378,1397,10,5,1452,1551,25,6,1551,1607,7,3,1692,1758,12,19,1933,1961,2,14,1990,2022,22,13,2073,2125,1,18,2161,2194,23,13,2351,2358,19,13,2448,2473,15,12,2501,2550,26,16,2679,2774
13,11,0,0,74,1,1,181,206,12,2,267,322,5,4,365,454,2,3,498,588,29,1,588,614,6,4,718,731,17,4,786,869,13,8,869,933,0,4,953,1052,28,9,1055,1106,18,9,1164,1247,27,10,1247,1304,26,9,1378,1381,9,15,1551,1601,24,13,1676,1742,20,13,1758,1833,7,5,1845,1921,14,10,1933,1990,16,11,1990,2000,25,10,2073,2133,23,10,2133,2148,4,10,2187,2230,19,11,2262,2296,8,15,2589,2637,3,14,2637,2671,10,15,2774,2813,21,19,2923,2998,22,17,3004,3095,15,17,3095,3153
2,13,0,0,26,1,0,82,98,10,0,181,260,5,3,267,271,12,4,454,546,21,6,546,588,6,3,644,716,27,7,864,934,29,4,934,950,3,5,1029,1108,19,3,1108,1144,0,5,1164,1171,24,9,1236,1303,23,6,1315,1387,22,8,1387,1390,7,2,1637,1692,15,9,1732,1809,28,16,1814,1875,2,13,1890,1979,9,19,1979,2055,14,12,2073,2161,11,14,2161,2172,8,13,2187,2206,26,12,2262,2326,25,13,2351,2374,17,17,2493,2582,16,15,2582,2587,20,18,2611,2683,18,18,2828,2849,4,18,3186,3228
10,21,0,0,25,16,0,82,166,20,2,181,267,26,1,267,333,3,1,364,438,13,5,467,514,9,5,546,644,12,6,644,675,28,7,786,856,14,7,869,896,23,3,953,1017,18,8,1069,1104,0,6,1236,1247,22,7,1315,1344,27,11,1378,1452,5,13,1452,1543,29,9,1543,1587,11,11,1587,1671,25,7,1676,1707,7,4,1758,1776,8,12,1845,1896,17,13,1933,1950,10,10,1979,2073,24,16,2073,2087,15,10,2161,2255,1,19,2255,2312,2,17,2351,2414,19,14,2501,2511,4,13,2589,2639,6,17,2923,2931
17,15,0,0,12,21,1,82,128,9,3,267,280,11,4,498,517,16,4,588,610,13,6,672,700,1,7,730,791,24,7,900,982,12,9,988,998,20,8,1069,1134,28,10,1141,1215,29,6,1236,1307,0,7,1315,1390,8,9,1396,1411,22,9,1472,1503,26,10,1551,1618,23,8,1637,1724,5,15,1724,1740,4,6,1770,1797,17,12,1845,1914,27,19,2133,2136,7,9,2284,2359,14,15,2359,2391,6,12,2448,2519,2,18,2519,2589,25,16,2611,2685,10,14,2685,2773,18,17,2774,2828,19,18,2828,2910,3,19,3093,3177
11,11,1,82,135,1,2,267,275,18,2,365,385,8,4,498,580,26,4,588,667,14,6,786,849,17,5,869,897,25,4,953,1023,19,2,1029,1034,22,6,1141,1236,3,7,1236,1278,12,13,1342,1428,0,8,1428,1455,28,12,1495,1549,24,12,1587,1665,9,16,1676,1758,13,16,1845,1887,27,17,1979,2068,5,18,2073,2150,7,8,2255,2262,29,14,2351,2414,20,16,2448,2473,6,13,2519,2605,2,19,2611,2688,16,17,2688,2703,21,17,2774,2794,4,14,2828,2864,23,16,2923,2989,15,16,3004,3014,10,17,3093,3181
0,24,0,0,20,13,1,82,84,18,1,181,261,22,1,267,345,2,4,588,675,15,3,675,729,21,7,760,765,16,5,821,874,9,8,900,901,14,8,988,1069,11,8,1069,1115,5,11,1274,1278,12,14,1428,1448,0,9,1495,1517,8,10,1551,1599,25,9,1845,1933,27,16,1933,1973,28,17,1979,1997,1,17,2052,2099,17,14,2099,2173,29,12,2173,2182,20,14,2262,2270,19,16,2637,2725,6,15,2774,2829,3,16,2834,2900,4,15,2923,2969,10,16,3004,3036,23,18,3093,3103,7,14,3103,3175,26,18,3186,3214
