10,4,0,0,33,11,1,86,115,3,0,183,282,0,0,282,329,14,1,361,403,15,5,458,547,9,3,557,621,8,5,640,724,13,7,734,737,5,8,809,867,6,8,878,919,16,8,934,1014,18,2,1014,1060,7,5,1078,1105,19,12,1317,1351,1,14,1562,1604,17,16,1635,1721,2,9,1721,1813,10,14,1813,1862,12,14,2004,2057
2,10,0,0,25,6,0,25,29,1,2,272,290,0,1,361,422,19,4,458,557,5,6,635,657,11,7,678,687,14,4,750,800,16,7,809,862,15,7,862,875,9,8,965,1042,8,9,1054,1129,17,11,1129,1173,4,14,1217,1293,2,7,1293,1371,3,7,1389,1456,12,16,2226,2248,13,19,2299,2332,18,10,2366,2427,7,17,2459,2500
9,19,1,86,121,10,2,173,228,11,2,244,271,5,2,282,316,4,5,361,421,6,5,458,546,13,5,546,611,0,2,611,618,9,6,809,862,8,7,878,932,3,6,959,979,14,10,1283,1365,16,12,1365,1448,12,11,1728,1795,7,11,1813,1899,17,19,1910,1913,1,19,2084,2158,15,16,2194,2274,2,14,2366,2445,18,19,2852,2926
3,5,0,0,86,15,3,227,267,17,5,458,546,4,7,557,652,0,3,678,691,8,6,750,805,11,10,851,934,13,9,959,971,10,7,1054,1069,16,11,1217,1283,19,11,1283,1307,9,11,1317,1409,12,9,1586,1597,14,13,1651,1728,6,15,1728,1746,1,17,1936,1972,7,16,2292,2363,3,18,2459,2489,18,16,2738,2755,2,19,2926,2928
7,13,0,0,60,6,1,86,169,7,1,173,272,2,1,272,361,8,2,361,456,18,0,456,499,11,5,499,518,19,5,557,634,1,6,652,672,0,4,750,802,10,5,845,888,14,7,959,1054,9,9,1054,1083,5,12,1170,1223,15,10,1236,1305,4,18,1544,1635,12,10,1651,1687,17,17,1728,1819,3,13,2004,2008,16,19,2084,2141
4,15,0,0,62,4,3,183,264,11,3,282,352,19,3,361,458,8,3,458,499,17,6,557,647,14,3,647,649,0,5,845,878,9,7,882,917,2,4,1015,1062,10,8,1129,1217,13,11,1217,1271,6,12,1409,1493,12,8,1498,1586,16,15,1710,1780,5,18,1780,1806,1,16,1872,1936,3,14,2084,2150,18,8,2158,2172,7,15,2204,2219
18,4,1,86,150,15,2,150,196,7,2,272,318,3,4,546,556,11,6,611,678,0,6,882,965,1,9,965,991,17,10,1054,1090,2,5,1129,1182,14,9,1217,1262,18,3,1283,1350,6,11,1365,1368,5,15,1409,1410,10,12,1498,1573,9,14,1586,1633,12,12,1813,1910,16,18,2004,2050,13,16,2050,2090,19,16,2106,2129,8,18,2292,2303
12,7,0,0,16,5,1,86,102,13,1,150,227,8,1,227,251,17,3,282,291,4,8,652,688,16,6,750,753,12,3,809,821,1,8,878,891,2,3,934,1015,15,8,1015,1104,0,7,1110,1170,11,15,1389,1427,10,15,1910,1962,9,19,2004,2037,6,18,2050,2067,19,17,2194,2209,14,18,2226,2312,3,16,2312,2321,18,13,2608,2654
6,6,2,173,199,17,4,361,388,3,3,458,510,1,5,546,640,16,5,640,734,14,5,809,876,13,8,878,909,19,9,1078,1109,0,8,1170,1227,10,9,1241,1269,11,14,1317,1387,9,12,1409,1498,4,19,1635,1704,5,19,1872,1898,7,13,2050,2066,15,15,2106,2194,12,15,2194,2215,8,19,2366,2434,18,11,2459,2525,2,18,2860,2885
14,9,1,86,149,1,1,183,198,10,3,272,340,5,5,546,635,15,6,635,646,4,9,750,845,14,6,878,959,16,9,1014,1110,13,10,1110,1145,2,6,1217,1284,7,7,1284,1379,17,13,1379,1416,0,9,1458,1465,8,14,1498,1526,18,4,1562,1651,11,18,1651,1728,6,17,1939,2001,12,19,2459,2519,19,19,2525,2581,3,19,2581,2610
