35807.0,35895.0,35991.0,36087.0,36149.0,36220.0,36262.0,36324.0,36417.0,36515.0,36525.0,36579.0,36592.0,36629.0,36690.0,36782.0,36872.0,36931.0,36995.0,37091.0
34277.0,34413.0,34506.0,34910.0,34917.0,35000.0,35150.0,35244.0,35296.0,35302.0,35387.0,35425.0,35507.0,35510.0,35604.0,35636.0,35653.0,35719.0,35798.0,35861.0
34277.0,34344.0,34413.0,34418.0,34432.0,34485.0,34497.0,34514.0,34607.0,34635.0,34692.0,34701.0,34779.0,34798.0,34860.0,34910.0,34995.0,34998.0,35055.0,35150.0
33185.0,33362.0,33378.0,33462.0,33513.0,33597.0,33615.0,33636.0,33690.0,33698.0,33736.0,33816.0,33820.0,33901.0,33927.0,33975.0,34026.0,34119.0,34195.0,34227.0
32105.0,32114.0,32176.0,32178.0,32249.0,32309.0,32407.0,32410.0,32436.0,32587.0,32644.0,32699.0,32746.0,32791.0,32838.0,32917.0,32975.0,33074.0,33164.0,33284.0
30996.0,31179.0,31271.0,31367.0,31411.0,31499.0,31578.0,31656.0,31659.0,31676.0,31687.0,31721.0,31736.0,31782.0,31829.0,31919.0,31977.0,32072.0,32119.0,32496.0
30107.0,30167.0,30266.0,30283.0,30347.0,30430.0,30492.0,30538.0,30559.0,30657.0,30707.0,30763.0,30820.0,30824.0,30890.0,30945.0,30948.0,30962.0,30972.0,31086.0
29052.0,29146.0,29164.0,29234.0,29326.0,29360.0,29389.0,29454.0,29473.0,29558.0,29613.0,29657.0,29744.0,29803.0,29837.0,29923.0,29995.0,30023.0,30085.0,30132.0
27831.0,27919.0,27929.0,27969.0,28065.0,28111.0,28159.0,28233.0,28315.0,28406.0,28451.0,28536.0,28589.0,28665.0,28698.0,28765.0,28828.0,28872.0,28954.0,29005.0
26105.0,27087.0,27103.0,27166.0,27182.0,27268.0,27342.0,27400.0,27439.0,27489.0,27517.0,27567.0,27635.0,27674.0,27680.0,27715.0,27721.0,27734.0,27760.0,27775.0
25949.0,25996.0,26105.0,26158.0,26218.0,26285.0,26363.0,26382.0,26433.0,26447.0,26495.0,26552.0,26604.0,26696.0,26745.0,26819.0,26901.0,26933.0,26996.0,27087.0
24912.0,24919.0,24996.0,25146.0,25244.0,25264.0,25320.0,25386.0,25443.0,25497.0,25555.0,25575.0,25605.0,25682.0,25750.0,25813.0,25819.0,25882.0,25973.0,26079.0
24034.0,24171.0,24252.0,24285.0,24320.0,24405.0,24434.0,24444.0,24496.0,24507.0,24528.0,24529.0,24625.0,24670.0,24701.0,24744.0,24755.0,24802.0,24843.0,25093.0
23087.0,23090.0,23142.0,23145.0,23230.0,23284.0,23310.0,23385.0,23477.0,23560.0,23568.0,23647.0,23716.0,23774.0,23841.0,23842.0,23921.0,23985.0,24110.0,24167.0
22278.0,22336.0,22355.0,22386.0,22430.0,22432.0,22449.0,22531.0,22545.0,22627.0,22722.0,22747.0,22814.0,22889.0,22930.0,23022.0,23025.0,23031.0,23053.0,23264.0
21586.0,21602.0,21664.0,21713.0,21722.0,21767.0,21808.0,21831.0,21874.0,21909.0,21951.0,22039.0,22058.0,22061.0,22069.0,22165.0,22192.0,22222.0,22259.0,22308.0
20593.0,20612.0,20676.0,20751.0,20771.0,20870.0,20955.0,21011.0,21109.0,21162.0,21232.0,21276.0,21292.0,21317.0,21323.0,21333.0,21356.0,21364.0,21462.0,21487.0
20593.0,20594.0,20618.0,20661.0,20666.0,20697.0,20751.0,20752.0,20799.0,20866.0,20928.0,20952.0,20988.0,21082.0,21098.0,21106.0,21162.0,21178.0,21196.0,21245.0
19309.0,19406.0,19495.0,19566.0,19653.0,19772.0,19857.0,19875.0,19894.0,19914.0,20010.0,20060.0,20126.0,20179.0,20249.0,20297.0,20317.0,20358.0,20451.0,20542.0
18977.0,19108.0,19137.0,19162.0,19230.0,19248.0,19295.0,19377.0,19412.0,19440.0,19449.0,19494.0,19554.0,19618.0,19650.0,19666.0,19692.0,19739.0,20148.0,20237.0
18013.0,18092.0,18154.0,18179.0,18226.0,18230.0,18244.0,18285.0,18293.0,18384.0,18454.0,18481.0,18571.0,18644.0,18703.0,18724.0,18791.0,18868.0,18923.0,19067.0
15726.0,17627.0,17691.0,17746.0,17827.0,17833.0,17906.0,17969.0,18013.0,18040.0,18097.0,18112.0,18145.0,18161.0,18199.0,18200.0,18261.0,18293.0,18349.0,18524.0
