10,41,0,0,74,36,1,98,172,7,0,172,218,48,0,254,278,0,0,353,373,3,0,424,455,20,4,579,621,44,2,719,757,9,6,800,843,22,5,860,873,34,3,934,960,21,7,1014,1079,42,9,1300,1312,49,7,1493,1525,6,10,1609,1702,43,11,1706,1783,30,5,1783,1849,2,13,1849,1859,38,5,1904,1969,1,10,1995,2043,40,15,2115,2203,24,17,2344,2368,37,14,2437,2487,18,5,2516,2542,13,4,2542,2628,45,15,2628,2722,19,16,2722,2796,8,15,2796,2813,15,13,2887,2966,23,12,2966,2978,35,17,3057,3140,11,12,3140,3179,28,19,3227,3232,14,12,3308,3406,4,11,3406,3466,39,15,3493,3534,32,12,3566,3574,33,11,3640,3656,27,11,3705,3758,5,8,3801,3836,12,12,3849,3914,31,17,3937,4028,16,16,4028,4102,26,18,4102,4124,47,12,4169,4199,46,13,4261,4289,10,14,4475,4502,17,18,4671,4746,25,19,5398,5403,29,18,5469,5534
1,13,0,0,23,35,0,77,90,17,1,126,158,18,1,254,346,28,3,346,391,0,1,424,446,37,1,511,575,26,4,579,611,42,3,648,700,7,5,839,873,2,6,934,1008,45,3,1017,1059,10,5,1112,1128,22,7,1128,1226,8,3,1226,1246,9,10,1300,1334,16,7,1399,1458,3,5,1493,1574,43,10,1621,1673,41,6,1706,1748,39,9,1787,1829,15,7,1885,1924,40,13,1924,1966,11,6,2044,2084,48,8,2115,2148,1,12,2194,2240,24,16,2292,2302,44,11,2344,2420,14,7,2437,2507,19,14,2516,2600,20,13,2601,2605,33,10,2670,2687,31,8,2767,2796,21,14,2847,2911,34,12,2945,2959,38,10,3022,3109,36,13,3109,3114,4,10,3308,3350,30,15,3592,3629,6,17,3671,3724,49,17,3849,3947,12,16,4212,4231,27,15,4293,4330,23,17,4573,4614,46,16,4671,4731,32,19,4746,4844,47,19,4844,4876,25,14,4917,4956,5,15,5061,5084,29,15,5148,5169
2,46,0,0,73,38,1,98,109,32,2,163,210,33,0,242,335,26,2,335,360,24,1,419,429,47,0,429,523,0,2,523,561,21,4,604,648,40,3,683,766,25,3,766,793,37,5,839,926,10,3,930,1014,35,7,1014,1112,34,5,1112,1173,44,4,1201,1268,3,3,1300,1304,6,7,1379,1417,2,10,1427,1514,45,7,1526,1607,41,5,1609,1636,39,8,1706,1756,49,8,1787,1819,19,9,1885,1971,15,8,1971,2044,23,9,2044,2054,1,11,2115,2169,27,2,2194,2226,43,15,2267,2327,22,12,2338,2427,4,6,2430,2516,31,6,2516,2565,28,13,2601,2698,7,14,2698,2748,16,9,2785,2871,17,8,2871,2932,30,9,2945,3042,11,11,3042,3110,9,15,3129,3134,29,6,3220,3306,8,18,3308,3331,42,17,3406,3423,5,6,3493,3550,18,11,3566,3571,14,14,3640,3677,36,18,3916,3922,48,18,4123,4147,12,19,4512,4568,20,19,4573,4589,13,15,4652,4655
7,45,0,0,61,34,0,98,174,28,2,174,180,1,2,254,280,16,3,353,399,48,1,424,491,33,2,523,563,0,3,622,655,39,2,718,777,22,4,777,860,21,6,860,938,8,2,1017,1024,35,9,1201,1249,6,6,1300,1349,19,8,1526,1553,7,9,1574,1644,3,7,1727,1819,43,12,1819,1902,42,12,1902,1961,20,7,1978,2069,36,10,2254,2316,9,13,2316,2363,30,7,2391,2412,44,12,2477,2495,11,9,2532,2600,46,8,2625,2659,40,19,2698,2728,15,12,2794,2835,24,19,2887,2931,18,8,2958,2967,49,15,3042,3129,38,12,3220,3308,37,18,3308,3347,12,10,3510,3547,2,18,3592,3632,31,15,3705,3783,27,12,3801,3856,14,16,3856,3941,17,14,3954,4042,4,17,4042,4058,26,19,4169,4202,29,8,4261,4302,47,13,4338,4371,32,16,4386,4450,23,16,4475,4476,10,16,4671,4683,13,16,4769,4802,41,16,5061,5148,25,16,5148,5227,5,18,5268,5333
17,28,0,0,84,13,2,163,187,35,2,254,330,42,2,353,406,25,2,424,523,17,3,523,604,43,2,604,682,22,3,683,696,7,3,719,748,37,4,777,779,0,4,839,863,24,6,934,1017,34,4,1017,1021,16,4,1112,1192,49,5,1201,1244,8,4,1300,1309,45,6,1399,1433,47,2,1493,1529,33,5,1572,1583,21,9,1636,1727,15,6,1727,1775,26,15,1801,1842,39,10,1886,1935,11,5,1971,1973,40,14,2044,2095,2,14,2115,2167,18,2,2194,2200,32,6,2267,2284,27,4,2378,2442,19,13,2446,2450,38,9,2516,2540,48,13,2601,2606,44,14,2670,2709,31,9,2847,2923,3,14,3022,3093,1,19,3227,3287,9,18,3406,3421,4,12,3493,3525,14,13,3528,3563,6,16,3608,3637,5,7,3671,3746,36,16,3757,3793,30,17,3817,3900,10,9,3900,3968,12,13,3968,4013,46,12,4049,4115,20,16,4212,4282,23,15,4386,4470,29,13,4917,4955,41,17,5148,5220
4,29,0,0,69,30,0,69,126,24,0,126,158,43,0,174,248,31,2,254,298,4,2,335,424,26,7,800,822,42,6,930,932,0,5,968,1040,25,7,1201,1204,2,9,1300,1397,23,7,1399,1476,1,8,1493,1570,9,11,1570,1596,34,7,1636,1717,7,10,1717,1794,36,7,1801,1840,44,8,1886,1906,45,10,1971,2025,41,9,2037,2060,14,5,2194,2252,8,10,2267,2288,19,12,2338,2437,35,14,2437,2473,46,7,2516,2545,40,18,2601,2602,22,14,2675,2758,28,14,2767,2847,3,12,2847,2868,11,10,2945,2984,37,16,3042,3078,13,6,3129,3215,21,17,3220,3291,32,11,3291,3349,38,13,3351,3434,12,9,3435,3510,48,15,3563,3608,15,18,3640,3704,33,12,3705,3750,6,18,3764,3849,39,18,3849,3937,16,17,4102,4169,20,17,4293,4360,47,14,4386,4475,49,19,4475,4573,17,17,4573,4671,27,18,4671,4725,18,18,4746,4831,10,17,4831,4917,5,13,4917,4999
3,36,0,0,58,1,1,156,242,14,2,242,268,40,2,419,421,28,4,484,575,26,5,648,718,35,6,839,934,42,7,968,1046,0,6,1053,1128,45,4,1128,1198,21,8,1226,1228,16,6,1300,1399,49,6,1399,1492,6,9,1526,1559,24,11,1621,1688,37,12,1706,1741,34,8,1787,1831,48,7,1995,2068,20,8,2069,2139,18,3,2267,2325,43,16,2338,2430,9,14,2430,2499,12,5,2516,2577,7,13,2601,2680,8,14,2698,2790,4,8,2794,2799,27,9,2887,2954,5,4,2966,2992,15,14,3057,3067,44,17,3130,3169,30,11,3220,3265,19,19,3265,3351,39,14,3351,3435,22,16,3435,3491,2,17,3493,3557,3,17,3640,3721,38,19,3946,4014,31,18,4028,4031,11,19,4119,4167,10,11,4169,4182,32,14,4261,4321,17,15,4321,4339,47,15,4475,4512,46,15,4573,4636,23,18,4671,4769,25,13,4769,4849,33,19,4850,4905,13,19,4999,5014,41,18,5245,5338,29,16,5338,5343
18,10,0,0,77,28,1,84,161,21,1,163,254,9,1,254,328,46,1,353,363,1,3,424,466,34,1,511,597,15,2,597,598,44,1,648,674,11,1,719,800,32,3,800,856,40,5,860,915,37,7,1017,1090,0,7,1128,1189,41,3,1288,1379,17,7,1379,1417,24,9,1427,1526,42,10,1526,1536,47,3,1609,1706,35,10,1706,1766,2,12,1766,1770,7,11,1819,1820,8,7,1902,1978,33,8,1978,2039,19,10,2069,2079,43,14,2165,2249,12,2,2249,2259,3,9,2292,2343,18,4,2378,2404,48,11,2446,2509,20,12,2516,2592,26,16,2601,2641,39,12,2670,2756,49,13,2756,2797,6,11,2797,2860,5,3,2887,2930,45,18,3129,3139,31,12,3493,3566,22,18,3592,3660,4,14,3671,3757,38,18,3849,3946,30,18,3946,3992,36,19,4028,4031,13,9,4103,4149,16,18,4169,4193,14,18,4261,4275,23,14,4293,4329,27,19,4746,4785,29,12,4831,4850,25,18,5338,5398
0,6,0,0,83,5,0,83,142,31,1,163,175,26,3,419,501,20,3,501,579,39,1,597,658,34,2,683,766,42,4,766,780,45,2,839,930,17,5,930,968,46,3,968,1035,9,8,1053,1084,24,7,1112,1189,16,5,1201,1300,43,7,1300,1349,7,7,1399,1409,44,5,1476,1536,48,5,1544,1548,40,10,1628,1701,36,6,1706,1757,41,7,1787,1886,11,4,1886,1947,49,10,1971,1993,8,8,2044,2115,14,4,2115,2194,19,11,2194,2281,28,11,2292,2344,15,10,2344,2394,22,13,2437,2511,2,15,2516,2601,3,11,2601,2643,1,15,2698,2776,32,7,2785,2879,23,11,2879,2958,21,15,2958,2963,30,10,3042,3125,38,11,3129,3196,4,9,3220,3274,35,18,3308,3340,37,19,3406,3460,18,10,3493,3547,10,8,3547,3616,0,8,3616,3618,25,8,3705,3776,13,8,4028,4103,29,9,4338,4418,12,18,4418,4512,27,16,4512,4519,33,18,4573,4632,47,18,4728,4822
14,49,0,0,31,32,1,98,105,2,0,163,230,16,2,242,283,36,2,283,324,23,2,353,412,22,1,424,492,9,3,523,622,10,2,622,718,24,4,718,742,21,5,777,858,26,8,860,955,25,5,955,967,28,8,1053,1077,33,4,1128,1148,19,6,1226,1279,7,6,1300,1303,3,4,1399,1486,38,3,1493,1522,15,5,1570,1574,4,3,1628,1673,42,11,1706,1707,1,9,1766,1840,45,9,1840,1904,48,6,1904,1995,14,3,1995,2025,27,1,2069,2107,46,4,2165,2187,40,16,2254,2256,13,3,2292,2296,37,13,2344,2409,20,11,2437,2473,8,12,2516,2587,44,13,2587,2670,43,18,2670,2701,35,16,2847,2925,34,14,3129,3175,12,7,3175,3226,6,14,3227,3295,30,12,3308,3326,17,10,3493,3563,31,13,3566,3620,11,16,3705,3801,0,9,3801,3818,39,19,3937,3957,18,15,4261,4322,5,12,4418,4514,47,17,4652,4687,41,13,4757,4818,29,17,5405,5469
