2,0,0,0,81,12,0,91,154,26,1,170,232,15,1,232,326,28,1,326,408,20,1,408,492,21,5,497,525,7,3,525,618,16,7,641,666,10,1,719,736,5,3,855,925,19,6,930,933,29,8,1097,1186,3,6,1186,1223,23,9,1267,1275,22,8,1322,1329,25,14,1379,1431,6,4,1431,1517,8,1,1524,1614,9,8,1616,1647,11,7,1686,1779,27,8,1779,1791,4,8,1854,1943,17,13,1943,2022,2,13,2022,2043,18,12,2088,2107,1,14,2176,2177,24,14,2286,2292,13,10,2474,2536,14,14,2750,2836
13,23,0,0,3,0,1,91,150,14,1,182,190,11,2,232,242,27,3,331,357,16,4,429,438,12,2,497,578,19,2,578,582,1,4,713,755,20,4,796,806,25,10,888,910,24,7,955,957,29,7,1011,1097,13,3,1097,1147,18,3,1186,1203,26,6,1271,1343,15,8,1343,1425,4,7,1425,1485,2,7,1505,1550,7,8,1565,1646,17,12,1646,1727,28,10,1727,1821,9,11,1880,1971,3,13,1971,2003,22,13,2034,2110,8,5,2110,2166,5,10,2210,2273,21,10,2286,2313,10,13,2336,2400,6,11,2423,2424
1,11,0,0,81,22,1,91,161,16,2,182,195,25,3,259,290,19,0,331,429,0,2,429,437,15,2,508,550,17,3,584,626,18,2,641,703,4,3,713,736,23,7,796,888,29,6,888,955,3,4,955,992,24,8,1011,1082,28,4,1097,1168,14,7,1186,1192,12,7,1259,1322,5,5,1322,1396,8,0,1396,1408,1,10,1452,1551,10,9,1551,1560,2,9,1667,1745,9,9,1745,1769,7,11,2110,2155,6,8,2222,2244,27,13,2286,2300,20,14,2435,2452,21,14,2556,2618,26,12,2660,2673,13,12,2714,2801
9,27,0,0,83,23,1,91,113,6,1,331,359,25,5,429,482,19,1,497,539,0,3,539,627,13,2,627,634,12,4,713,745,29,5,796,830,15,4,888,931,10,4,979,1060,3,5,1060,1111,26,5,1136,1153,21,7,1229,1305,16,13,1305,1317,24,11,1343,1346,18,6,1424,1493,17,11,1493,1565,9,7,1565,1612,28,9,1616,1638,22,9,1667,1713,2,10,1755,1834,20,8,1834,1931,14,9,1931,1973,11,10,1973,2034,7,10,2034,2045,1,13,2110,2176,4,11,2176,2211,8,7,2245,2319,5,12,2376,2456
8,21,0,0,63,16,1,103,180,12,1,182,191,27,2,232,293,7,2,429,503,22,4,508,572,23,5,618,669,0,4,669,683,24,6,719,785,9,2,796,823,17,6,888,932,11,4,1042,1107,25,12,1107,1157,3,7,1267,1298,15,9,1425,1426,26,9,1524,1616,1,11,1616,1674,29,10,1686,1732,10,11,1779,1838,18,10,1838,1920,2,11,1931,1958,20,9,1973,1976,19,10,2034,2083,5,9,2120,2210,14,11,2210,2286,13,8,2286,2376,28,13,2376,2381,4,12,2435,2470,6,13,2556,2593,8,11,2631,2714
12,25,1,91,115,29,2,182,229,23,3,232,298,14,2,331,394,21,4,429,449,13,1,497,543,18,1,543,587,20,3,627,703,9,1,713,780,2,2,796,842,0,5,888,906,16,10,955,1042,15,6,1042,1084,12,6,1136,1229,22,7,1229,1307,17,10,1307,1354,7,6,1354,1413,26,8,1429,1521,3,10,1524,1531,8,2,1616,1686,5,7,1686,1717,11,8,1779,1854,27,9,1854,1856,19,9,1931,2001,1,12,2001,2042,6,6,2088,2095,24,12,2158,2202,10,12,2222,2263,28,12,2286,2339,4,13,2519,2553
4,22,0,0,20,7,0,91,177,20,0,182,184,2,0,259,296,25,4,331,384,27,4,429,443,16,5,508,547,3,1,578,641,29,4,641,719,17,4,719,765,1,6,855,930,0,6,955,977,26,4,1011,1064,4,5,1097,1109,24,10,1186,1250,18,5,1343,1362,13,5,1424,1505,5,6,1505,1587,23,12,1667,1755,28,11,1821,1846,12,13,1931,1974,9,12,1974,2020,14,10,2034,2120,11,11,2120,2206,21,9,2206,2282,19,12,2282,2288,8,8,2319,2382,10,14,2423,2519,6,12,2519,2556,15,11,2556,2592
10,26,0,0,87,24,1,170,203,22,3,331,391,17,2,497,509,25,7,539,554,1,3,620,679,28,3,713,796,16,8,796,851,19,5,855,889,21,6,930,1011,0,7,1011,1063,9,4,1097,1142,11,5,1186,1259,10,6,1259,1278,13,4,1311,1379,3,9,1379,1452,29,9,1452,1521,20,5,1551,1553,18,9,1686,1783,23,13,1783,1792,2,12,1973,1979,12,14,2022,2047,27,11,2088,2139,8,6,2166,2187,7,12,2245,2307,6,10,2331,2423,5,14,2533,2615,4,14,2631,2648,14,13,2705,2750,15,13,2750,2824
11,14,0,0,90,21,1,91,97,9,0,97,135,13,0,182,208,6,0,232,331,7,1,331,423,3,0,429,487,24,4,497,514,4,2,539,620,5,0,620,684,22,6,713,780,16,9,855,915,2,3,930,1009,25,11,1011,1094,19,7,1097,1156,17,9,1186,1259,1,8,1259,1300,28,6,1311,1317,0,8,1354,1429,10,8,1429,1503,23,10,1524,1548,18,8,1616,1646,12,11,1686,1696,29,12,2001,2088,20,11,2088,2141,27,12,2158,2222,11,14,2336,2357,8,12,2714,2792,26,14,2801,2845,15,14,2845,2919
3,17,0,0,55,24,0,91,170,27,1,170,232,21,2,232,309,16,3,331,362,1,1,429,508,20,2,508,509,22,5,578,617,10,0,627,690,23,6,713,743,5,2,796,854,15,5,979,1030,25,13,1186,1267,18,4,1271,1341,9,5,1343,1364,12,9,1425,1524,0,9,1524,1557,11,6,1587,1646,3,11,1646,1718,14,8,1727,1758,4,10,2022,2042,2,14,2088,2158,29,14,2158,2245,6,9,2286,2331,19,13,2331,2338,13,9,2423,2474,7,13,2474,2496,28,14,2536,2606,26,11,2631,2644,8,14,2867,2873
6,29,0,0,67,1,0,91,95,25,2,170,175,22,2,232,321,21,3,331,416,28,2,429,497,14,4,497,520,23,4,539,578,15,3,618,713,2,1,713,776,17,5,796,885,27,5,888,957,11,3,957,1003,16,11,1042,1097,24,9,1097,1185,10,5,1185,1192,7,5,1229,1257,6,2,1271,1334,12,8,1343,1396,9,6,1425,1498,0,10,1587,1610,20,6,1646,1721,4,9,1943,2021,3,14,2022,2049,19,11,2120,2162,18,14,2286,2336,5,13,2463,2533,26,13,2714,2783,8,13,2801,2867,13,14,2867,2875
7,29,1,91,163,14,3,429,486,25,6,497,505,24,5,539,603,19,3,627,653,1,5,796,824,10,3,855,882,4,4,925,951,9,3,979,990,23,8,1042,1136,17,8,1136,1151,16,12,1186,1271,2,5,1271,1315,6,3,1343,1424,28,7,1424,1466,7,7,1466,1543,12,10,1551,1613,13,7,1616,1682,0,11,1682,1751,20,7,1755,1765,3,12,1834,1868,8,3,1931,2020,5,8,2020,2085,21,8,2088,2121,22,14,2121,2219,18,13,2219,2252,11,13,2286,2315,27,14,2336,2418,15,10,2423,2519,26,10,2519,2535
14,28,0,0,54,16,0,91,103,24,2,203,265,25,8,620,631,3,2,713,769,10,2,796,855,1,7,930,990,27,6,1011,1045,17,7,1097,1130,4,6,1186,1218,19,8,1259,1311,26,7,1343,1356,2,6,1424,1442,18,7,1493,1563,6,5,1563,1573,23,11,1616,1643,0,12,1755,1797,12,12,1834,1919,29,11,1931,1988,22,12,2001,2028,20,10,2034,2052,9,14,2136,2178,11,12,2219,2284,5,11,2286,2367,21,11,2376,2463,8,9,2463,2502,14,12,2533,2631,15,12,2631,2705,7,14,2705,2762,13,13,2801,2842
5,11,1,91,182,23,2,182,191,29,3,232,267,24,3,331,416,17,1,429,433,4,1,497,530,14,5,539,544,12,3,627,664,5,1,713,724,25,9,796,849,26,3,888,979,7,4,979,1021,27,7,1097,1158,28,5,1186,1267,15,7,1267,1306,3,8,1322,1346,1,9,1379,1393,16,14,1429,1507,13,6,1524,1612,2,8,1612,1667,10,10,1667,1717,22,11,1821,1870,0,13,1870,1896,18,11,1943,1979,8,4,2022,2059,9,13,2088,2136,6,7,2158,2175,20,12,2222,2253,19,14,2423,2429,21,13,2519,2556
0,25,0,0,91,15,0,91,102,18,0,182,259,26,2,259,343,4,0,343,438,1,2,508,584,16,6,584,641,14,6,641,661,19,4,719,803,3,3,803,830,12,5,888,950,5,4,957,988,2,4,1042,1080,10,7,1311,1363,28,8,1466,1488,7,9,1646,1687,22,10,1755,1780,9,10,1821,1880,11,9,1880,1927,0,14,1943,1997,27,10,2020,2047,29,13,2088,2110,17,14,2158,2164,24,13,2222,2282,23,14,2286,2351,20,13,2351,2435,21,12,2463,2476,8,10,2533,2570,13,11,2631,2660,6,14,2660,2703
