3,0,0,0,72,2,1,94,101,9,3,159,223,10,2,223,312,3,4,384,403,8,4,446,514,1,6,637,680,6,8,1000,1072,5,8,1072,1087,11,13,1310,1321,7,13,1375,1458,12,13,1460,1472,4,11,1494,1522,14,13,1582,1642,13,14,1673,1684
7,2,0,0,94,8,0,94,142,7,0,142,154,0,1,203,254,6,1,254,345,10,3,345,382,13,4,634,721,11,8,721,783,4,5,783,825,9,12,1040,1072,3,13,1114,1202,5,10,1281,1335,14,12,1470,1492,12,14,1516,1557,1,13,1582,1673
6,12,0,0,9,3,0,74,132,9,4,223,253,0,2,312,354,10,4,384,412,4,2,539,547,14,8,634,638,11,9,783,861,5,6,861,901,7,8,901,926,8,10,1000,1057,13,7,1114,1170,2,10,1202,1209,6,13,1375,1397,1,11,1460,1516
14,6,0,0,65,14,4,223,257,8,2,314,384,0,3,384,415,9,6,446,499,12,5,499,531,7,4,569,591,5,4,634,700,3,12,1040,1114,4,9,1157,1236,11,12,1236,1257,10,14,1310,1321,2,12,1375,1377,13,13,1608,1647,1,14,1673,1741
9,10,1,136,145,11,3,203,229,14,6,423,453,0,4,453,514,9,7,539,613,12,6,634,726,3,8,726,824,6,6,824,886,2,6,886,962,5,7,971,975,4,7,1000,1004,1,8,1072,1156,13,8,1202,1284,7,12,1284,1313,8,13,1375,1460
8,2,2,142,144,1,4,492,532,6,5,569,637,0,5,637,683,4,4,726,758,8,7,783,875,11,10,875,917,3,10,971,996,10,11,1000,1072,13,6,1072,1073,14,10,1114,1183,9,13,1183,1277,12,11,1277,1375,7,14,1460,1492,5,14,1637,1668
5,13,0,0,67,3,2,203,287,9,5,312,353,14,5,366,423,1,3,445,492,7,3,492,534,4,3,634,663,10,8,721,767,0,6,767,855,2,11,1281,1325,12,12,1375,1417,11,14,1417,1487,8,14,1487,1582,5,13,1582,1637,6,14,1637,1700
4,11,1,74,135,12,2,136,145,14,3,179,193,8,1,223,251,7,1,314,335,10,5,446,469,3,7,633,674,13,5,721,725,2,5,783,865,9,9,875,888,0,7,946,979,6,10,1119,1157,5,12,1417,1494,1,12,1516,1535,4,13,1637,1654
10,9,2,94,159,13,1,159,166,12,3,223,231,8,3,384,410,14,7,453,517,11,7,539,599,1,7,726,791,10,10,861,946,6,7,946,968,0,8,1000,1027,2,9,1072,1157,7,11,1157,1213,3,14,1236,1310,5,11,1375,1414,4,14,1700,1743
1,4,0,0,45,1,0,74,93,11,2,136,179,5,3,446,539,3,6,539,633,10,9,767,861,8,8,875,899,7,9,971,1024,2,8,1024,1032,0,9,1072,1157,12,10,1157,1220,6,11,1236,1243,9,14,1284,1321,14,11,1375,1470,13,12,1516,1608
0,11,0,0,74,12,1,74,96,14,2,136,160,1,2,366,445,6,3,445,492,10,6,499,512,8,5,569,573,2,4,637,697,5,5,726,810,9,10,946,987,3,11,1000,1040,7,10,1040,1093,0,10,1157,1227,13,9,1284,1331,4,12,1582,1612
12,9,1,36,70,5,2,384,430,6,4,492,569,14,9,721,735,7,7,783,835,3,9,875,971,4,6,971,996,12,9,1000,1063,8,11,1072,1119,11,11,1119,1127,10,13,1202,1281,0,11,1281,1337,1,10,1375,1405,13,10,1417,1452,2,13,1470,1542
11,14,0,0,44,10,0,74,136,3,1,136,203,5,0,203,287,1,1,287,366,6,2,366,383,11,5,384,446,4,1,446,506,2,3,539,634,7,5,634,718,12,8,875,877,9,11,1000,1006,8,12,1119,1203,0,12,1375,1445,13,11,1470,1478
2,9,0,0,36,14,1,74,98,11,4,229,326,5,1,326,382,12,4,384,438,3,5,446,465,13,3,539,591,10,7,634,694,7,6,721,781,8,9,946,1000,4,8,1072,1143,1,9,1157,1218,6,12,1284,1295,0,13,1470,1520,2,14,1542,1633
13,13,2,223,314,3,3,314,348,7,2,384,444,11,6,446,486,1,5,569,636,8,6,637,656,9,8,726,770,12,7,791,867,2,7,971,1007,6,9,1072,1119,10,12,1119,1137,5,9,1202,1217,4,10,1281,1374,0,14,1520,1545,14,14,1642,1703
