19.0,569.0,697.0,857.0,883.0,1015.0,1031.0,1176.0,1415.0,1828.0,1917.0,1960.0,1965.0,2175.0,2496.0
46.0,229.0,333.0,513.0,762.0,1024.0,1373.0,1516.0,1656.0,1990.0,2034.0,2126.0,2173.0,2178.0,2255.0
283.0,375.0,529.0,868.0,1024.0,1034.0,1243.0,1480.0,1573.0,1887.0,1913.0,1921.0,1990.0,2175.0,2241.0
175.0,768.0,947.0,1106.0,1274.0,1328.0,1344.0,1412.0,1726.0,1884.0,2019.0,2102.0,2425.0,2429.0,2577.0
0.0,72.0,518.0,634.0,675.0,1015.0,1145.0,1470.0,1597.0,1661.0,1800.0,1827.0,2027.0,2338.0,2496.0
9.0,255.0,352.0,529.0,616.0,857.0,1015.0,1509.0,1887.0,1979.0,2006.0,2175.0,2224.0,2496.0,2562.0
0.0,90.0,255.0,352.0,675.0,857.0,1015.0,1176.0,1560.0,1592.0,1921.0,2178.0,2220.0,2224.0,2266.0
123.0,202.0,437.0,592.0,947.0,1097.0,1126.0,1129.0,1171.0,1270.0,1433.0,1597.0,1689.0,1749.0,2336.0
0.0,35.0,90.0,297.0,371.0,468.0,505.0,560.0,1444.0,1484.0,1557.0,1800.0,1887.0,2034.0,2419.0
9.0,529.0,762.0,857.0,1024.0,1030.0,1369.0,1537.0,1572.0,1862.0,1926.0,2220.0,2250.0,2251.0,2258.0
198.0,202.0,346.0,468.0,478.0,768.0,1100.0,1138.0,1270.0,1436.0,1597.0,2019.0,2107.0,2159.0,2338.0
19.0,115.0,529.0,605.0,656.0,963.0,1023.0,1305.0,1370.0,1702.0,1751.0,1851.0,1885.0,1965.0,2582.0
47.0,278.0,310.0,350.0,375.0,428.0,1067.0,1129.0,1190.0,1233.0,1444.0,1597.0,2003.0,2021.0,2328.0
0.0,90.0,191.0,199.0,254.0,333.0,409.0,701.0,789.0,1144.0,1281.0,1679.0,2003.0,2095.0,2611.0
78.0,168.0,592.0,659.0,717.0,947.0,976.0,1205.0,1305.0,1696.0,1759.0,1839.0,2437.0,2530.0,2585.0
