9502.0,9910.0,10000.0,10185.0,10362.0,10385.0,10513.0,10597.0,10621.0,10651.0,10704.0,10738.0,10833.0,10883.0,10931.0
8493.0,8512.0,8536.0,9173.0,9311.0,9493.0,9601.0,9819.0,9851.0,10006.0,10091.0,10100.0,10340.0,10483.0,10508.0
8186.0,8330.0,8609.0,8850.0,8928.0,8987.0,9231.0,9405.0,9661.0,9701.0,9714.0,9731.0,9953.0,10155.0,10284.0
7060.0,7306.0,7823.0,8102.0,8246.0,8392.0,8434.0,8702.0,8716.0,8790.0,9058.0,9156.0,9189.0,9280.0,10136.0
6547.0,7254.0,7368.0,7414.0,7464.0,7465.0,7479.0,7617.0,7759.0,7902.0,7953.0,8028.0,8056.0,8065.0,8240.0
5737.0,6328.0,6728.0,6813.0,6853.0,6876.0,6915.0,7014.0,7120.0,7137.0,7322.0,7481.0,7548.0,7673.0,8601.0
5572.0,5582.0,5737.0,5908.0,5970.0,6055.0,6730.0,6804.0,6915.0,6959.0,6980.0,7120.0,7190.0,7322.0,7481.0
4795.0,5444.0,5759.0,5944.0,6001.0,6130.0,6328.0,6410.0,6476.0,6596.0,6659.0,6787.0,6853.0,6911.0,7713.0
4592.0,4892.0,5062.0,5104.0,5121.0,5148.0,5260.0,5338.0,5343.0,5415.0,5518.0,5648.0,5694.0,5852.0,5908.0
1701.0,3985.0,4592.0,4892.0,5061.0,5109.0,5132.0,5260.0,5350.0,5608.0,5695.0,5701.0,6219.0,6303.0,6513.0
4592.0,4644.0,4892.0,5061.0,5121.0,5136.0,5260.0,5309.0,5335.0,5518.0,5589.0,5590.0,5648.0,5854.0,6219.0
2858.0,2921.0,3432.0,3680.0,3764.0,3931.0,4236.0,4288.0,4340.0,4487.0,4547.0,4754.0,4848.0,4964.0,5210.0
2042.0,2297.0,2674.0,2777.0,2994.0,3025.0,3051.0,3191.0,4064.0,4156.0,4376.0,4431.0,4508.0,4705.0,4869.0
1494.0,1644.0,1968.0,2132.0,2264.0,2387.0,2470.0,2810.0,3094.0,3343.0,3514.0,3598.0,3779.0,3832.0,4226.0
828.0,1455.0,1595.0,1701.0,1794.0,1852.0,1880.0,2026.0,2166.0,2293.0,2494.0,2576.0,2751.0,3065.0,3266.0
0.0,467.0,664.0,726.0,997.0,1000.0,1094.0,1128.0,1184.0,1208.0,1244.0,1310.0,1363.0,1393.0,1691.0
0.0,39.0,191.0,314.0,351.0,587.0,634.0,863.0,1044.0,1152.0,1221.0,1255.0,1263.0,1310.0,1382.0
0.0,48.0,352.0,863.0,1013.0,1107.0,1158.0,1238.0,1241.0,1270.0,1350.0,1377.0,1487.0,1581.0,1625.0
208.0,239.0,455.0,542.0,669.0,792.0,840.0,1094.0,1136.0,1263.0,1349.0,1403.0,1486.0,1597.0,1719.0
2.0,113.0,140.0,626.0,668.0,744.0,805.0,815.0,873.0,944.0,1036.0,1168.0,1226.0,1289.0,1581.0
230.0,314.0,417.0,683.0,797.0,840.0,951.0,979.0,994.0,1227.0,1320.0,1342.0,1343.0,1405.0,1458.0
0.0,98.0,127.0,319.0,331.0,403.0,421.0,501.0,779.0,802.0,990.0,1058.0,1059.0,1320.0,1345.0
92.0,102.0,246.0,295.0,382.0,453.0,537.0,627.0,863.0,952.0,1027.0,1036.0,1128.0,1180.0,1186.0
121.0,191.0,352.0,420.0,540.0,657.0,790.0,863.0,870.0,952.0,1048.0,1091.0,1150.0,1238.0,1295.0
59.0,149.0,254.0,319.0,379.0,403.0,446.0,477.0,557.0,635.0,720.0,905.0,1136.0,1227.0,1363.0
0.0,140.0,146.0,205.0,239.0,273.0,384.0,396.0,411.0,500.0,504.0,557.0,655.0,785.0,788.0
0.0,368.0,453.0,504.0,513.0,591.0,598.0,657.0,813.0,891.0,993.0,1057.0,1213.0,1382.0,1411.0
0.0,102.0,179.0,182.0,190.0,192.0,299.0,453.0,526.0,713.0,921.0,990.0,1109.0,1154.0,1241.0
0.0,92.0,113.0,166.0,230.0,289.0,368.0,430.0,444.0,505.0,633.0,715.0,1148.0,1231.0,1255.0
0.0,51.0,121.0,215.0,295.0,332.0,424.0,432.0,526.0,537.0,540.0,729.0,802.0,870.0,1091.0
