13,0,0,0,52,14,1,89,133,11,2,182,228,5,1,265,296,4,1,329,381,1,4,623,709,3,8,709,731,12,8,783,800,9,8,955,970,7,10,970,1027,13,9,1063,1092,6,10,1185,1234,2,10,1382,1472,8,11,1473,1509,10,13,1535,1536
12,7,0,0,25,0,1,89,108,5,0,182,185,8,2,265,287,3,4,354,431,12,6,452,545,13,5,545,591,6,4,623,690,14,8,690,781,11,9,783,842,4,6,873,970,10,9,1134,1175,1,9,1278,1290,9,13,1377,1443,2,11,1473,1499
7,12,0,0,72,0,2,182,188,3,3,275,354,13,3,354,444,2,3,444,507,14,6,545,561,7,7,623,715,9,6,715,812,5,7,873,883,11,11,1045,1118,8,8,1244,1273,10,12,1431,1494,1,11,1500,1534,4,12,1564,1644,6,14,1663,1753
0,2,0,0,62,6,1,89,182,3,2,182,275,12,4,275,297,0,3,340,360,10,3,452,540,1,5,709,797,5,8,955,964,9,10,1063,1146,8,7,1146,1209,11,13,1244,1286,4,9,1299,1380,14,14,1380,1473,13,14,1535,1541,7,14,1663,1724
5,14,0,0,89,8,1,89,120,9,2,162,231,6,2,244,248,4,2,381,451,0,4,452,453,11,6,540,543,5,4,602,679,2,7,715,749,1,6,812,873,3,11,963,980,7,11,1063,1079,13,11,1244,1336,12,14,1379,1473,10,14,1633,1728
11,3,1,10,25,13,1,182,260,11,5,381,402,14,5,452,537,0,5,545,571,7,9,873,955,1,7,955,975,10,8,1045,1115,9,11,1146,1244,12,12,1244,1287,6,11,1299,1362,5,13,1380,1425,4,11,1473,1564,8,13,1663,1724,2,14,1728,1759
9,3,0,0,10,6,0,10,38,7,2,244,302,14,4,329,339,5,3,452,549,4,4,623,630,11,8,690,783,10,6,783,873,9,7,873,904,0,6,955,1045,8,6,1045,1104,12,11,1134,1185,1,8,1185,1241,13,13,1473,1535,2,12,1535,1633
10,12,2,162,174,7,5,452,502,4,3,545,623,9,5,623,680,10,5,690,765,3,9,783,810,13,8,873,963,11,10,963,1041,0,7,1045,1089,5,11,1134,1183,14,12,1185,1278,8,10,1377,1425,1,10,1431,1500,6,13,1500,1585,2,13,1633,1698
1,12,1,82,162,7,1,162,244,1,1,244,329,2,2,329,403,10,2,403,416,13,4,452,498,9,4,545,607,3,7,623,671,5,5,690,729,8,4,729,816,6,7,955,1007,0,8,1134,1161,11,12,1161,1220,14,13,1278,1323,4,14,1787,1822
2,1,0,0,44,10,1,89,188,11,4,329,330,7,6,545,611,14,7,623,646,12,9,842,880,9,9,970,995,4,7,1063,1115,13,10,1146,1154,0,9,1244,1262,2,9,1299,1382,6,12,1382,1478,5,14,1478,1537,8,12,1564,1655,3,13,1663,1759
3,9,1,28,53,11,1,89,111,2,1,182,254,13,2,275,304,14,10,829,864,12,10,880,906,5,9,970,1063,6,8,1063,1110,4,8,1146,1175,10,10,1244,1261,0,10,1336,1387,3,12,1387,1432,7,12,1478,1512,1,12,1564,1619,8,14,1728,1787
14,14,2,182,223,11,3,265,275,7,3,329,344,5,2,354,452,3,5,452,513,1,3,545,623,10,4,623,648,2,6,686,710,6,5,715,720,4,5,812,840,8,5,873,921,12,13,1299,1379,13,12,1379,1395,0,11,1473,1553,9,14,1564,1595
4,10,0,0,20,12,3,188,244,9,3,275,340,8,3,340,356,6,3,403,454,2,4,507,602,11,7,602,686,13,7,709,784,7,8,784,840,3,10,873,894,14,11,963,980,5,12,1185,1205,0,12,1564,1574,1,13,1663,1697,4,13,1728,1782
6,8,0,0,82,14,3,265,297,7,4,354,421,3,6,545,546,13,6,623,666,12,7,709,736,5,6,783,824,6,6,873,891,10,7,955,1039,2,8,1045,1134,9,12,1244,1299,11,14,1299,1362,4,10,1382,1442,0,13,1663,1714,1,14,1759,1843
8,9,0,0,28,11,0,28,87,13,0,89,161,4,0,182,265,1,2,329,331,12,5,354,362,2,5,602,631,14,9,783,829,5,10,1063,1070,6,9,1146,1167,8,9,1278,1377,10,11,1377,1431,7,13,1564,1663,0,14,1759,1800,3,14,1800,1811
