7,8,0,0,19,0,0,63,159,11,1,159,170,2,2,191,254,3,3,293,316,6,4,376,469,10,2,492,498,5,7,757,845,14,8,845,909,9,11,1064,1094,7,13,1291,1369,4,11,1369,1426,13,13,1438,1529,1,14,1545,1618,12,14,1628,1725
12,3,0,0,80,4,2,159,170,0,1,191,214,12,4,442,482,2,6,579,606,8,8,650,690,5,6,690,757,9,8,757,782,6,8,833,845,10,6,892,930,13,9,960,1059,11,9,1064,1113,7,11,1113,1172,14,13,1199,1254,1,11,1298,1318
5,8,2,169,189,1,2,281,376,9,4,376,382,13,4,413,492,2,5,492,558,0,2,579,650,14,7,726,754,4,9,805,870,7,9,909,953,11,8,972,1038,10,9,1064,1108,12,11,1108,1172,6,12,1199,1203,5,12,1298,1393,3,12,1393,1397
8,4,0,0,46,2,1,63,156,1,0,159,191,13,2,191,199,5,1,281,372,12,3,376,401,8,5,442,479,11,4,506,541,9,7,591,626,0,3,657,683,6,7,739,833,3,7,901,933,14,10,972,1052,7,12,1199,1259,10,13,1445,1461
3,9,0,0,27,7,3,210,293,14,4,413,458,4,7,590,600,11,5,657,717,0,4,739,767,8,9,819,892,12,9,892,933,1,8,933,956,3,10,1078,1080,13,11,1113,1136,6,13,1291,1293,10,12,1393,1445,5,13,1445,1511,2,12,1529,1558
14,14,0,0,80,12,0,80,111,7,2,169,210,3,2,210,278,11,2,293,369,8,4,376,442,5,4,579,645,10,4,650,701,4,8,701,744,0,5,819,835,6,9,892,897,9,12,1113,1114,13,12,1199,1291,2,10,1291,1299,1,13,1473,1545
13,5,0,0,5,13,0,63,72,9,2,159,165,6,3,281,357,1,3,376,455,11,3,455,506,12,5,506,591,7,5,591,620,3,4,657,711,0,6,870,897,10,7,933,971,8,12,1044,1098,14,14,1298,1346,4,13,1529,1616,2,13,1628,1694
9,4,5,376,378,2,4,413,423,8,7,547,610,5,5,650,686,13,6,726,805,7,7,805,847,11,7,847,886,0,7,909,980,9,10,980,1057,6,11,1064,1106,14,12,1106,1199,10,10,1199,1298,3,11,1298,1369,1,12,1393,1398,12,13,1529,1610
0,11,0,0,28,3,1,80,167,1,1,191,272,12,2,281,321,8,6,492,547,6,6,657,739,13,7,805,866,7,8,866,871,14,9,909,972,5,8,972,1064,0,8,1064,1082,2,8,1113,1137,4,10,1199,1226,10,11,1298,1386,9,14,1393,1463
1,10,0,0,4,8,1,80,135,6,1,169,202,2,3,281,360,1,5,590,635,14,6,657,705,3,5,739,755,12,8,833,848,7,10,972,1055,13,10,1064,1088,5,9,1098,1125,0,9,1190,1247,9,13,1247,1254,11,12,1393,1473,4,14,1628,1709
4,7,0,0,79,6,0,79,169,13,1,169,190,9,3,191,281,8,3,281,355,14,3,355,413,10,1,413,466,4,6,492,590,12,6,591,630,1,6,657,717,2,7,726,819,0,10,1247,1290,11,11,1298,1332,5,14,1529,1542,3,14,1628,1656
2,4,1,63,159,14,1,159,189,6,2,202,280,9,6,492,556,10,3,579,589,13,5,650,726,1,7,726,799,8,11,960,1044,3,9,1044,1047,2,9,1199,1225,5,11,1247,1254,0,11,1298,1303,7,14,1369,1413,12,12,1438,1454,11,13,1529,1567
6,2,0,0,63,9,1,63,122,14,2,191,258,13,3,281,336,7,4,355,400,5,2,400,492,1,4,492,547,6,5,590,657,11,6,739,783,3,6,833,901,12,10,933,1026,10,8,1026,1061,8,14,1160,1166,0,12,1369,1381,4,12,1438,1513
11,4,3,191,232,5,3,492,579,14,5,579,608,7,6,657,660,12,7,739,800,9,9,833,892,13,8,892,960,3,8,960,1034,1,9,1034,1078,8,13,1098,1160,6,14,1298,1368,2,11,1369,1438,0,13,1438,1529,10,14,1529,1628,11,14,1628,1657
10,7,1,79,103,12,1,169,201,4,4,281,374,9,5,413,450,10,5,701,790,8,10,892,947,6,10,960,1045,14,11,1059,1082,1,10,1098,1190,5,10,1190,1203,11,10,1203,1243,3,13,1473,1540,0,14,1540,1603,13,14,1628,1650,2,14,1709,1806
