3,14,0,0,93,5,0,93,141,2,1,141,239,18,0,239,282,10,0,282,300,13,1,335,349,11,4,385,459,0,0,459,484,16,0,523,592,9,2,594,646,1,2,691,702,3,4,758,769,7,7,769,851,17,7,897,986,15,10,1032,1052,12,7,1277,1284,4,12,1529,1581,6,11,1581,1635,19,11,1756,1779,8,9,1852,1941
11,19,0,0,7,17,3,335,396,0,1,523,598,7,6,622,627,15,8,697,707,5,8,1037,1088,2,11,1121,1140,16,7,1239,1282,9,8,1367,1399,3,10,1463,1480,18,11,1529,1542,4,13,1581,1646,12,12,1687,1737,10,13,1756,1804,13,14,1838,1932,14,14,1932,1971,11,13,1971,2062,6,14,2062,2122,1,14,2155,2171,8,14,2226,2289
14,4,0,0,50,15,1,93,127,19,1,163,260,12,2,260,273,14,1,335,427,2,2,427,435,11,6,523,594,0,2,622,697,16,3,758,798,17,6,798,886,10,6,897,936,3,6,944,1032,9,4,1032,1046,18,6,1103,1123,6,8,1139,1145,1,7,1218,1260,7,11,1277,1356,5,11,1356,1395,13,10,1418,1486,8,13,2155,2226
1,7,0,0,59,9,0,93,163,4,2,163,222,5,2,260,265,6,2,335,385,10,2,427,523,13,4,523,618,3,2,618,620,18,4,693,763,0,3,763,839,11,8,852,882,14,6,944,1000,1,5,1037,1071,15,11,1120,1212,16,6,1212,1239,19,7,1239,1334,2,13,1334,1363,8,7,1367,1436,12,9,1436,1484,17,14,1838,1858
10,17,0,0,84,6,1,93,136,5,1,163,220,8,3,260,275,10,1,335,341,3,1,427,469,19,4,523,597,4,4,618,665,16,2,691,755,9,3,758,852,13,6,852,930,2,9,944,966,0,4,1032,1070,12,5,1070,1139,11,11,1139,1169,15,14,1356,1384,1,10,1463,1485,7,14,1544,1620,18,13,1667,1696,14,12,1756,1809
2,6,0,0,40,2,0,57,79,11,0,99,143,7,2,163,248,17,2,248,335,18,1,335,389,15,5,427,438,4,3,523,594,8,6,594,691,0,5,1070,1132,5,10,1146,1180,3,8,1218,1239,13,9,1277,1367,10,10,1367,1431,14,10,1544,1641,12,11,1641,1687,1,11,1687,1742,19,13,1956,1990,16,14,2013,2081,9,14,2081,2131
4,8,0,0,65,9,1,163,237,7,3,260,266,13,3,427,440,15,6,523,553,11,7,618,693,2,7,763,809,3,5,852,944,1,4,944,984,4,7,1032,1067,10,8,1068,1082,17,10,1121,1133,0,6,1218,1256,18,8,1277,1336,19,8,1367,1433,6,10,1462,1529,12,10,1529,1551,5,14,1580,1634,14,11,1667,1715,16,10,1715,1733
7,12,1,93,149,11,1,163,238,8,4,335,367,7,4,427,473,16,1,594,676,6,6,691,758,2,8,852,904,5,7,986,989,17,9,1037,1121,10,9,1121,1211,15,12,1218,1237,0,7,1277,1336,1,9,1367,1463,14,9,1463,1478,3,11,1544,1587,13,12,1667,1710,4,14,1715,1750,9,12,1790,1808,18,14,1852,1897,19,14,2013,2021
0,12,0,0,39,7,1,93,96,1,1,163,168,2,3,459,494,6,5,523,622,10,3,622,675,13,5,693,746,5,5,763,827,16,4,852,879,11,9,944,1037,14,7,1037,1120,9,5,1120,1201,15,13,1277,1336,4,10,1367,1406,0,8,1436,1450,18,12,1581,1654,19,10,1667,1707,17,13,1756,1800,3,12,1838,1865,8,11,2040,2127
12,13,0,0,57,15,3,248,276,6,3,385,456,12,4,456,511,18,2,523,541,2,5,618,649,4,6,852,934,7,8,944,962,1,6,1120,1197,14,8,1212,1263,5,12,1418,1463,10,11,1463,1544,0,9,1544,1557,17,12,1620,1623,9,11,1667,1726,8,8,1756,1838,16,11,1838,1858,19,12,1858,1937,11,14,2062,2155,3,14,2155,2178
5,15,0,0,47,1,0,57,124,8,1,124,179,19,2,260,264,5,3,335,337,11,5,459,518,14,3,622,650,2,6,697,710,7,9,1032,1103,13,8,1121,1213,18,7,1213,1235,4,9,1277,1279,3,9,1367,1423,16,8,1463,1519,17,11,1529,1580,9,10,1580,1647,10,12,1667,1756,0,10,1756,1802,6,12,1802,1831,12,14,1852,1869
9,8,2,179,260,13,2,385,393,2,4,523,582,15,7,618,632,19,5,691,736,10,4,758,793,4,5,798,837,14,5,852,892,17,8,986,1035,11,10,1037,1063,3,7,1121,1218,12,6,1218,1244,7,12,1356,1418,18,10,1418,1503,5,13,1503,1566,1,12,1756,1777,0,11,1838,1869,6,13,1869,1899,16,13,1956,1999,9,13,1999,2076
6,15,2,163,205,11,2,248,260,19,3,335,357,8,5,427,479,14,2,523,541,5,4,622,682,17,5,697,720,6,7,763,797,18,5,852,880,10,7,944,962,13,7,1037,1061,7,10,1121,1169,9,6,1212,1236,4,8,1236,1248,1,8,1277,1312,12,8,1367,1422,2,14,1436,1506,16,12,1858,1956,0,12,1956,2013,3,13,2013,2032
13,17,4,427,522,7,5,523,572,18,3,618,690,3,3,693,728,14,4,758,785,19,6,852,914,15,9,944,948,5,9,1120,1146,2,12,1213,1277,9,7,1277,1291,6,9,1367,1462,4,11,1462,1504,16,9,1529,1546,13,11,1580,1667,11,12,1667,1751,12,13,1756,1852,10,14,1852,1932,1,13,1932,1961,8,10,1971,2040,0,13,2040,2132
8,3,0,0,99,4,1,99,104,17,1,163,189,15,4,282,293,11,3,335,348,12,3,348,377,6,4,456,502,1,3,758,769,10,5,798,897,5,6,897,983,16,5,986,1068,2,10,1068,1086,18,9,1367,1403,7,13,1418,1483,9,9,1483,1522,19,9,1544,1558,13,13,1715,1790,14,13,1852,1930,8,12,2127,2149,0,14,2155,2158
