8,0,0,0,35,8,0,60,104,2,2,124,195,4,0,195,291,3,2,291,326,11,0,330,390,1,1,394,435,13,5,458,468,12,5,523,601,7,4,601,669,10,3,669,671,5,9,777,826,9,4,936,991,14,8,1015,1111,6,13,1111,1129
2,6,0,0,3,1,0,60,143,5,1,143,171,12,2,210,214,13,3,303,371,14,2,394,458,0,1,458,536,9,0,536,563,3,7,639,683,8,8,721,747,10,5,827,846,2,12,982,1080,7,12,1215,1232,4,12,1335,1385,11,11,1489,1573
7,5,0,0,73,8,3,292,354,12,4,394,403,0,2,536,615,7,5,669,732,11,4,744,802,14,6,821,886,1,7,887,980,13,9,982,1033,6,12,1036,1052,2,14,1203,1272,10,11,1335,1434,3,14,1494,1510,4,14,1588,1666,9,13,1880,1891
14,12,1,124,205,2,3,205,207,6,4,303,394,4,4,523,525,0,3,615,680,13,7,682,757,7,6,757,846,3,10,910,1005,5,11,1005,1043,10,8,1080,1138,8,13,1266,1301,14,12,1396,1489,11,12,1584,1592,1,13,1596,1641,9,14,1891,1902
12,13,2,161,192,6,3,210,303,2,4,303,353,7,3,354,408,3,4,408,433,11,2,499,580,8,7,601,641,12,6,669,744,9,2,744,821,0,4,821,874,4,8,887,982,10,7,1005,1042,14,10,1215,1301,5,14,1314,1386,1,14,1666,1696
0,10,0,0,67,13,1,67,155,8,4,354,405,6,6,458,510,1,5,694,765,4,7,777,809,3,9,846,876,2,11,910,934,0,5,982,996,7,10,1080,1085,14,9,1173,1201,5,13,1215,1314,12,11,1314,1318,11,13,1596,1608,9,12,1789,1880
4,8,1,124,183,10,2,205,255,5,5,411,499,2,6,499,585,1,3,585,614,6,7,630,694,4,6,694,763,12,7,777,782,13,8,846,928,14,7,941,1015,7,9,1015,1052,0,6,1080,1173,11,7,1173,1174,3,13,1434,1486,9,9,1613,1646
3,14,0,0,12,4,2,330,405,6,5,405,436,5,6,499,532,13,6,585,630,8,9,777,795,7,8,941,946,1,9,1036,1099,2,13,1111,1203,0,7,1203,1273,10,10,1273,1311,3,12,1335,1386,9,7,1434,1453,12,14,1588,1662,11,14,1666,1759
13,7,0,0,23,12,0,32,124,3,1,124,183,14,1,205,240,13,4,394,425,4,3,425,523,8,6,523,526,2,10,821,887,6,11,936,1000,5,12,1080,1101,0,8,1273,1287,11,10,1396,1399,1,12,1489,1551,9,8,1584,1613,10,14,1666,1736
5,2,0,0,60,5,3,303,350,14,3,458,475,3,5,523,580,4,5,601,639,11,3,639,721,6,9,777,779,7,7,846,941,1,8,982,1036,8,12,1173,1245,0,9,1335,1425,12,12,1434,1494,10,12,1494,1582,13,14,1584,1606,9,11,1759,1789
9,3,0,0,14,10,1,67,161,5,2,210,253,12,3,303,381,14,4,523,565,2,7,601,682,6,8,694,777,1,6,777,793,9,3,846,870,11,6,936,952,4,10,1080,1084,13,11,1173,1272,8,14,1335,1395,7,14,1396,1442,0,10,1489,1584
10,6,1,60,140,4,1,291,330,5,4,354,411,3,6,601,602,2,8,682,742,10,4,744,827,11,5,827,910,12,8,910,960,8,10,982,997,7,11,1173,1215,14,11,1301,1396,1,11,1396,1481,13,13,1489,1573,0,11,1584,1633,9,10,1666,1754
6,7,1,32,62,8,2,205,292,3,3,330,336,1,2,458,480,14,5,601,647,9,1,682,696,2,9,744,801,5,10,846,869,12,9,982,990,13,10,1036,1091,6,14,1173,1198,10,9,1203,1235,4,11,1273,1284,11,9,1335,1342,0,12,1633,1669
1,13,0,0,32,6,2,143,210,2,5,354,391,11,1,411,418,5,7,585,598,3,8,721,815,12,10,1015,1059,8,11,1080,1098,9,6,1173,1232,1,10,1232,1244,7,13,1314,1368,4,13,1434,1529,14,13,1529,1596,10,13,1596,1645,0,13,1669,1754
11,2,1,60,103,7,2,124,146,8,5,408,463,1,4,630,682,5,8,694,701,6,10,846,936,10,6,936,965,4,9,1005,1068,9,5,1080,1147,3,11,1173,1266,11,8,1266,1335,13,12,1335,1379,12,13,1494,1588,14,14,1596,1652,0,14,1759,1760
