17,6,0,0,38,0,0,38,62,8,0,123,169,4,0,191,262,19,2,269,352,5,3,368,390,11,6,564,588,18,7,632,665,10,5,701,757,14,7,757,840,12,4,840,848,9,9,991,1056,2,9,1153,1180,17,10,1180,1273,13,8,1273,1346,1,12,1417,1418,7,15,1847,1873,16,18,2109,2117,3,17,2387,2419,15,19,2471,2516
7,0,1,123,131,8,2,269,368,2,3,368,399,15,4,489,495,5,5,564,592,9,8,897,908,16,7,991,1015,17,9,1092,1152,11,13,1174,1231,3,11,1258,1269,19,7,1317,1396,18,9,1396,1423,4,10,1435,1480,7,12,1499,1571,6,12,1661,1672,10,12,1847,1939,1,19,2020,2058,14,17,2109,2116,13,17,2166,2221,12,19,2525,2529
9,18,0,0,93,17,0,93,181,0,2,199,241,10,2,269,340,11,4,356,379,9,4,418,508,14,4,508,554,7,6,564,623,19,3,643,675,3,6,732,795,16,8,1071,1133,15,12,1396,1420,1,15,1651,1658,5,16,1742,1824,2,17,1824,1916,8,16,1930,2025,6,18,2166,2181,13,18,2261,2345,4,18,2360,2456,12,18,2456,2519
12,16,1,93,126,15,1,181,200,18,2,200,236,0,3,269,356,9,3,356,418,13,5,600,660,5,6,660,753,4,3,753,831,17,8,1015,1092,6,7,1273,1283,11,15,1346,1363,12,10,1417,1499,2,14,1499,1582,8,13,1582,1626,19,11,1661,1698,14,14,1742,1747,3,12,1824,1832,1,18,1922,1996,7,18,2166,2254,10,16,2287,2308
4,3,2,123,199,0,4,356,451,2,4,451,541,17,3,541,613,1,4,643,687,15,6,716,803,16,5,803,829,11,10,897,991,8,9,991,1076,14,8,1076,1109,18,8,1174,1251,19,8,1396,1486,6,10,1492,1545,13,11,1545,1639,9,14,1639,1690,12,12,1690,1766,7,14,1766,1811,5,19,2025,2076,4,17,2261,2285,10,17,2360,2366
5,5,0,0,83,3,4,368,445,0,5,451,465,13,4,529,539,15,8,980,987,2,10,1180,1213,6,8,1346,1414,11,16,1417,1487,4,11,1499,1512,14,13,1577,1606,7,13,1651,1685,8,14,1742,1822,1,17,1822,1913,16,16,1913,1935,17,16,1939,1983,18,16,2025,2087,9,17,2109,2135,19,16,2166,2248,12,16,2248,2298,10,18,2456,2458
14,14,0,0,68,6,1,93,171,9,2,181,187,18,4,356,384,3,5,451,471,12,3,529,600,0,6,600,630,7,7,643,645,17,6,803,879,1,7,897,910,4,5,991,1029,13,7,1076,1147,19,6,1172,1253,11,14,1258,1274,2,13,1417,1452,5,14,1577,1659,10,10,1659,1709,16,15,1785,1799,15,16,1847,1884,8,17,2025,2095
8,16,0,0,89,15,0,93,142,2,2,199,243,14,2,314,344,5,4,451,459,4,2,564,643,0,7,643,732,13,6,732,764,6,3,803,824,8,8,897,929,17,7,980,1004,1,13,1486,1517,19,10,1528,1546,18,11,1599,1658,9,15,1690,1741,10,11,1749,1786,11,19,1847,1853,12,14,1930,1965,7,19,2261,2280,3,16,2321,2379
0,5,1,83,181,10,1,181,190,14,1,264,277,15,5,564,606,7,8,716,748,8,7,788,814,0,8,841,910,16,10,1253,1312,9,12,1312,1370,4,9,1387,1396,6,9,1417,1492,18,10,1492,1554,1,14,1554,1651,11,18,1651,1693,17,15,1742,1815,13,15,1922,2020,2,19,2020,2098,19,15,2109,2114,12,17,2321,2396,3,19,2525,2599
2,13,0,0,19,11,1,93,148,19,1,181,219,7,4,356,389,8,3,451,546,14,6,643,684,17,5,732,773,16,6,897,985,0,9,991,1023,6,5,1071,1164,4,8,1258,1309,12,9,1324,1417,9,13,1417,1477,5,13,1499,1560,15,13,1577,1579,18,12,1661,1713,1,16,1742,1789,2,18,1922,1966,3,13,1966,1980,10,19,2525,2552
