286.0,1547.0,1742.0,1745.0,2090.0,2362.0,2552.0,2605.0,2869.0,3115.0,3164.0,3343.0,3478.0,3827.0,3974.0,4199.0,4529.0,4650.0,4866.0,5526.0
0.0,584.0,857.0,1112.0,1273.0,1544.0,1592.0,1951.0,2162.0,2427.0,2869.0,3053.0,3108.0,3449.0,3825.0,4183.0,4321.0,4824.0,5055.0,5385.0
19.0,512.0,574.0,1936.0,2189.0,2423.0,2720.0,2775.0,3154.0,3320.0,3725.0,3867.0,3894.0,4081.0,4105.0,4438.0,4676.0,4715.0,5290.0,5517.0
252.0,785.0,2110.0,2503.0,2619.0,2707.0,2724.0,2727.0,2894.0,3031.0,3215.0,3417.0,3441.0,3773.0,3918.0,4358.0,4592.0,5070.0,5169.0,5424.0
92.0,405.0,573.0,818.0,1737.0,1906.0,2238.0,2367.0,2750.0,3026.0,3154.0,3662.0,3917.0,4490.0,4568.0,4691.0,4961.0,5064.0,5479.0,5487.0
203.0,235.0,401.0,446.0,512.0,810.0,1419.0,2143.0,2797.0,2858.0,3010.0,3514.0,3969.0,4650.0,4736.0,5013.0,5149.0,5219.0,5471.0,5576.0
81.0,174.0,583.0,856.0,1269.0,1419.0,1589.0,2194.0,2441.0,2966.0,3037.0,3396.0,3715.0,4011.0,4438.0,4482.0,4700.0,5082.0,5471.0,5611.0
87.0,208.0,912.0,1092.0,1336.0,1604.0,1907.0,2162.0,2427.0,2716.0,3016.0,3209.0,3410.0,3514.0,3636.0,4349.0,4490.0,4592.0,4813.0,5040.0
21.0,113.0,324.0,467.0,616.0,938.0,1059.0,1328.0,1546.0,1860.0,2031.0,2278.0,2621.0,3215.0,3593.0,4113.0,4592.0,5040.0,5392.0,5626.0
431.0,509.0,1055.0,1314.0,1431.0,1790.0,1905.0,2226.0,2411.0,2797.0,2966.0,3315.0,3626.0,3656.0,4261.0,4543.0,4676.0,4912.0,5008.0,5358.0
372.0,522.0,1006.0,1173.0,1547.0,1763.0,1811.0,2219.0,2540.0,2577.0,2775.0,3367.0,3711.0,3918.0,4393.0,4651.0,4922.0,5273.0,5290.0,5493.0
113.0,431.0,504.0,616.0,1128.0,1381.0,1464.0,1925.0,1951.0,2110.0,2173.0,3016.0,3593.0,3676.0,3996.0,4105.0,4244.0,4581.0,5290.0,5523.0
257.0,710.0,1079.0,1142.0,1242.0,1374.0,1694.0,1751.0,2074.0,2278.0,2627.0,2724.0,3215.0,3505.0,3790.0,4020.0,4247.0,4402.0,4740.0,5136.0
227.0,365.0,372.0,968.0,1212.0,1552.0,1759.0,1788.0,1837.0,2128.0,2532.0,2894.0,3056.0,3481.0,3935.0,4199.0,4358.0,4790.0,5144.0,5214.0
365.0,543.0,1112.0,1255.0,1419.0,1550.0,1737.0,1972.0,2047.0,2410.0,2750.0,2833.0,3339.0,3683.0,4075.0,4261.0,4552.0,4821.0,4935.0,5488.0
182.0,605.0,695.0,970.0,1018.0,1519.0,1938.0,2037.0,2535.0,2696.0,3008.0,3136.0,3309.0,3403.0,3941.0,4124.0,4926.0,5095.0,5106.0,5539.0
1254.0,1419.0,1767.0,1934.0,1943.0,2373.0,2389.0,2449.0,2468.0,2552.0,3108.0,3347.0,3560.0,3899.0,4199.0,4404.0,4446.0,4736.0,5224.0,5500.0
431.0,609.0,614.0,815.0,818.0,1860.0,2259.0,2318.0,2644.0,2854.0,3583.0,3620.0,3825.0,4029.0,4526.0,4740.0,4774.0,4775.0,4954.0,5565.0
758.0,1328.0,1790.0,1886.0,1897.0,1923.0,2367.0,2644.0,3016.0,3183.0,3560.0,3658.0,4124.0,4214.0,4616.0,4676.0,4922.0,4935.0,5412.0,5523.0
1.0,109.0,252.0,757.0,856.0,1112.0,1679.0,2047.0,2363.0,2496.0,2929.0,3115.0,3310.0,3860.0,4023.0,4402.0,4525.0,4717.0,5136.0,5328.0
0.0,21.0,366.0,1540.0,1835.0,2023.0,2313.0,2502.0,2540.0,3037.0,3262.0,3764.0,4342.0,4572.0,4775.0,5013.0,5045.0,5142.0,5382.0,5507.0
34.0,92.0,111.0,694.0,793.0,1040.0,1679.0,2001.0,2097.0,2496.0,2621.0,2677.0,2888.0,2981.0,3430.0,3824.0,3950.0,4289.0,5144.0,5392.0
32.0,128.0,473.0,643.0,1059.0,1611.0,1691.0,2128.0,2282.0,2327.0,2869.0,3076.0,3460.0,4067.0,4414.0,4572.0,4844.0,5013.0,5138.0,5328.0
1112.0,1517.0,1684.0,1790.0,2047.0,2334.0,2724.0,2973.0,3311.0,3478.0,3822.0,3911.0,3923.0,4067.0,4214.0,4529.0,4917.0,4999.0,5196.0,5295.0
