5,0,0,0,51,12,1,91,172,13,1,190,219,17,0,228,294,21,3,308,384,9,3,384,467,16,2,479,525,8,3,538,571,23,7,663,762,10,6,762,801,11,3,801,875,5,8,876,882,6,6,996,1054,25,7,1091,1130,15,10,1137,1158,7,9,1377,1441,18,12,1553,1563,29,6,1648,1744,4,10,1744,1839,27,10,1839,1879,19,17,1919,1947,26,10,1993,2065,2,16,2065,2129,22,8,2203,2244,1,15,2302,2347,14,13,2508,2572,28,16,2594,2676,3,11,2691,2702,20,19,3030,3031,24,17,3060,3103
0,29,0,0,38,0,1,91,184,19,1,190,285,12,3,285,363,6,0,363,407,10,3,446,538,27,3,576,582,16,5,762,781,11,4,876,913,23,9,922,990,2,8,996,1068,20,6,1070,1101,18,9,1137,1212,4,5,1212,1245,13,11,1284,1377,5,11,1377,1466,25,12,1648,1661,26,8,1744,1834,17,12,1839,1919,15,16,1919,1928,7,13,1993,2005,21,15,2084,2106,14,10,2170,2269,3,8,2269,2355,1,16,2374,2449,9,19,2461,2516,24,13,2594,2691,28,17,2691,2742,8,16,2780,2784,22,13,2834,2883
6,5,0,0,55,8,1,91,190,18,2,190,272,0,2,285,334,15,3,363,446,13,4,446,464,27,2,521,569,16,3,576,660,10,5,674,758,25,3,762,789,19,7,801,844,14,1,876,950,9,8,950,966,24,1,1010,1052,6,7,1091,1189,26,4,1189,1275,7,8,1284,1354,29,3,1377,1425,4,7,1466,1505,28,7,1513,1610,22,5,1610,1648,3,5,1829,1885,11,11,1949,2039,1,14,2162,2164,2,17,2203,2261,21,18,2461,2472,20,15,2558,2609,23,17,2842,2922,12,16,2922,2993,17,18,3133,3221
16,25,1,91,104,21,1,190,191,15,2,285,361,0,3,363,364,19,4,435,440,2,5,510,568,1,2,576,587,13,5,674,676,7,4,762,787,26,2,798,835,20,5,847,869,17,8,922,983,8,6,996,1088,12,7,1091,1099,24,3,1189,1270,11,6,1284,1349,6,11,1513,1607,10,13,1610,1677,27,9,1685,1760,4,11,1839,1899,16,13,1919,2002,5,14,2002,2057,9,17,2084,2157,18,18,2162,2229,28,14,2302,2353,3,9,2374,2444,29,13,2558,2628,14,17,2915,2974,23,19,3030,3032,22,18,3270,3287
2,25,0,0,4,27,1,228,260,19,3,361,367,4,2,427,507,17,3,510,565,9,4,569,617,8,4,628,700,11,2,700,720,0,4,765,817,22,2,843,855,13,9,1045,1137,12,8,1137,1200,21,10,1263,1333,10,11,1333,1426,2,11,1426,1439,15,14,1513,1591,3,3,1610,1685,6,13,1685,1775,1,10,1775,1818,18,15,1839,1881,23,13,1919,1932,29,8,2002,2023,20,12,2084,2097,16,15,2170,2191,26,12,2302,2339,7,16,2374,2415,24,11,2461,2482,28,15,2508,2566,14,16,2830,2893,5,18,2915,3002
15,2,0,0,80,13,0,91,178,28,0,190,221,10,1,285,360,17,1,361,435,6,2,538,628,18,7,762,843,0,5,843,869,7,6,898,966,14,3,1091,1155,9,11,1189,1284,26,5,1284,1286,4,6,1333,1417,25,10,1426,1464,16,11,1553,1591,19,14,1645,1731,11,8,1731,1829,20,10,1829,1854,21,14,1854,1901,5,13,1919,1948,15,17,1993,2009,12,12,2039,2063,23,14,2110,2127,27,12,2203,2300,8,12,2368,2461,1,17,2461,2496,3,14,2983,3026,22,16,3060,3069,24,18,3133,3200,29,19,3270,3339
19,24,0,0,39,29,2,190,198,2,3,285,336,5,3,363,423,8,2,446,483,19,5,521,539,17,4,576,662,27,4,674,683,4,3,765,847,28,1,847,877,0,6,922,996,14,2,996,1091,9,10,1091,1101,21,9,1189,1216,12,9,1263,1329,15,12,1333,1379,20,8,1426,1482,3,2,1482,1533,25,11,1553,1648,10,14,1685,1768,18,14,1768,1831,1,11,1839,1863,6,15,1993,2056,16,14,2084,2170,11,12,2170,2221,13,17,2254,2338,7,19,2691,2774,23,16,2780,2842,22,15,3002,3060,26,19,3363,3429
10,14,0,0,23,19,0,91,172,27,0,172,228,7,1,228,308,6,1,446,493,21,6,569,588,16,7,890,919,0,7,996,1055,23,10,1091,1177,10,10,1196,1282,1,8,1284,1298,15,13,1426,1489,9,13,1513,1607,18,13,1648,1672,3,4,1737,1826,13,15,1919,1973,24,9,2065,2162,5,15,2162,2199,28,13,2203,2248,4,15,2302,2354,2,18,2374,2400,20,14,2461,2524,25,17,2524,2601,22,12,2601,2640,8,15,2691,2755,17,14,2780,2793,26,16,2834,2907,29,15,2915,2933,11,18,3030,3129,12,18,3129,3147
12,9,2,190,226,12,5,510,576,5,5,576,658,18,6,663,707,17,6,762,773,13,7,843,890,21,7,890,987,15,9,1045,1109,10,9,1109,1196,19,10,1196,1280,0,8,1284,1328,16,9,1367,1409,27,7,1466,1522,6,12,1610,1659,28,9,1659,1688,2,14,1745,1821,26,9,1839,1882,14,8,1919,1977,22,6,1993,2056,1,13,2065,2132,29,9,2162,2200,8,10,2203,2302,25,15,2302,2339,4,16,2374,2453,7,17,2461,2549,11,14,2733,2830,20,17,2830,2851,24,15,2915,2962,23,18,2965,3002,3,16,3060,3077
13,3,0,0,91,4,0,91,131,12,2,190,283,16,0,285,342,11,0,361,365,7,3,427,510,26,0,510,566,1,3,674,723,13,6,762,773,17,7,843,855,22,4,1045,1087,23,11,1177,1263,2,10,1263,1276,28,5,1333,1371,0,9,1377,1385,19,13,1466,1526,21,13,1553,1647,20,9,1648,1710,29,7,1744,1794,10,16,1885,1981,18,17,2011,2109,15,18,2110,2149,6,17,2203,2247,5,16,2302,2368,9,18,2368,2446,25,16,2446,2490,8,13,2495,2520,27,15,2558,2582,14,14,2655,2661,24,19,3221,3232
