2,25,0,0,8,0,0,79,175,17,0,175,245,2,0,273,361,23,3,361,428,19,2,447,461,15,0,523,617,29,2,617,628,9,1,661,662,18,0,724,804,3,6,812,900,27,5,900,944,7,6,960,985,20,2,1053,1088,12,4,1099,1124,8,7,1177,1179,16,6,1259,1331,24,5,1358,1434,26,13,1434,1474,28,8,1522,1541,10,4,1587,1617,22,13,1680,1762,13,10,1859,1879,11,10,1913,1916,1,8,2027,2031,14,12,2120,2185,21,14,2203,2207,6,14,2452,2524,4,11,2539,2587,5,9,2599,2652
13,29,0,0,47,23,0,79,148,0,1,175,261,13,2,273,332,17,2,361,409,26,5,447,485,11,2,541,630,25,6,630,677,4,6,677,753,7,4,753,799,20,1,812,879,12,2,909,948,6,6,1008,1012,22,11,1099,1165,28,6,1231,1300,14,8,1358,1383,8,11,1595,1605,21,11,1859,1919,24,10,2027,2120,3,14,2120,2129,18,8,2203,2289,27,13,2289,2357,19,11,2370,2399,16,12,2467,2563,1,13,2563,2578,15,13,2656,2668,10,9,2735,2760,2,13,2826,2871,9,13,2897,2933,5,14,3049,3062
9,26,2,175,273,0,2,273,348,8,3,572,629,21,4,641,657,3,5,724,745,6,4,812,836,7,5,900,960,25,9,960,1053,22,10,1053,1070,23,8,1099,1142,14,9,1416,1430,17,10,1502,1508,29,8,1762,1859,20,9,1859,1908,24,9,1940,2027,15,9,2027,2074,11,12,2096,2151,12,9,2169,2256,9,5,2256,2276,1,11,2310,2336,27,14,2370,2434,19,12,2467,2538,16,13,2563,2566,28,11,2599,2682,13,11,2682,2733,5,11,2776,2809,4,14,2826,2854,2,14,2876,2887,18,14,2897,2911,10,13,2968,3008
1,22,0,0,49,29,1,79,175,24,1,175,202,6,1,273,345,7,1,348,428,13,3,428,502,16,2,502,572,0,3,572,575,5,1,641,694,25,7,722,812,15,4,865,922,26,9,925,1014,28,3,1014,1071,11,7,1099,1142,23,9,1160,1227,10,3,1231,1304,19,7,1304,1340,1,3,1385,1479,9,3,1482,1526,12,5,1526,1549,3,11,1595,1687,17,12,1687,1750,20,8,1768,1774,27,9,1859,1943,14,10,1945,2006,8,13,2038,2113,21,13,2120,2163,2,9,2370,2372,4,12,2587,2603,18,11,2656,2744
4,22,3,273,346,14,2,348,393,7,2,444,488,17,3,502,559,16,3,572,639,3,4,641,651,8,4,722,776,13,7,812,855,6,5,909,1007,15,5,1007,1040,26,10,1093,1095,28,5,1160,1231,25,10,1231,1300,23,10,1300,1385,0,4,1385,1482,21,7,1482,1565,24,6,1565,1598,20,7,1598,1608,2,4,1687,1711,4,9,1768,1814,19,9,1859,1870,12,8,1940,2012,27,11,2038,2116,1,9,2120,2203,29,12,2203,2270,11,13,2289,2292,18,9,2370,2463,9,7,2463,2503,5,8,2539,2599,10,8,2655,2735
0,25,1,79,158,13,1,175,244,27,1,273,325,4,3,348,375,3,1,428,489,21,2,502,547,22,6,572,592,11,3,641,649,26,7,724,774,18,1,812,905,5,3,909,1008,8,5,1008,1024,19,4,1093,1143,29,3,1160,1259,24,4,1259,1301,20,5,1358,1416,23,11,1416,1496,0,5,1496,1584,6,9,1584,1636,16,7,1636,1688,1,5,1688,1724,28,10,1768,1793,7,14,1859,1865,15,8,1913,2000,2,6,2000,2096,14,14,2289,2338,12,13,2485,2516,17,14,2563,2590,9,9,2682,2747,10,11,2838,2880
14,9,0,0,27,11,0,79,138,28,1,175,238,8,1,324,350,27,2,361,406,23,4,447,520,21,3,572,631,13,5,641,724,14,4,724,733,25,8,812,909,22,9,909,946,3,7,1008,1032,7,7,1093,1160,20,3,1160,1253,1,2,1259,1297,17,8,1358,1422,19,8,1422,1469,15,7,1502,1549,26,14,1584,1680,0,6,1680,1768,24,8,1768,1850,12,7,1859,1873,16,8,1913,1986,6,12,2000,2085,18,7,2085,2107,2,7,2120,2214,10,7,2563,2574,29,14,2655,2734,4,13,2735,2826,5,13,2968,3043
12,4,0,0,52,21,0,79,168,7,0,175,252,14,1,273,344,24,3,348,444,22,4,444,493,26,6,541,598,15,2,724,757,11,5,812,828,10,2,925,992,3,8,1093,1154,27,8,1165,1202,29,5,1358,1366,18,5,1522,1587,17,11,1587,1686,25,13,1686,1730,0,7,1768,1834,23,14,1940,2038,16,9,2038,2082,8,14,2120,2136,20,12,2203,2275,12,10,2275,2353,6,13,2353,2452,1,12,2452,2539,19,14,2641,2696,2,11,2696,2701,28,12,2776,2838,13,13,2838,2843,5,12,2880,2968,9,14,2968,3049
6,3,0,0,62,26,1,79,90,19,0,175,266,17,1,273,303,21,1,361,447,2,2,447,541,13,4,541,602,14,3,630,722,23,5,722,782,4,7,791,865,10,1,865,901,11,6,925,992,18,2,1014,1029,28,4,1099,1121,29,4,1259,1287,8,8,1358,1373,25,12,1434,1502,20,6,1522,1546,7,12,1595,1627,24,7,1686,1768,6,11,1768,1816,22,14,1859,1864,0,8,1913,1929,27,10,2000,2028,15,11,2157,2199,1,10,2214,2221,16,11,2310,2352,12,12,2407,2410,5,10,2682,2709,9,12,2876,2887
11,5,0,0,35,12,1,79,167,26,3,273,317,6,2,348,373,25,4,444,517,8,2,517,546,4,5,572,641,15,3,812,847,27,6,960,969,1,1,1099,1132,22,12,1177,1269,20,4,1269,1282,18,3,1358,1444,7,10,1444,1448,3,10,1522,1576,28,9,1595,1683,11,8,1687,1761,13,9,1768,1811,23,13,1859,1940,21,12,1940,2020,0,9,2027,2090,29,11,2096,2146,24,11,2157,2199,14,13,2214,2242,2,8,2289,2370,10,5,2370,2467,17,13,2467,2500,19,13,2563,2641,9,8,2641,2681,16,14,2682,2776
