7,8,0,0,19,0,0,79,175,11,1,175,186,2,2,268,331,10,2,331,337,3,3,405,428,6,4,434,527,5,7,656,744,14,8,791,855,4,11,1052,1109,7,13,1118,1196,9,11,1243,1273,12,14,1423,1520,1,14,1620,1693,13,13,1712,1803
12,3,0,0,80,0,1,175,198,4,2,268,279,12,4,434,474,2,6,529,556,5,6,571,638,10,6,656,694,8,8,740,780,7,11,918,977,9,8,977,1002,6,8,1052,1064,11,9,1145,1194,1,11,1243,1263,13,9,1338,1437,14,13,1652,1707
5,1,2,176,271,8,2,271,291,0,2,331,402,2,5,463,529,13,4,553,632,9,4,642,648,14,7,740,768,7,9,791,835,4,9,884,949,10,9,958,1002,11,8,1052,1118,12,11,1145,1209,5,12,1243,1338,3,12,1338,1342,6,12,1520,1524
8,1,0,0,32,4,0,32,78,5,1,80,171,2,1,175,268,13,2,331,339,12,3,402,427,0,3,434,460,8,5,527,564,11,4,740,775,3,7,791,823,9,7,884,919,6,7,958,1052,7,12,1052,1112,10,13,1347,1363,14,10,1437,1517
3,9,0,0,27,7,3,271,354,14,4,463,508,0,4,529,557,4,7,740,750,8,9,791,864,11,5,884,944,1,8,944,967,12,9,988,1029,3,10,1052,1054,10,12,1284,1336,5,13,1347,1413,2,12,1437,1466,13,11,1536,1559,6,13,1602,1604
14,14,0,0,80,12,0,80,111,7,2,176,217,3,2,271,339,5,4,358,424,8,4,424,490,10,4,490,541,11,2,553,629,0,5,642,658,4,8,791,834,6,9,1145,1150,2,10,1220,1228,9,12,1338,1339,1,13,1548,1620,13,12,1620,1712
13,5,0,0,5,13,0,80,89,9,2,176,182,1,3,271,350,6,3,358,434,7,5,434,463,3,4,517,571,12,5,571,656,11,3,656,707,0,6,740,767,10,7,791,829,8,12,1086,1140,4,13,1220,1307,2,13,1536,1602,14,14,1712,1760
9,2,4,410,420,5,5,463,499,4,5,529,531,7,7,571,613,8,7,656,719,13,6,740,819,0,7,819,890,11,7,988,1027,10,10,1052,1151,9,10,1151,1228,3,11,1243,1314,12,13,1338,1419,6,11,1423,1465,1,12,1520,1525,14,12,1559,1652
0,11,0,0,28,1,1,80,161,3,1,176,263,12,2,271,311,8,6,571,626,7,8,656,661,6,6,740,822,5,8,822,914,0,8,914,932,4,10,958,985,2,8,1052,1076,13,7,1118,1179,10,11,1196,1284,14,9,1284,1347,9,14,1602,1672
1,10,0,0,4,8,1,80,135,6,1,176,209,2,3,331,410,1,5,465,510,3,5,571,587,14,6,656,704,7,10,835,918,12,8,918,933,5,9,977,1004,0,9,1052,1109,4,14,1307,1388,11,12,1388,1468,13,10,1468,1492,9,13,1536,1543
4,7,0,0,79,6,0,79,169,10,1,175,228,13,1,268,289,8,3,331,405,14,3,405,463,9,3,463,553,1,6,553,613,4,6,642,740,12,6,740,779,2,7,791,884,0,10,1145,1188,11,11,1338,1372,5,14,1437,1450,3,14,1520,1548
2,4,1,80,176,14,1,176,206,6,2,271,349,10,3,405,415,13,5,642,718,1,7,718,791,9,6,791,855,3,9,958,961,8,11,1002,1086,2,9,1118,1144,5,11,1151,1158,12,12,1243,1259,0,11,1338,1343,7,14,1388,1432,11,13,1468,1506
6,2,0,0,63,9,1,80,139,5,2,176,268,14,2,271,338,7,4,358,403,1,4,410,465,13,3,465,520,6,5,553,620,3,6,656,724,10,8,884,919,11,6,944,988,12,10,1052,1145,4,12,1145,1220,8,14,1243,1249,0,12,1388,1400
11,5,3,271,358,4,3,358,399,7,6,517,520,14,5,553,582,12,7,791,852,3,8,884,958,1,9,988,1032,9,9,1052,1111,8,13,1151,1213,13,8,1243,1311,2,11,1338,1407,10,14,1437,1536,11,14,1536,1565,0,13,1602,1693,6,14,1693,1763
10,7,1,79,103,12,1,176,208,4,4,424,517,10,5,553,642,9,5,740,777,8,10,884,939,5,10,1052,1065,1,10,1151,1243,11,10,1243,1283,6,10,1338,1423,3,13,1423,1490,14,11,1536,1559,2,14,1602,1699,0,14,1699,1762,13,14,1803,1825
